"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.523236258E0,5.608171225E-3,-2.267980576E-2,1.175603867E-1,1.198593746E-1
1.528286831E0,-3.398644924E-2,-4.874682426E-2,1.072492599E-1,1.226121339E-1
1.533327143E0,-8.764296770E-2,-2.709579468E-2,8.276844025E-2,1.235560058E-1
1.538377716E0,-7.445627451E-2,-8.112907410E-3,7.038021088E-2,1.027761167E-1
1.543428393E0,-6.894946098E-2,1.514124870E-2,3.436279297E-2,7.851170055E-2
1.548478966E0,-5.215829611E-2,3.565979004E-2,8.144378662E-3,6.370588185E-2
1.553529591E0,-2.670064569E-2,3.921508789E-2,3.513336182E-3,4.757195738E-2
1.558580164E0,-1.869055629E-2,3.523838520E-2,-3.193759918E-2,5.109883489E-2
1.563648966E0,1.491749287E-2,5.700504780E-2,-8.368587494E-2,1.023495615E-1
1.568699539E0,6.204569340E-2,4.735720158E-2,-7.083511353E-2,1.054039179E-1
1.573750164E0,7.498234510E-2,7.792532444E-2,-9.609222412E-2,1.446665953E-1
1.578800789E0,9.216922522E-2,7.953333855E-2,-9.974956512E-2,1.573870826E-1
1.583851362E0,7.099616528E-2,1.049537659E-1,-1.105213165E-1,1.681389600E-1
1.588901987E0,5.718460679E-2,1.490839720E-1,-1.188116074E-1,1.990284100E-1
1.593952560E0,4.590028524E-2,1.218522787E-1,-1.674528122E-1,2.121208578E-1
1.599003133E0,-7.825791836E-4,9.749495983E-2,-1.397037506E-1,1.703614321E-1
1.604053758E0,3.053963184E-3,8.063542843E-2,-1.573324203E-1,1.768188042E-1
1.609104383E0,2.543836832E-3,8.819723129E-2,-1.534881592E-1,1.770419095E-1
1.614154956E0,-4.764842987E-2,6.075108051E-2,-1.949005127E-1,2.096360573E-1
1.619205581E0,-8.305826783E-2,1.499760151E-2,-2.431545258E-1,2.573863386E-1
1.624251570E0,-1.275198460E-1,5.085897446E-2,-2.340536118E-1,2.713467147E-1
1.629302143E0,-1.408767104E-1,-2.222967148E-2,-2.560071945E-1,2.930530489E-1
1.634352768E0,-1.546173990E-1,-4.911887646E-2,-2.897453308E-1,3.320716200E-1
1.639403393E0,-1.924420297E-1,-3.964436054E-2,-2.615308762E-1,3.271146730E-1
1.644453966E0,-2.111833096E-1,-8.448302746E-2,-2.288694382E-1,3.226716472E-1
1.649504539E0,-1.921064258E-1,-9.534192085E-2,-1.632890701E-1,2.695520008E-1
1.654550060E0,-1.973547339E-1,-6.058251858E-2,-1.363391876E-1,2.474015090E-1
1.659600685E0,-1.742609143E-1,-6.862878799E-2,-7.164955139E-2,2.005253974E-1
1.664651258E0,-1.276991665E-1,-5.746376514E-2,-2.890014648E-2,1.429838449E-1
1.669701883E0,-1.123916507E-1,-2.497255802E-2,2.299118042E-2,1.174057331E-1
1.674752508E0,-5.167707801E-2,-4.274618626E-2,3.410243988E-2,7.523784445E-2
1.679803081E0,-4.814791679E-2,-3.667747974E-2,3.326988220E-2,6.906768038E-2
1.684856935E0,-5.369967222E-2,-2.828598022E-2,9.898281097E-2,1.161092087E-1
1.689907560E0,-6.342327595E-2,-8.015632629E-4,3.112316132E-2,7.065271124E-2
1.694958133E0,-9.169307351E-2,-9.225726128E-3,3.512191772E-2,9.862191875E-2
1.700008706E0,-1.125697792E-1,-3.488898277E-3,1.056261063E-1,1.544053170E-1
1.705059331E0,-9.765300155E-2,-4.879355431E-3,4.725837708E-2,1.085968279E-1
1.710109956E0,-9.721636772E-2,5.516171455E-3,7.015609741E-2,1.200138671E-1
1.715154956E0,-4.441705346E-2,-1.041245461E-2,6.912803650E-2,8.282499188E-2
1.720205529E0,-1.818102598E-2,-4.293429852E-2,6.337261200E-2,7.867649996E-2
1.725256154E0,7.681906223E-3,-2.782917023E-2,1.967144012E-2,3.493479577E-2
1.730306779E0,2.605530620E-2,-2.715218067E-2,-7.036209106E-3,3.828352302E-2
1.735357404E0,1.320147514E-2,-1.934885979E-2,2.101898193E-3,2.351755296E-2
1.740407977E0,-2.577194571E-2,2.697229385E-3,-7.674121857E-2,8.099804232E-2
1.745472560E0,-1.229500771E-2,5.934000015E-3,-1.407318115E-1,1.413924409E-1
1.750523133E0,-3.239837289E-2,3.810429573E-2,-1.662502289E-1,1.736108595E-1
1.755573758E0,-2.656462789E-2,7.527494431E-2,-1.845149994E-1,2.010417412E-1
1.760624383E0,-3.782117367E-2,4.866862297E-2,-1.956090927E-1,2.050902074E-1
1.765674956E0,-4.878976941E-2,7.041049004E-2,-2.114334106E-1,2.281275210E-1
1.770725581E0,-4.991182685E-2,4.280614853E-2,-2.153291702E-1,2.251448608E-1
1.775769591E0,-4.306802154E-2,3.509926796E-2,-2.857522964E-1,2.911033975E-1
1.780820164E0,-7.814380527E-2,2.833139896E-2,-2.938919067E-1,3.054203256E-1
1.785870789E0,-1.102668047E-1,-1.526355743E-3,-2.758941650E-1,2.971172972E-1
1.790921414E0,-9.929054976E-2,4.326820374E-2,-2.723894119E-1,2.931326363E-1
1.795971987E0,-8.839842677E-2,3.127765656E-2,-3.497495651E-1,3.621012731E-1
1.801022612E0,-2.805760503E-2,2.246952057E-2,-3.695507050E-1,3.712948048E-1
1.806078445E0,-9.078472853E-3,7.157909870E-2,-3.085346222E-1,3.168589578E-1
1.811129018E0,6.148552895E-2,9.475314617E-2,-2.694959641E-1,2.922100334E-1
1.816179643E0,8.122444153E-2,1.040514708E-1,-2.094774246E-1,2.475982833E-1
1.821230216E0,9.549042583E-2,1.375989914E-1,-1.286592484E-1,2.111992094E-1
1.826280841E0,9.969380498E-2,1.330741644E-1,-2.479076385E-2,1.681135627E-1
1.831331414E0,1.082682014E-1,1.238956451E-1,-2.156734467E-2,1.659436189E-1
1.836373029E0,1.283083856E-1,1.337310076E-1,5.765819550E-2,1.940914519E-1
1.841423602E0,1.432738602E-1,1.646336317E-1,1.220083237E-1,2.500353230E-1
1.846474227E0,1.415467858E-1,1.426625252E-1,1.811323166E-1,2.705494498E-1
1.851524852E0,1.211093366E-1,1.298719645E-1,2.802362442E-1,3.317627935E-1
1.856575477E0,7.239595056E-2,1.332039833E-1,3.310928345E-1,3.641523580E-1
1.861626049E0,8.116716146E-2,1.407004595E-1,3.317193985E-1,3.693541481E-1
1.866680841E0,4.741054773E-2,1.663737297E-1,3.562068939E-1,3.959941025E-1
1.871731466E0,3.579649329E-2,1.720011234E-1,3.473577499E-1,3.892597871E-1
1.876782039E0,3.203526139E-2,1.862610579E-1,3.339576721E-1,3.837279849E-1
1.881832664E0,5.742987990E-2,1.639409065E-1,2.899141312E-1,3.379719151E-1
1.886883289E0,7.348120213E-2,1.459925175E-1,2.415685654E-1,2.916653459E-1
1.891933862E0,4.701533914E-2,1.491651535E-1,1.818141937E-1,2.398272007E-1
1.896987768E0,1.850578189E-2,1.472049952E-1,1.534881592E-1,2.134722220E-1
1.902038393E0,1.367899776E-2,1.475300789E-1,1.396522522E-1,2.036049869E-1
1.907088966E0,4.172486067E-2,1.595190763E-1,9.030532837E-2,1.879956171E-1
1.912139591E0,5.954101682E-2,1.475911140E-1,1.102495193E-1,1.936058526E-1
1.917190216E0,7.696148753E-2,1.475421190E-1,1.110267639E-1,2.000467189E-1
1.922240789E0,1.012088358E-1,1.260632277E-1,1.260519028E-1,2.049981659E-1
1.927294227E0,1.038858294E-1,1.283723116E-1,9.346008301E-2,1.897537959E-1
1.932344799E0,9.704023600E-2,1.018940210E-1,7.542419434E-2,1.596496415E-1
1.937395372E0,1.068405509E-1,7.801771164E-2,1.121768951E-1,1.734512106E-1
1.942446049E0,1.352798939E-1,5.672848225E-2,8.447360992E-2,1.692765818E-1
1.947496622E0,9.916287661E-2,7.606506348E-2,1.258811951E-1,1.773844561E-1
1.952547247E0,7.524678111E-2,8.332097530E-2,1.265678406E-1,1.691859369E-1
1.957600581E0,9.419071674E-2,1.118507385E-1,1.415071487E-1,2.034864909E-1
1.962651154E0,1.392239332E-1,9.722983837E-2,1.800994873E-1,2.475333723E-1
1.967701779E0,1.627008468E-1,4.933577776E-2,1.898899078E-1,2.548798964E-1
1.972752404E0,1.601170450E-1,4.196840525E-2,2.257680893E-1,2.799465043E-1
1.977802977E0,1.697712541E-1,5.088686943E-2,1.925144196E-1,2.616745191E-1
1.982853602E0,1.678632796E-1,1.186954975E-2,1.524648666E-1,2.270781857E-1
1.987890945E0,1.233947277E-1,2.275216579E-2,1.436710358E-1,1.907492763E-1
1.992941570E0,1.626792848E-1,3.087937832E-2,6.609916687E-2,1.782896115E-1
1.997992195E0,1.352617443E-1,3.203529119E-2,2.479171753E-2,1.411971267E-1
2.003042820E0,1.198249459E-1,9.334445000E-3,-1.379013062E-2,1.209765152E-1
2.008093393E0,9.497264028E-2,1.781302691E-2,-6.927490234E-3,9.687670747E-2
2.013143966E0,3.495451808E-2,1.941919327E-4,-6.188488007E-2,7.107456947E-2
2.018189487E0,1.576825976E-2,-2.420008183E-2,-6.414222717E-2,7.034562732E-2
2.023240060E0,1.430571079E-3,-8.624351025E-2,-4.501533508E-2,9.729527217E-2
2.028290685E0,-4.135650396E-2,-6.700569391E-2,-2.842426300E-2,8.371416943E-2
2.033341258E0,-2.942532301E-2,-6.461495161E-2,-7.848834991E-2,1.058364903E-1
2.038391883E0,-1.555052400E-2,-8.130878210E-2,-5.925083160E-2,1.018017578E-1
2.043442508E0,-2.329519391E-2,-8.372259140E-2,-1.138067245E-1,1.431925589E-1
2.048490997E0,-2.893140912E-2,-7.910388708E-2,-1.180219650E-1,1.449952951E-1
2.053541622E0,-2.284660935E-2,-1.171235442E-1,-1.055955887E-1,1.593434044E-1
2.058592299E0,-2.637627721E-2,-9.549421072E-2,-8.138847351E-2,1.282144138E-1
2.063642872E0,-6.447881460E-3,-1.025055647E-1,-1.096611023E-1,1.502482057E-1
2.068693549E0,2.745905519E-2,-1.022297740E-1,-1.115779877E-1,1.538004348E-1
2.073744174E0,1.594382524E-2,-6.870079041E-2,-6.596469879E-2,9.656782928E-2
2.078805060E0,2.839058638E-2,-4.726421833E-2,-4.923820496E-2,7.392112389E-2
2.083855685E0,4.378974438E-2,-2.596276999E-2,-8.726406097E-2,1.010278352E-1
2.088906310E0,5.281460285E-2,-4.031765461E-2,-1.178255081E-1,1.352691610E-1
2.093956987E0,1.730149984E-2,-4.479265213E-2,-1.718826294E-1,1.784638951E-1
2.099007612E0,1.807743311E-2,-7.272809744E-2,-2.159957886E-1,2.286270991E-1
2.104058237E0,1.166853309E-2,-5.240017176E-2,-2.479076385E-1,2.536535628E-1
2.109101987E0,1.920160651E-2,-1.747715473E-2,-2.582292557E-1,2.595313105E-1
2.114152612E0,2.610057592E-2,5.648553371E-3,-2.423839569E-1,2.438506280E-1
2.119203237E0,6.074279547E-3,2.809882164E-3,-2.504816055E-1,2.505710020E-1
2.124253862E0,-7.234483957E-3,5.211293697E-3,-2.205610275E-1,2.207411656E-1
2.129304487E0,1.463389397E-2,1.973158121E-2,-1.647968292E-1,1.666177694E-1
2.134355164E0,1.710841060E-2,3.661030531E-2,-1.000051498E-1,1.078612171E-1
2.139407977E0,1.667496562E-2,2.257758379E-2,-6.190681458E-2,6.797246103E-2
2.144458602E0,-5.249083042E-4,-7.912158966E-3,-2.650356293E-2,2.766435678E-2
2.149509227E0,-1.286491752E-2,4.278475046E-2,2.522468567E-2,5.130619594E-2
2.154559852E0,-2.250573039E-2,2.877008915E-2,1.716041565E-2,4.035722730E-2
2.159610529E0,-3.173726797E-2,9.921371937E-3,1.157474518E-2,3.520884158E-2
2.164661154E0,-2.388653159E-2,5.593121052E-3,-3.433799744E-2,4.220127323E-2
2.169681935E0,-1.107889712E-1,-1.758748293E-2,-1.059904099E-1,1.543291375E-1
2.174732560E0,-1.657306850E-1,-5.230259895E-2,-1.295270920E-1,2.167475245E-1
2.179783185E0,-1.441576183E-1,-6.994950771E-2,-1.457452774E-1,2.166011044E-1
2.184833862E0,-1.653200686E-1,-8.698344231E-2,-1.737270355E-1,2.551037577E-1
2.189884487E0,-2.122447491E-1,-1.007798314E-1,-1.920127869E-1,3.034358552E-1
2.194935112E0,-2.062237561E-1,-1.018654704E-1,-2.268085480E-1,3.230277528E-1
2.200018081E0,-2.048690319E-1,-9.017384052E-2,-2.138528824E-1,3.095734114E-1
2.205068706E0,-1.822210252E-1,-9.699112177E-2,-1.535272598E-1,2.572594007E-1
2.210119383E0,-1.766230762E-1,-6.724828482E-2,-1.127634048E-1,2.200764148E-1
2.215170008E0,-1.664966345E-1,-1.565694809E-2,-2.962017059E-2,1.698341068E-1
2.220220633E0,-1.284352243E-1,-2.110290527E-2,4.805278778E-2,1.387444048E-1
2.225271258E0,-1.052710712E-1,2.342742682E-2,1.084527969E-1,1.529472194E-1
2.230309539E0,-7.543620467E-2,3.656518459E-2,1.897487640E-1,2.074421055E-1
2.235360164E0,-3.670403361E-2,-4.588961601E-4,2.347488403E-1,2.376013777E-1
2.240410841E0,3.012317419E-2,-1.144796610E-2,2.817907333E-1,2.836273593E-1
2.245461414E0,4.884546995E-2,-1.340401173E-2,3.427448273E-1,3.464672626E-1
2.250512091E0,7.693722844E-2,-2.091002464E-2,3.604974747E-1,3.692086070E-1
2.255562716E0,7.198584080E-2,-5.524313450E-2,3.377933502E-1,3.497686559E-1
2.260618081E0,5.833283067E-2,-1.042416990E-1,3.391132355E-1,3.595369764E-1
2.265668706E0,4.555144906E-2,-1.013939977E-1,4.117708206E-1,4.265101241E-1
2.270719383E0,2.392503619E-2,-1.420383453E-1,3.556118011E-1,3.836757121E-1
2.275770008E0,8.476972580E-4,-1.331763268E-1,3.403797150E-1,3.655065019E-1
2.280820633E0,-8.317252994E-2,-1.179879606E-1,3.395948410E-1,3.690033667E-1
2.285871310E0,-1.420613229E-1,-1.416128576E-1,3.198776245E-1,3.775676305E-1
2.290919852E0,-1.692210734E-1,-1.396468282E-1,2.980060577E-1,3.700602907E-1
2.295970477E0,-2.052644491E-1,-1.360676587E-1,2.526197433E-1,3.527954599E-1
2.301021154E0,-1.816921532E-1,-1.426613331E-1,2.076444626E-1,3.106131313E-1
2.306071779E0,-1.774483323E-1,-1.404984891E-1,1.464557648E-1,2.695867710E-1
2.311122404E0,-1.497139335E-1,-1.222629249E-1,1.024265289E-1,2.187548365E-1
2.316173081E0,-1.394738853E-1,-1.165857613E-1,5.401802063E-2,1.896395290E-1
2.321222352E0,-1.035645604E-1,-1.303870678E-1,6.065845490E-2,1.772169681E-1
2.326272977E0,-6.336706877E-2,-9.693431854E-2,7.675838470E-2,1.389370258E-1
2.331323654E0,9.756028652E-3,-8.767077327E-2,1.196479797E-2,8.901966620E-2
2.336374279E0,3.270268440E-2,-9.046292305E-2,2.136993408E-2,9.853770901E-2
2.341424904E0,3.920075297E-2,-7.907944918E-2,-1.679325104E-2,8.984582125E-2
2.346475581E0,5.071485043E-2,-5.812805891E-2,-5.701065063E-2,9.592226839E-2
2.351527247E0,7.194694877E-2,-3.254997730E-2,-1.016330719E-1,1.287056555E-1
2.356577872E0,4.316505790E-2,-2.835854888E-2,-1.245107651E-1,1.347974782E-1
2.361628549E0,6.672796607E-2,2.108955383E-2,-1.210794449E-1,1.398485706E-1
2.366679174E0,1.087826490E-1,5.127561092E-2,-1.509542465E-1,1.930026879E-1
2.371729799E0,1.095850170E-1,6.009528041E-2,-1.473541260E-1,1.932189357E-1
2.376780477E0,1.337329745E-1,2.862617373E-2,-1.414318085E-1,1.967407501E-1
2.381814904E0,1.099142134E-1,6.419530511E-2,-1.165761948E-1,1.726041155E-1
2.386865529E0,8.129990101E-2,8.533969522E-2,-1.014451981E-1,1.555109825E-1
2.391916154E0,6.012004614E-2,8.520343900E-2,-1.030788422E-1,1.466263744E-1
2.396966779E0,3.669619560E-2,6.860226393E-2,-1.047077179E-1,1.304476430E-1
2.402017456E0,3.712323308E-2,6.402099133E-2,-8.732223511E-2,1.144639441E-1
2.407068081E0,1.604974270E-3,1.672217250E-2,-1.199789047E-1,1.211492657E-1
2.412128966E0,-2.215993404E-2,2.451118827E-2,-1.024961472E-1,1.076908594E-1
2.417179643E0,-1.030737162E-2,4.172664881E-2,-7.091236115E-2,8.292115589E-2
2.422230268E0,-1.787358522E-2,-1.479303837E-2,-5.860996246E-2,6.303512301E-2
2.427280893E0,7.505923510E-3,-6.971657276E-3,-4.166030884E-2,4.290133128E-2
2.432331570E0,8.598357439E-3,-3.976237774E-2,-1.101493835E-3,4.069633550E-2
2.437382195E0,2.160474658E-2,-5.101060867E-2,2.487468719E-2,6.072559045E-2
2.442435320E0,4.896682501E-2,-2.673745155E-2,5.777931213E-2,8.031867888E-2
2.447485945E0,1.217633784E-1,1.878648996E-3,1.070680618E-1,1.621524576E-1
2.452536622E0,1.159285009E-1,1.543223858E-3,1.108350754E-1,1.603939300E-1
2.457587247E0,6.543400884E-2,1.062244177E-3,1.430997849E-1,1.573540158E-1
2.462637872E0,6.809687614E-2,9.726077318E-3,1.418733597E-1,1.576700076E-1
2.467688549E0,3.562933207E-2,2.528980374E-2,1.335573196E-1,1.405225288E-1
2.472743862E0,2.755296230E-2,1.897725463E-2,1.776027679E-1,1.807264372E-1
2.477794487E0,1.984724402E-2,4.560002685E-2,1.666707993E-1,1.739322594E-1
2.482845164E0,1.494294405E-2,7.632979751E-2,8.459854126E-2,1.149192880E-1
2.487895789E0,5.304613709E-2,6.346666813E-2,2.462291718E-2,8.630294708E-2
2.492946466E0,6.722435355E-2,7.414409518E-2,-2.770614624E-2,1.038464785E-1
2.497997091E0,1.262625456E-1,7.739666104E-2,-8.197116852E-2,1.692682664E-1
2.503035008E0,1.417905688E-1,9.472963214E-2,-1.096563339E-1,2.027382060E-1
2.508085633E0,1.590612978E-1,9.519499540E-2,-1.632575989E-1,2.470134150E-1
2.513136310E0,2.068790495E-1,1.195856035E-1,-1.902961731E-1,3.054706061E-1
2.518186935E0,1.947281361E-1,8.213898540E-2,-1.957426071E-1,2.880642778E-1
2.523237560E0,1.964913160E-1,4.529303312E-2,-1.821689606E-1,2.717458855E-1
2.528288237E0,1.456875801E-1,4.968154430E-2,-1.521167755E-1,2.164085031E-1
2.533338445E0,9.733781219E-2,6.629541516E-2,-1.223459244E-1,1.698183057E-1
2.538389070E0,4.902547598E-2,7.110181451E-2,-1.166019440E-1,1.451033379E-1
2.543439747E0,-8.540779352E-3,5.955457687E-2,-1.085500717E-1,1.241080602E-1
2.548490372E0,-2.302438021E-2,1.743030548E-2,-1.029567719E-1,1.069300449E-1
2.553540997E0,-2.304136753E-2,-2.869278193E-3,-6.890392303E-2,7.271098943E-2
2.558591674E0,-4.888993502E-2,-1.572906971E-2,-8.263969421E-2,9.729824479E-2
2.563646674E0,-7.340610027E-4,-3.566774726E-2,-8.674907684E-2,9.379834419E-2
2.568697299E0,-1.897999644E-2,-6.252208352E-2,-6.705093384E-2,9.362200020E-2
2.573747924E0,-5.833745003E-3,-5.817249417E-2,-1.045179367E-1,1.197583849E-1
2.578798602E0,-4.036486149E-2,-3.480678797E-2,-1.107959747E-1,1.229495122E-1
2.583849227E0,-6.753861904E-2,-5.677515268E-2,-1.170234680E-1,1.465584358E-1
2.588899904E0,-4.734075069E-2,-6.430715322E-2,-9.708213806E-2,1.257040101E-1
2.593939487E0,-6.341230869E-2,-7.585972548E-3,-3.931999207E-2,7.499819764E-2
2.598990112E0,-5.131280422E-2,-5.971401930E-3,-2.006626129E-2,5.541945832E-2
2.604040737E0,-4.421979189E-2,-4.010558128E-2,-9.746551514E-4,5.970592598E-2
2.609091362E0,-1.707375050E-3,-4.327985644E-2,3.934001923E-2,5.851237661E-2
2.614141987E0,1.448261738E-2,-6.553003192E-2,3.894615173E-2,7.759338905E-2
2.619192664E0,3.085690737E-2,-6.182268262E-2,6.471443176E-2,9.466863523E-2
2.624260529E0,1.643016934E-2,-9.397751093E-2,8.553409576E-2,1.281319810E-1
2.629311154E0,-7.013767958E-3,-1.117696166E-1,7.531929016E-2,1.349616079E-1
2.634361831E0,-3.226640821E-2,-1.083401442E-1,7.234573364E-2,1.342110767E-1
2.639412456E0,-3.562229872E-2,-1.099573970E-1,2.428340912E-2,1.181069908E-1
2.644463081E0,-7.205986977E-2,-1.379612386E-1,5.146026611E-3,1.557318522E-1
2.649513758E0,-1.008106172E-1,-8.982279897E-2,-3.044605255E-2,1.384119860E-1
2.654562195E0,-9.870994091E-2,-9.683519602E-2,-6.337165833E-2,1.521074446E-1
2.659612820E0,-1.038616300E-1,-1.131911874E-1,-9.127998352E-2,1.786939240E-1
2.664663497E0,-8.294606209E-2,-1.032296717E-1,-1.427173615E-1,1.946911903E-1
2.669714122E0,-5.998808146E-2,-7.672426105E-2,-1.723527908E-1,1.979663271E-1
2.674764747E0,-3.484821320E-2,-8.803296089E-2,-1.827545166E-1,2.058237438E-1
2.679815424E0,1.869055629E-2,-9.180992842E-2,-1.788234711E-1,2.018817319E-1
2.684858029E0,-8.722394705E-3,-9.534305334E-2,-1.868000031E-1,2.099062151E-1
2.689908654E0,-4.302772880E-2,-9.578818083E-2,-2.137432098E-1,2.381447475E-1
2.694959331E0,-5.789336562E-2,-5.057975650E-2,-2.095928192E-1,2.232467322E-1
2.700009956E0,-9.422603250E-2,-6.699314713E-2,-2.078809738E-1,2.378678756E-1
2.705060581E0,-1.258702576E-1,-8.522853255E-2,-1.967134476E-1,2.486029062E-1
2.710111258E0,-1.173442304E-1,-8.390012383E-2,-1.429157257E-1,2.030610840E-1
2.715170060E0,-1.165436804E-1,-1.012761891E-1,-1.038522720E-1,1.860768399E-1
2.720220685E0,-1.209297180E-1,-9.461495280E-2,-7.463932037E-2,1.707249664E-1
2.725271362E0,-1.446062028E-1,-8.554100990E-2,-3.618335724E-2,1.718646375E-1
2.730321987E0,-6.826284528E-2,-7.897263765E-2,2.333641052E-2,1.069629917E-1
2.735372612E0,-9.296506643E-3,-9.395197034E-2,4.672908783E-2,1.053423249E-1
2.740423237E0,4.301697016E-3,-7.343596220E-2,8.420181274E-2,1.118091696E-1
2.745465789E0,-1.747557521E-2,-8.397084475E-2,1.380090714E-1,1.624900067E-1
2.750516414E0,-1.505804062E-2,-4.933166504E-2,1.581239700E-1,1.663236233E-1
2.755567039E0,-2.205866575E-2,-2.691051364E-2,1.448221207E-1,1.489436374E-1
2.760617664E0,-3.581488132E-2,-5.725032091E-2,1.625385284E-1,1.760087447E-1
2.765668341E0,-3.278285265E-2,-2.103936672E-2,1.539859772E-1,1.588365561E-1
2.770718966E0,-3.690993786E-2,2.774775028E-3,1.407623291E-1,1.455475049E-1
2.775778081E0,-1.719608903E-2,-2.850621939E-2,1.490402222E-1,1.527131227E-1
2.780828758E0,-1.423081756E-2,2.577206492E-2,1.216249466E-1,1.251372971E-1
2.785879383E0,-1.134762168E-2,1.756656170E-2,1.348295212E-1,1.364417546E-1
2.790930008E0,-4.055529833E-3,2.035349607E-3,1.384172440E-1,1.384916004E-1
2.795980633E0,2.176108956E-2,4.813459516E-2,1.514682770E-1,1.604154706E-1
2.801031310E0,1.151725650E-2,7.927909493E-2,1.002721786E-1,1.283445827E-1
2.806072768E0,4.184457660E-2,5.520862341E-2,1.065311432E-1,1.270741719E-1
2.811123393E0,6.727150083E-2,6.676381826E-2,1.056232452E-1,1.419124103E-1
2.816174070E0,5.927935243E-2,1.041427255E-1,5.484676361E-2,1.317873908E-1
2.821224695E0,1.250457466E-1,1.505535841E-1,5.201148987E-2,2.025043592E-1
2.826275320E0,1.641383469E-1,1.539292932E-1,4.444408417E-2,2.293706625E-1
2.831325945E0,1.791117787E-1,1.430418193E-1,1.318359375E-2,2.295992128E-1
2.836383654E0,1.774429381E-1,1.846203804E-1,-8.314132690E-3,2.562026658E-1
2.841434279E0,1.688272059E-1,1.666839719E-1,-8.253097534E-3,2.373905760E-1
2.846484956E0,1.315303147E-1,1.232536435E-1,-1.059627533E-2,1.805656816E-1
2.851535581E0,8.710998297E-2,1.351945400E-1,-1.067161560E-3,1.608317494E-1
2.856586206E0,2.137586474E-2,1.138415933E-1,3.924846649E-2,1.222999512E-1
2.861636883E0,-1.355126500E-2,5.735102296E-2,6.731414795E-2,8.946491565E-2
2.866692195E0,-1.094311476E-3,2.039131522E-2,8.800029755E-2,9.033856110E-2
2.871742820E0,-5.573630333E-3,1.700004935E-2,1.346378326E-1,1.358212539E-1
2.876793497E0,-4.332938790E-2,-1.761475205E-2,1.215076447E-1,1.301991669E-1
2.881844122E0,-6.636452675E-2,-3.557774425E-2,1.536388397E-1,1.710991507E-1
2.886894747E0,-5.073121190E-2,-4.668432474E-2,1.831598282E-1,1.957054028E-1
2.891945424E0,-7.741895318E-2,-4.624491930E-2,2.005958557E-1,2.199340451E-1
2.896993185E0,-7.971444726E-2,-4.612678289E-2,2.012853622E-1,2.213546256E-1
2.902043810E0,-1.032125056E-1,-3.687128425E-2,2.019872665E-1,2.298068075E-1
2.907094435E0,-7.657983899E-2,-3.978401423E-2,1.836891174E-1,2.029505639E-1
2.912145112E0,-5.460661650E-2,-4.768580198E-3,1.631841660E-1,1.721443985E-1
2.917195737E0,-6.808719039E-2,-1.043346524E-2,1.666212082E-1,1.802979471E-1
2.922246414E0,-5.712848902E-2,-8.981227875E-3,9.166145325E-2,1.083796509E-1
2.927286831E0,-4.801756144E-2,-3.119662404E-2,3.635501862E-2,6.782774459E-2
2.932337456E0,-3.365686536E-2,-2.921634912E-2,7.654190063E-3,4.522130325E-2
2.937388081E0,-5.267694592E-2,-6.722280383E-2,-1.844406128E-2,8.737247498E-2
2.942438758E0,-7.877337933E-2,-4.526716471E-2,-6.334400177E-2,1.107556953E-1
2.947489383E0,-1.123054624E-1,-5.158725381E-2,-1.079044342E-1,1.640644037E-1
2.952540008E0,-1.128252745E-1,-3.621581197E-2,-6.898021698E-2,1.371108965E-1
2.957580945E0,-1.018336117E-1,-4.452505708E-2,-4.228115082E-2,1.189128290E-1
2.962631570E0,-9.146222472E-2,-5.499115586E-2,1.029777527E-2,1.072166496E-1
2.967682195E0,-4.813045263E-2,-1.321509480E-2,5.768299103E-2,7.627913643E-2
2.972732820E0,-3.598764539E-2,-5.978432298E-2,1.070556641E-1,1.277896361E-1
2.977783445E0,-4.538333416E-2,-5.629497766E-2,1.227626801E-1,1.424761283E-1
2.982834122E0,-4.713296890E-3,-3.414854407E-2,1.359786987E-1,1.402802364E-1
2.987884747E0,4.943281412E-3,-7.199567556E-2,1.182260513E-1,1.385106947E-1
2.992990320E0,1.953607798E-2,-2.918341756E-2,1.006469727E-1,1.065980455E-1
2.998040945E0,-1.262009144E-3,-3.767073154E-3,6.661510468E-2,6.673346745E-2
3.003091570E0,-4.582703114E-4,-4.064500332E-2,8.039093018E-2,9.008289494E-2
3.008142247E0,4.537105560E-2,-3.833383322E-3,2.754020691E-2,5.321363087E-2
3.013192872E0,3.850591183E-2,2.755647898E-2,-3.198623657E-2,5.714178952E-2
3.018243497E0,5.529439449E-2,4.205372930E-2,-4.588794708E-2,8.325677088E-2
3.023252039E0,4.813498259E-2,4.452103376E-2,-6.680011749E-2,9.360210838E-2
3.028302664E0,8.179605007E-2,6.813138723E-2,-9.464073181E-2,1.424406819E-1
3.033353341E0,8.925637603E-2,6.800124049E-2,-1.317491531E-1,1.730569523E-1
