"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.054697828E0,7.332192361E-2,-2.540740371E-1,1.059125885E-1
8.059725276E0,1.368192211E-2,-3.733540475E-1,8.674258739E-2
8.064776213E0,-3.956807777E-2,-4.649440348E-1,6.650758535E-2
8.069827203E0,-8.216807991E-2,-5.181940198E-1,4.946758598E-2
8.074878140E0,-1.173130795E-1,-5.309740305E-1,3.136258572E-2
8.079929130E0,-1.460680813E-1,-5.139340162E-1,1.219258644E-2
8.084980067E0,-1.631080806E-1,-4.745290577E-1,-9.107413702E-3
8.090049442E0,-1.705630720E-1,-4.159540534E-1,-2.508241311E-2
8.095100380E0,-1.705630720E-1,-3.520540595E-1,-3.253741562E-2
8.100151317E0,-1.620430797E-1,-2.711140513E-1,-2.508241311E-2
8.105202307E0,-1.439380795E-1,-1.827190667E-1,-9.107413702E-3
8.110253244E0,-1.205080822E-1,-9.006405622E-2,1.645258628E-2
8.115304182E0,-8.962307870E-2,2.590944991E-3,4.520758614E-2
8.120344963E0,-5.447807908E-2,8.885594457E-2,7.502758503E-2
8.125395901E0,-1.507307868E-2,1.570159346E-1,1.016525850E-1
8.130446890E0,2.859192342E-2,1.985509396E-1,1.250825822E-1
8.135497828E0,7.012692094E-2,2.145259380E-1,1.399925798E-1
8.140548817E0,1.127269194E-1,2.102659345E-1,1.421225816E-1
8.145599755E0,1.531969160E-1,1.921609342E-1,1.378625780E-1
8.150653922E0,1.872769147E-1,1.729909331E-1,1.250825822E-1
8.155704859E0,2.181619257E-1,1.580809355E-1,9.952258319E-2
8.160755849E0,2.383969277E-1,1.495609432E-1,6.863758713E-2
8.165806786E0,2.522419095E-1,1.431709379E-1,2.923258580E-2
8.170857776E0,2.565019131E-1,1.346509457E-1,-1.123741362E-2
8.175908713E0,2.501119375E-1,1.165459454E-1,-5.596741289E-2
8.180964390E0,2.383969277E-1,9.098594636E-2,-9.111241251E-2
8.186015328E0,2.192269266E-1,5.690594763E-2,-1.177374125E-1
8.191066317E0,1.979269236E-1,2.602094412E-2,-1.347774267E-1
8.196117307E0,1.787569225E-1,-1.669054851E-3,-1.347774267E-1
8.201168244E0,1.606519222E-1,-2.296905592E-2,-1.326474249E-1
8.206219234E0,1.468069255E-1,-3.894405812E-2,-1.188024133E-1
8.211281630E0,1.350919157E-1,-5.811405182E-2,-1.017624140E-1
8.216332567E0,1.297669262E-1,-6.663405150E-2,-8.685241640E-2
8.221383557E0,1.287019253E-1,-6.130905449E-2,-6.555241346E-2
8.226434547E0,1.318969280E-1,-4.213905334E-2,-4.744741321E-2
8.231485484E0,1.372219175E-1,-1.125405543E-2,-3.360241279E-2
8.236536474E0,1.404169202E-1,2.495594509E-2,-2.082241327E-2
8.241564494E0,1.425469220E-1,6.010094285E-2,-1.230241358E-2
8.246615432E0,1.414819211E-1,8.885594457E-2,-5.874139606E-4
8.251666422E0,1.382869184E-1,1.080259457E-1,7.932586595E-3
8.256717411E0,1.297669262E-1,1.197409481E-1,1.325758640E-2
8.261768349E0,1.169869229E-1,1.197409481E-1,1.432258636E-2
8.266819338E0,1.042069197E-1,1.176109463E-1,1.006258652E-2
8.271879182E0,9.036192298E-2,1.037659496E-1,3.672586055E-3
8.276930172E0,7.864692062E-2,8.566094935E-2,-1.549741346E-2
8.281981109E0,7.012692094E-2,6.968594342E-2,-4.105741531E-2
8.287032047E0,6.160692126E-2,5.264594406E-2,-7.300741225E-2
8.292083036E0,5.308692157E-2,2.921594493E-2,-1.092174128E-1
8.297133974E0,4.563192278E-2,-1.669054851E-3,-1.443624198E-1
8.302186161E0,4.137192294E-2,-3.148905188E-2,-1.752474159E-1
8.307237099E0,3.498192132E-2,-5.491905659E-2,-2.040024251E-1
8.312288088E0,3.072192147E-2,-6.982905418E-2,-2.199774235E-1
8.317339026E0,3.178692237E-2,-7.302405685E-2,-2.231724262E-1
8.322390015E0,3.072192147E-2,-7.195905596E-2,-2.221074253E-1
8.327440953E0,3.498192132E-2,-5.704905838E-2,-2.146524191E-1
8.332496578E0,3.924192116E-2,-3.148905188E-2,-2.071974277E-1
8.337547515E0,3.711191937E-2,-6.994054653E-3,-2.082624286E-1
8.342598505E0,3.285191953E-2,1.324094459E-2,-2.093274146E-1
8.347649442E0,2.859192342E-2,3.134594485E-2,-2.071974277E-1
8.352700432E0,2.326692268E-2,4.838594794E-2,-2.103924155E-1
8.357751369E0,1.474692207E-2,6.116594374E-2,-2.082624286E-1
8.362795536E0,1.048692223E-2,7.501094788E-2,-2.008074224E-1
8.367846474E0,6.226921920E-3,8.246594667E-2,-1.944174170E-1
8.372897463E0,9.019220597E-4,8.033594489E-2,-1.869624257E-1
8.377948401E0,-3.358077724E-3,7.288094610E-2,-1.890924275E-1
8.382999390E0,-8.683077991E-3,5.903594196E-2,-1.986774206E-1
8.388050328E0,-1.613807678E-2,4.306094348E-2,-2.114574164E-1
8.393091994E0,-2.039807662E-2,2.282594517E-2,-2.199774235E-1
8.398142932E0,-2.465807647E-2,-1.669054851E-3,-2.274324149E-1
8.403193922E0,-2.785307914E-2,-2.935905568E-2,-2.231724262E-1
8.408244911E0,-2.572307736E-2,-5.172405392E-2,-2.178474218E-1
8.413295849E0,-2.252807841E-2,-6.769905239E-2,-2.082624286E-1
8.418346838E0,-1.613807678E-2,-6.769905239E-2,-2.018724233E-1
8.423405640E0,-9.748077951E-3,-6.769905239E-2,-1.965474188E-1
8.428456578E0,3.031922039E-3,-7.302405685E-2,-1.912224144E-1
8.433507567E0,1.474692207E-2,-7.408905029E-2,-1.890924275E-1
8.438558557E0,2.539692074E-2,-7.089405507E-2,-1.869624257E-1
8.443609494E0,3.924192116E-2,-6.130905449E-2,-1.773774177E-1
8.448660484E0,5.202192068E-2,-5.172405392E-2,-1.667274237E-1
8.453718349E0,6.586692482E-2,-4.746405780E-2,-1.518174261E-1
8.458769286E0,7.758191973E-2,-4.107405245E-2,-1.358424276E-1
8.463820276E0,9.142692387E-2,-4.000905156E-2,-1.230624169E-1
8.468871213E0,9.994692355E-2,-4.533405602E-2,-1.156074107E-1
8.473922203E0,1.052719206E-1,-5.491905659E-2,-1.134774163E-1
8.478973140E0,1.084669232E-1,-7.195905596E-2,-1.124124154E-1
8.484019755E0,1.084669232E-1,-9.538905323E-2,-1.145424172E-1
8.489070692E0,1.042069197E-1,-1.198840514E-1,-1.219974160E-1
8.494121682E0,1.010119244E-1,-1.401190609E-1,-1.251924187E-1
8.499172619E0,9.781692177E-2,-1.550290585E-1,-1.283874214E-1
8.504223609E0,9.036192298E-2,-1.560940593E-1,-1.262574196E-1
8.509274547E0,9.249192476E-2,-1.379890591E-1,-1.198674142E-1
8.514332307E0,1.063369215E-1,-1.017790511E-1,-1.134774163E-1
8.519383244E0,1.233769208E-1,-5.598405749E-2,-1.070874110E-1
8.524434234E0,1.478719264E-1,-4.864055198E-3,-1.006974131E-1
8.529485172E0,1.766269207E-1,4.093094170E-2,-8.898241073E-2
8.534536161E0,2.021869272E-1,8.459594846E-2,-7.726741582E-2
8.539587099E0,2.234869152E-1,1.069609448E-1,-7.407241315E-2
8.544638505E0,2.288119197E-1,1.005709469E-1,-7.407241315E-2
8.549689442E0,2.234869152E-1,8.459594846E-2,-7.833241671E-2
8.554740432E0,2.064469159E-1,6.862094998E-2,-8.365741372E-2
8.559791369E0,1.766269207E-1,5.584094673E-2,-8.685241640E-2
8.564842359E0,1.457419246E-1,4.199594259E-2,-8.898241073E-2
8.569893297E0,1.042069197E-1,3.667094558E-2,-1.017624140E-1
8.574934026E0,5.734692141E-2,5.158094317E-2,-1.219974160E-1
8.579984963E0,7.291921880E-3,6.755594909E-2,-1.528824270E-1
8.585036005E0,-4.702308029E-2,7.927094400E-2,-1.827024221E-1
8.590086942E0,-1.045330763E-1,7.288094610E-2,-2.114574164E-1
8.595137880E0,-1.545880735E-1,5.797094852E-2,-2.295624167E-1
8.600188869E0,-1.950580776E-1,3.241094574E-2,-2.370174229E-1
8.605249078E0,-2.270080745E-1,6.850944832E-3,-2.402124256E-1
8.610299963E0,-2.461780757E-1,-1.870905422E-2,-2.370174229E-1
8.615350953E0,-2.504380643E-1,-4.107405245E-2,-2.316924185E-1
8.620401942E0,-2.376580834E-1,-6.556905061E-2,-2.263674140E-1
8.625452880E0,-2.131630778E-1,-8.260904998E-2,-2.242374271E-1
8.630503869E0,-1.801480800E-1,-9.325905144E-2,-2.221074253E-1
8.635551213E0,-1.407430768E-1,-9.964905679E-2,-2.242374271E-1
8.640602151E0,-1.002730802E-1,-8.899905533E-2,-2.306274176E-1
8.645653140E0,-6.299807876E-2,-6.876405329E-2,-2.402124256E-1
8.650704078E0,-3.850308061E-2,-4.320405424E-2,-2.540574074E-1
8.655755067E0,-2.785307914E-2,-1.977405511E-2,-2.689674199E-1
8.660806005E0,-2.891807631E-2,4.609450698E-4,-2.774873972E-1
8.665857463E0,-3.743807971E-2,2.069594525E-2,-2.806824148E-1
8.670908401E0,-5.447807908E-2,4.732094705E-2,-2.838774025E-1
8.675959390E0,-7.364808023E-2,8.033594489E-2,-2.828124166E-1
8.681010328E0,-9.175308049E-2,1.112209484E-1,-2.796173990E-1
8.686061317E0,-1.087930799E-1,1.293259412E-1,-2.774873972E-1
8.691112255E0,-1.268980801E-1,1.389109343E-1,-2.753573954E-1
8.696164286E0,-1.418080777E-1,1.484959424E-1,-2.721624076E-1
8.701215224E0,-1.503280848E-1,1.516909450E-1,-2.529923916E-1
8.706266213E0,-1.513930857E-1,1.548859328E-1,-2.263674140E-1
8.711317151E0,-1.439380795E-1,1.559509337E-1,-1.933524162E-1
8.716368140E0,-1.290280819E-1,1.602109373E-1,-1.635324210E-1
8.721419078E0,-1.024030820E-1,1.602109373E-1,-1.347774267E-1
8.726478244E0,-7.364808023E-2,1.612759382E-1,-1.134774163E-1
8.731529182E0,-4.063307866E-2,1.644709408E-1,-9.643741697E-2
8.736580172E0,-4.423077684E-3,1.666009426E-1,-8.365741372E-2
8.741631109E0,2.965692058E-2,1.655359417E-1,-7.300741225E-2
8.746682099E0,6.373692304E-2,1.655359417E-1,-6.235741451E-2
8.751733036E0,8.823192120E-2,1.623409390E-1,-5.596741289E-2
8.756764911E0,1.052719206E-1,1.623409390E-1,-4.744741321E-2
8.761815849E0,1.148569211E-1,1.570159346E-1,-4.105741531E-2
8.766866838E0,1.201819181E-1,1.399759352E-1,-3.466741368E-2
8.771917828E0,1.191169247E-1,1.218709499E-1,-2.508241311E-2
8.776968765E0,1.159219220E-1,1.144159436E-1,-1.762741432E-2
8.782019755E0,1.084669232E-1,1.048309505E-1,-1.549741346E-2
8.787076786E0,9.462191910E-2,9.524594992E-2,-1.443241350E-2
8.792127776E0,7.864692062E-2,9.205094725E-2,-1.656241342E-2
8.797178713E0,6.480192393E-2,9.524594992E-2,-1.656241342E-2
8.802229703E0,5.415192246E-2,9.844094515E-2,-1.336741354E-2
8.807280640E0,4.776192084E-2,1.037659496E-1,-1.230241358E-2
8.812331630E0,4.243692011E-2,1.080259457E-1,-1.230241358E-2
8.817405119E0,3.817692026E-2,1.112209484E-1,-1.017241366E-2
8.822456057E0,3.924192116E-2,1.058959439E-1,-1.336741354E-2
8.827507047E0,4.350192100E-2,9.205094725E-2,-1.549741346E-2
8.832558036E0,4.989192262E-2,7.288094610E-2,-1.656241342E-2
8.837608974E0,6.054192036E-2,6.223094463E-2,-1.975741424E-2
8.842659963E0,7.119192183E-2,5.903594196E-2,-2.188741416E-2
8.847712359E0,8.184192330E-2,5.051594228E-2,-2.295241319E-2
8.852763297E0,9.355691820E-2,4.838594794E-2,-2.188741416E-2
8.857814286E0,1.020769179E-1,4.838594794E-2,-1.762741432E-2
8.862865276E0,1.105969176E-1,4.732094705E-2,-1.017241366E-2
8.867916213E0,1.148569211E-1,4.838594794E-2,1.542586018E-3
8.872967203E0,1.137919202E-1,5.797094852E-2,8.997586556E-3
8.877988922E0,1.095319241E-1,7.288094610E-2,1.538758632E-2
8.883039911E0,1.010119244E-1,8.353094757E-2,1.964758709E-2
8.888090901E0,8.929692209E-2,8.779094368E-2,2.071258612E-2
8.893141838E0,7.225692272E-2,8.885594457E-2,1.964758709E-2
8.898192828E0,4.882692173E-2,7.501094788E-2,1.858258620E-2
8.903243765E0,2.646192163E-2,6.116594374E-2,1.858258620E-2
8.908317828E0,1.966922078E-3,4.838594794E-2,1.964758709E-2
8.913368765E0,-2.252807841E-2,3.347594291E-2,2.071258612E-2
8.918419755E0,-4.169807956E-2,2.389094420E-2,2.284258604E-2
8.923470692E0,-5.767307803E-2,1.750094444E-2,2.390758693E-2
8.928521630E0,-7.258307934E-2,1.004594564E-2,2.710258588E-2
8.933572619E0,-8.216807991E-2,-1.669054851E-3,3.562258556E-2
8.938623036E0,-8.429808170E-2,-9.124054573E-3,4.627258703E-2
8.943673974E0,-8.429808170E-2,-1.870905422E-2,5.372758582E-2
8.948724911E0,-7.897307724E-2,-2.616405487E-2,6.118258461E-2
8.953775901E0,-6.938807666E-2,-3.468405455E-2,6.650758535E-2
8.958826890E0,-5.660807714E-2,-4.639905691E-2,6.757258624E-2
8.963877828E0,-4.276308045E-2,-5.385405570E-2,6.437758356E-2
8.968927255E0,-2.359307930E-2,-5.598405749E-2,6.011758745E-2
8.973978192E0,-7.618078031E-3,-5.598405749E-2,5.479258671E-2
8.979029182E0,5.161922425E-3,-4.959405214E-2,4.946758598E-2
8.984080119E0,1.368192211E-2,-3.468405455E-2,4.414258525E-2
8.989131109E0,1.794192195E-2,-1.977405511E-2,4.201258719E-2
8.994182047E0,2.007192373E-2,-4.864055198E-3,4.307758436E-2
8.999231630E0,1.687692106E-2,1.111094467E-2,4.733758792E-2
9.004282567E0,1.261692215E-2,2.815094590E-2,5.159758776E-2
9.009333557E0,8.356922306E-3,4.625594616E-2,5.692258477E-2
9.014384547E0,3.031922039E-3,6.436094642E-2,6.224758551E-2
9.019435484E0,-4.423077684E-3,7.607594877E-2,6.331258267E-2
9.024486474E0,-5.488078110E-3,7.607594877E-2,5.798758566E-2
9.029543192E0,-8.683077991E-3,7.394594699E-2,4.520758614E-2
9.034594130E0,-8.683077991E-3,6.862094998E-2,3.136258572E-2
9.039645119E0,-6.553078070E-3,6.223094463E-2,1.964758709E-2
9.044696109E0,-1.630779589E-4,5.477594584E-2,1.538758632E-2
9.049747047E0,1.048692223E-2,4.306094348E-2,1.751758531E-2
9.054798036E0,2.539692074E-2,3.134594485E-2,2.284258604E-2
9.059836422E0,4.350192100E-2,1.643594541E-2,3.136258572E-2
9.064887359E0,6.160692126E-2,-3.799055237E-3,3.881758451E-2
9.069938349E0,8.290692419E-2,-2.829405479E-2,4.414258525E-2
9.074989286E0,1.052719206E-1,-5.491905659E-2,4.946758598E-2
9.080040276E0,1.265719235E-1,-7.941405475E-2,5.266258493E-2
9.085091213E0,1.478719264E-1,-9.538905323E-2,5.798758566E-2
9.090161994E0,1.606519222E-1,-1.028440520E-1,6.011758745E-2
9.095212932E0,1.638469249E-1,-1.007140502E-1,5.905258656E-2
9.100263922E0,1.595869213E-1,-9.538905323E-2,6.544258446E-2
9.105314911E0,1.563919187E-1,-9.006405622E-2,7.289758325E-2
9.110365849E0,1.510669142E-1,-9.538905323E-2,8.035258949E-2
9.115416838E0,1.436119229E-1,-1.039090529E-1,8.780758828E-2
9.120455224E0,1.308319271E-1,-1.177540496E-1,1.027175859E-1
9.125506265E0,1.180519238E-1,-1.326640546E-1,1.186925843E-1
9.130557307E0,1.052719206E-1,-1.486390680E-1,1.336025745E-1
9.135608349E0,9.781692177E-2,-1.624840647E-1,1.442525834E-1
9.140659390E0,9.249192476E-2,-1.752640605E-1,1.517075747E-1
9.145710432E0,9.142692387E-2,-1.901740581E-1,1.538375765E-1
9.150765953E0,9.462191910E-2,-1.954990625E-1,1.527725756E-1
9.155816994E0,9.994692355E-2,-1.976290643E-1,1.580975801E-1
9.160868036E0,1.105969176E-1,-1.816540658E-1,1.698125750E-1
9.165919078E0,1.265719235E-1,-1.326640546E-1,1.847225726E-1
9.170970119E0,1.425469220E-1,-6.024405360E-2,2.038925737E-1
9.176021161E0,1.585219204E-1,2.921594493E-2,2.262575775E-1
9.181053244E0,1.723669171E-1,1.325209439E-1,2.486225814E-1
9.186104286E0,1.862119138E-1,2.422159463E-1,2.763125896E-1
9.191155328E0,1.968619227E-1,3.593659401E-1,3.018725812E-1
9.196206369E0,2.043169141E-1,4.594759643E-1,3.231725991E-1
9.201257411E0,2.107069194E-1,5.297659636E-1,3.423425853E-1
9.206308453E0,2.107069194E-1,5.510659814E-1,3.583175838E-1
9.211361005E0,2.096419185E-1,5.265709758E-1,3.774875998E-1
9.216412047E0,2.075119168E-1,4.701259434E-1,3.955926001E-1
9.221463088E0,1.979269236E-1,3.945109546E-1,4.030475914E-1
9.226514130E0,1.755619198E-1,3.039859533E-1,3.870725930E-1
9.231565172E0,1.457419246E-1,1.953559369E-1,3.551225960E-1
9.236616213E0,1.095319241E-1,8.033594489E-2,3.135876060E-1
9.241667776E0,6.799691916E-2,-1.977405511E-2,2.645975947E-1
9.246718817E0,2.752692252E-2,-1.102990508E-1,2.113475800E-1
9.251769859E0,-1.081307791E-2,-1.837840676E-1,1.666175723E-1
9.256820901E0,-4.382807761E-2,-2.444890589E-1,1.367975771E-1
9.261871942E0,-7.471308112E-2,-2.956090569E-1,1.154975891E-1
9.266922984E0,-1.002730802E-1,-3.392740488E-1,9.419758618E-2
9.272013349E0,-1.300930828E-1,-3.776140511E-1,6.650758535E-2
9.277064390E0,-1.599130780E-1,-4.255390465E-1,2.710258588E-2
9.282115432E0,-2.014480829E-1,-4.787890315E-1,-2.827741392E-2
9.287166474E0,-2.557630837E-1,-5.341690183E-1,-9.004741162E-2
9.292217515E0,-3.271180689E-1,-5.938090682E-1,-1.560774148E-1
9.297268557E0,-4.037980735E-1,-6.406690478E-1,-2.178474218E-1
9.302295953E0,-4.815430641E-1,-6.747490168E-1,-2.647074163E-1
9.307346994E0,-5.518330932E-1,-6.726190448E-1,-2.913323939E-1
9.312398036E0,-6.093430519E-1,-6.310840249E-1,-2.977223992E-1
9.317449078E0,-6.508780718E-1,-5.533390641E-1,-2.828124166E-1
9.322500119E0,-6.721780896E-1,-4.606840312E-1,-2.476674169E-1
9.327551161E0,-6.721780896E-1,-3.467290401E-1,-1.976124197E-1
9.332576734E0,-6.466180682E-1,-2.263840586E-1,-1.283874214E-1
9.337627776E0,-5.944330692E-1,-1.092340499E-1,-4.851241410E-2
9.342678817E0,-5.177530646E-1,2.590944991E-3,3.988258541E-2
9.347729859E0,-4.250980914E-1,9.844094515E-2,1.304075718E-1
9.352780901E0,-3.228580654E-1,1.793809384E-1,2.134775817E-1
9.357831942E0,-2.163580805E-1,2.443459332E-1,2.816375792E-1
9.362890640E0,-1.109230816E-1,2.890759408E-1,3.348875940E-1
9.367941682E0,-8.683077991E-3,3.284809589E-1,3.679026067E-1
9.372992724E0,7.545191795E-2,3.529759645E-1,3.838776052E-1
9.378043765E0,1.436119229E-1,3.519109488E-1,3.838776052E-1
9.383094807E0,1.915369183E-1,3.135709465E-1,3.700326085E-1
9.388145849E0,2.192269266E-1,2.422159463E-1,3.476676047E-1
9.393203244E0,2.288119197E-1,1.421059370E-1,3.242375851E-1
9.398254286E0,2.192269266E-1,1.963094436E-2,2.976126075E-1
9.403305328E0,1.957969218E-1,-1.134940535E-1,2.720525861E-1
9.408356369E0,1.606519222E-1,-2.562040389E-1,2.454275787E-1
9.413407411E0,1.180519238E-1,-3.840040565E-1,2.188025713E-1
9.418458453E0,6.906192005E-2,-4.841140509E-1,1.932425797E-1
9.423506005E0,1.794192195E-2,-5.490790606E-1,1.676825732E-1
9.428557047E0,-3.317807987E-2,-5.778340697E-1,1.463825852E-1
9.433608088E0,-7.684307545E-2,-5.703790188E-1,1.261475831E-1
9.438659130E0,-1.162480786E-1,-5.405590534E-1,1.112375855E-1
9.443710172E0,-1.481980830E-1,-4.958290458E-1,9.845758975E-2
9.448761213E0,-1.705630720E-1,-4.415140450E-1,9.313258529E-2
9.453872724E0,-1.801480800E-1,-3.818740547E-1,8.674258739E-2
9.458923765E0,-1.844080836E-1,-3.126490414E-1,8.674258739E-2
9.463974807E0,-1.790830791E-1,-2.402290553E-1,8.993758261E-2
9.469025849E0,-1.663030833E-1,-1.688740551E-1,9.632758796E-2
9.474076890E0,-1.513930857E-1,-1.092340499E-1,1.037825868E-1
9.479127984E0,-1.311580837E-1,-5.811405182E-2,1.123025864E-1
9.484117359E0,-1.055980772E-1,-1.338405535E-2,1.186925843E-1
9.489168401E0,-7.684307545E-2,2.602094412E-2,1.197575852E-1
9.494219442E0,-4.915307835E-2,5.371094495E-2,1.154975891E-1
9.499270484E0,-1.826807857E-2,7.394594699E-2,1.091075838E-1
9.504321526E0,1.048692223E-2,9.311594814E-2,9.419758618E-2
9.509372567E0,3.604692221E-2,9.950594604E-2,7.928758860E-2
9.514411474E0,6.054192036E-2,1.048309505E-1,6.437758356E-2
9.519462515E0,8.077692240E-2,1.069609448E-1,5.266258493E-2
9.524513557E0,1.031419188E-1,1.133509502E-1,4.201258719E-2
9.529564599E0,1.244419217E-1,1.240009442E-1,2.816758677E-2
9.534615640E0,1.393519193E-1,1.314559430E-1,1.645258628E-2
9.539666682E0,1.542619169E-1,1.431709379E-1,3.672586055E-3
9.544718505E0,1.670419276E-1,1.559509337E-1,-1.017241366E-2
9.549769547E0,1.755619198E-1,1.687309444E-1,-1.762741432E-2
9.554820588E0,1.798219234E-1,1.804459393E-1,-2.401741408E-2
9.559871630E0,1.872769147E-1,1.932259351E-1,-2.401741408E-2
9.564922672E0,1.915369183E-1,2.060059458E-1,-2.188741416E-2
9.569973713E0,1.957969218E-1,2.198509425E-1,-2.827741392E-2
9.575035640E0,1.968619227E-1,2.262409329E-1,-3.786241263E-2
9.580086682E0,1.915369183E-1,2.241109461E-1,-5.170741305E-2
9.585137724E0,1.872769147E-1,2.187859416E-1,-6.874741614E-2
9.590188765E0,1.798219234E-1,2.081359327E-1,-8.365741372E-2
9.595239807E0,1.691719145E-1,1.910959333E-1,-9.643741697E-2
9.600290849E0,1.606519222E-1,1.740559340E-1,-1.060224101E-1
9.605347359E0,1.542619169E-1,1.538209468E-1,-1.166724116E-1
9.610398401E0,1.457419246E-1,1.314559430E-1,-1.337124258E-1
9.615449442E0,1.340269148E-1,1.058959439E-1,-1.528824270E-1
9.620500484E0,1.212469190E-1,7.607594877E-2,-1.720524281E-1
9.625551526E0,1.127269194E-1,5.158094317E-2,-1.890924275E-1
9.630602567E0,1.042069197E-1,3.560594469E-2,-2.029374242E-1
9.635665797E0,9.781692177E-2,3.134594485E-2,-2.135874182E-1
9.640716838E0,8.716692030E-2,3.773594648E-2,-2.242374271E-1
9.645767880E0,7.864692062E-2,4.625594616E-2,-2.370174229E-1
9.650818922E0,6.693191826E-2,5.477594584E-2,-2.444724143E-1
9.655869963E0,5.308692157E-2,5.264594406E-2,-2.487324178E-1
9.660921005E0,3.924192116E-2,4.199594259E-2,-2.487324178E-1
9.665937359E0,2.433192357E-2,2.602094412E-2,-2.444724143E-1
9.670988401E0,1.155192219E-2,7.915944792E-3,-2.380824238E-1
9.676039442E0,6.226921920E-3,-8.059054613E-3,-2.253024280E-1
9.681090484E0,7.291921880E-3,-2.083905414E-2,-2.146524191E-1
9.686141578E0,1.900692284E-2,-3.468405455E-2,-2.071974277E-1
9.691192567E0,4.137192294E-2,-4.639905691E-2,-2.050674260E-1
9.696248817E0,7.758191973E-2,-5.278905481E-2,-2.103924155E-1
9.701299859E0,1.137919202E-1,-4.639905691E-2,-2.167824209E-1
9.706350901E0,1.510669142E-1,-2.190405503E-2,-2.306274176E-1
9.711401994E0,1.904719174E-1,5.785944872E-3,-2.476674169E-1
9.716452984E0,2.256169170E-1,3.454094380E-2,-2.700324059E-1
9.721504026E0,2.533069253E-1,6.010094285E-2,-2.945274115E-1
9.726570849E0,2.746069133E-1,7.075094432E-2,-3.147624135E-1
9.731621890E0,2.884519100E-1,7.075094432E-2,-3.307374120E-1
9.736672932E0,2.884519100E-1,6.116594374E-2,-3.392574191E-1
9.741723974E0,2.831269205E-1,3.986594826E-2,-3.435173929E-1
9.746775015E0,2.767369151E-1,1.430594455E-2,-3.381924033E-1
9.751826057E0,2.650219202E-1,-1.338405535E-2,-3.307374120E-1
9.756877672E0,2.554369271E-1,-4.320405424E-2,-3.243474066E-1
9.761928713E0,2.447869182E-1,-7.834905386E-2,-3.232824206E-1
9.766979755E0,2.341369241E-1,-1.166890562E-1,-3.232824206E-1
9.772030797E0,2.245519161E-1,-1.550290585E-1,-3.275423944E-1
9.777081838E0,2.160319239E-1,-1.859140545E-1,-3.296723962E-1
9.782132880E0,2.043169141E-1,-2.018890679E-1,-3.296723962E-1
9.787174807E0,2.000569254E-1,-1.997590661E-1,-3.243474066E-1
9.792225849E0,1.957969218E-1,-1.816540658E-1,-3.126324117E-1
9.797276890E0,1.915369183E-1,-1.550290585E-1,-3.051774204E-1
9.802327932E0,1.894069165E-1,-1.294690669E-1,-3.009174168E-1
9.807378974E0,1.894069165E-1,-1.017790511E-1,-2.902674079E-1
9.812430015E0,1.915369183E-1,-7.302405685E-2,-2.785524130E-1
9.817465224E0,1.915369183E-1,-4.852905869E-2,-2.593823969E-1
9.822516265E0,1.926019192E-1,-2.296905592E-2,-2.359524220E-1
9.827567307E0,1.968619227E-1,2.590944991E-3,-2.050674260E-1
9.832618401E0,2.075119168E-1,3.134594485E-2,-1.709874272E-1
9.837669390E0,2.202919275E-1,7.075094432E-2,-1.390374154E-1
9.842720432E0,2.341369241E-1,1.069609448E-1,-1.070874110E-1
9.847796161E0,2.469169199E-1,1.474309415E-1,-8.046241105E-2
9.852847255E0,2.522419095E-1,1.847059429E-1,-5.490241200E-2
9.857898244E0,2.447869182E-1,2.187859416E-1,-4.105741531E-2
9.862949338E0,2.277469188E-1,2.390209436E-1,-4.744741321E-2
9.868000380E0,2.021869272E-1,2.294359356E-1,-6.342241168E-2
9.873051369E0,1.659769267E-1,2.006809413E-1,-8.685241640E-2
9.878088609E0,1.191169247E-1,1.495609432E-1,-1.166724116E-1
9.883139651E0,6.586692482E-2,1.005709469E-1,-1.464924216E-1
9.888190744E0,1.048692223E-2,4.093094170E-2,-1.763124168E-1
9.893241786E0,-4.276308045E-2,-2.722905576E-2,-2.018724233E-1
9.898292828E0,-9.068807960E-2,-9.219405055E-2,-2.189124227E-1
9.903343869E0,-1.279630810E-1,-1.443790644E-1,-2.348874211E-1
9.908413557E0,-1.513930857E-1,-1.901740581E-1,-2.476674169E-1
9.913464599E0,-1.588480771E-1,-2.146690637E-1,-2.583174109E-1
9.918515640E0,-1.556530744E-1,-2.189290673E-1,-2.657724023E-1
9.923566682E0,-1.375480741E-1,-2.178640664E-1,-2.764224112E-1
9.928617724E0,-1.162480786E-1,-2.029540539E-1,-2.881374061E-1
9.933668765E0,-9.388308227E-2,-1.848490536E-1,-2.945274115E-1
9.938719807E0,-6.086808071E-2,-1.614190638E-1,-3.030474186E-1
9.943770849E0,-2.678807825E-2,-1.273390651E-1,-3.094373941E-1
9.948821942E0,1.048692223E-2,-9.432405233E-2,-3.158273995E-1
9.953872984E0,4.669691995E-2,-5.704905838E-2,-3.232824206E-1
9.958924026E0,8.290692419E-2,-9.124054573E-3,-3.243474066E-1
9.963975067E0,1.105969176E-1,4.199594259E-2,-3.243474066E-1
9.969021422E0,1.340269148E-1,8.566094935E-2,-3.200874031E-1
9.974072463E0,1.542619169E-1,1.261309385E-1,-3.147624135E-1
9.979123505E0,1.638469249E-1,1.697959453E-1,-3.115673959E-1
9.984174547E0,1.627819240E-1,2.017459422E-1,-3.041124046E-1
