"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.399699593E1,-2.211720049E-1,1.525334954E0,8.466095924E0
4.400206786E1,-1.325384974E-1,1.647505522E0,8.221754074E0
4.400711874E1,-2.234550007E-2,1.752907515E0,8.030114174E0
4.401216963E1,5.431050062E-2,1.903823972E0,7.797750950E0
4.401722056E1,1.357575059E-1,2.014017105E0,7.586946964E0
4.402227145E1,1.836674958E-1,2.112232447E0,7.407284737E0
4.402732234E1,2.818830013E-1,2.212843418E0,7.277927399E0
4.403235093E1,4.016579986E-1,2.335014105E0,7.162943363E0
4.403740182E1,4.112400115E-1,2.409274578E0,6.995258331E0
4.404245270E1,3.920759857E-1,2.471557617E0,6.846737385E0
4.404750353E1,4.232175052E-1,2.469161987E0,6.772477150E0
4.405255442E1,3.968670070E-1,2.461975574E0,6.657493114E0
4.405760530E1,3.585389853E-1,2.495512486E0,6.585628033E0
4.406267838E1,3.106290102E-1,2.531445026E0,6.518554211E0
4.406772926E1,2.531369925E-1,2.553004503E0,6.465853214E0
4.407278015E1,1.668989956E-1,2.567377567E0,6.437107086E0
4.407783103E1,7.347449660E-2,2.497908115E0,6.425129414E0
4.408288187E1,-7.504650205E-2,2.476348400E0,6.355659962E0
4.408793275E1,-1.780530065E-1,2.485930443E0,6.331705093E0
4.409298838E1,-2.451270074E-1,2.471557617E0,6.307750225E0
4.409803926E1,-2.547090054E-1,2.428438425E0,6.209534645E0
4.410309015E1,-2.571044862E-1,2.404483557E0,6.142460346E0
4.410814103E1,-2.666864991E-1,2.445207119E0,6.094550610E0
4.411319192E1,-2.523134947E-1,2.533840418E0,6.125691891E0
4.411824280E1,-2.307540029E-1,2.596123457E0,6.166415691E0
4.412328077E1,-2.571044862E-1,2.677570581E0,6.267026424E0
4.412833166E1,-2.571044862E-1,2.744644403E0,6.362846375E0
4.413338260E1,-2.618955076E-1,2.816509485E0,6.463457584E0
4.413843343E1,-2.523134947E-1,2.885978937E0,6.669470310E0
4.414348432E1,-2.906414866E-1,2.917120457E0,6.920998096E0
4.414853525E1,-3.050144911E-1,2.988985538E0,7.165338993E0
4.415354869E1,-2.523134947E-1,3.044081926E0,7.505499840E0
4.415859958E1,-2.091944963E-1,3.103969574E0,7.824101448E0
4.416365046E1,-1.253519952E-1,3.166252613E0,8.161867142E0
4.416870140E1,-1.277475059E-1,3.096782923E0,8.451722145E0
4.417375228E1,-1.996124983E-1,3.041686535E0,8.712832451E0
4.417880317E1,-2.690820098E-1,3.010545015E0,9.019455910E0
4.418384577E1,-3.601109982E-1,3.027313471E0,9.328475952E0
4.418889666E1,-4.583264887E-1,3.010545015E0,9.611144066E0
4.419394754E1,-5.421689749E-1,3.094387531E0,9.941723824E0
4.419899848E1,-6.020565033E-1,3.187812090E0,1.029625797E1
4.420404932E1,-5.972654819E-1,3.161461592E0,1.057653141E1
4.420910025E1,-5.804970264E-1,3.194998503E0,1.087596893E1
4.421418416E1,-6.092429757E-1,3.171043396E0,1.107958603E1
4.421923504E1,-5.733104944E-1,3.113551617E0,1.128320312E1
4.422428593E1,-5.445644855E-1,3.056059599E0,1.148921680E1
4.422933687E1,-5.445644855E-1,2.979403496E0,1.155868626E1
4.423438775E1,-5.230050087E-1,2.876396894E0,1.161138725E1
4.423943864E1,-4.415580034E-1,2.780576944E0,1.169762516E1
4.424449041E1,-3.720884919E-1,2.723084927E0,1.174553490E1
4.424954129E1,-3.696930110E-1,2.617682934E0,1.182458687E1
4.425459218E1,-3.481335044E-1,2.524258614E0,1.191322041E1
4.425964306E1,-3.577154875E-1,2.442811489E0,1.209048653E1
4.426469395E1,-3.984389901E-1,2.335014105E0,1.226296329E1
4.426974489E1,-5.014454722E-1,2.232007504E0,1.253125858E1
4.427477270E1,-6.188250184E-1,2.064322472E0,1.281153297E1
4.427982359E1,-7.793235183E-1,1.915801525E0,1.309659672E1
4.428487447E1,-9.446129799E-1,1.764884949E0,1.340322113E1
4.428992541E1,-1.073969960E0,1.685833454E0,1.371224022E1
4.429497629E1,-1.141044021E0,1.609177470E0,1.385117912E1
4.430002718E1,-1.160207987E0,1.539708018E0,1.388471603E1
4.430507588E1,-1.100320458E0,1.513357520E0,1.378650093E1
4.431012676E1,-9.350309968E-1,1.472633958E0,1.353976440E1
4.431517765E1,-7.673460245E-1,1.467843056E0,1.331219196E1
4.432022859E1,-4.750950038E-1,1.503775477E0,1.299598598E1
4.432527947E1,-2.283585072E-1,1.522939444E0,1.269654846E1
4.433033036E1,-5.588249862E-2,1.628341556E0,1.243783474E1
4.433538145E1,2.077350020E-2,1.733743548E0,1.236117840E1
4.434043234E1,9.742949903E-2,1.829563498E0,1.231326866E1
4.434548322E1,7.347449660E-2,1.939756513E0,1.220786667E1
4.435053416E1,3.754200041E-2,2.023598909E0,1.222463512E1
4.435558504E1,1.119150035E-2,2.002039433E0,1.221505260E1
4.436063593E1,-4.150950164E-2,1.911010504E0,1.226296329E1
4.436568494E1,-9.660600126E-2,1.767280459E0,1.236596966E1
4.437073588E1,-1.924259961E-1,1.566058517E0,1.253125858E1
4.437578671E1,-3.074100018E-1,1.405560017E0,1.271092129E1
4.438083765E1,-4.631175101E-1,1.292971492E0,1.293609810E1
4.438588853E1,-5.134230256E-1,1.221106529E0,1.324272251E1
4.439093942E1,-5.445644855E-1,1.144450545E0,1.353257847E1
4.439601530E1,-5.421689749E-1,1.113309026E0,1.383680630E1
4.440106619E1,-4.894680083E-1,1.106122494E0,1.402605057E1
4.440611708E1,-4.008345008E-1,1.098935962E0,1.414822197E1
4.441116801E1,-3.098055124E-1,1.051025987E0,1.410989380E1
4.441621890E1,-1.540980041E-1,1.079771996E0,1.401886463E1
4.442126978E1,-5.588249862E-2,1.144450545E0,1.372182274E1
4.442633322E1,1.119150035E-2,1.216315508E0,1.337687016E1
4.443138411E1,1.477349997E-1,1.280994058E0,1.289058399E1
4.443643499E1,2.291820049E-1,1.336090446E0,1.223900795E1
4.444148588E1,3.178155124E-1,1.348067999E0,1.156826782E1
4.444653676E1,3.896805048E-1,1.316926479E0,1.097418404E1
4.445158765E1,3.393749893E-1,1.316926479E0,1.046873379E1
4.445663874E1,2.938604951E-1,1.276203036E0,1.003035736E1
4.446168963E1,2.938604951E-1,1.264225483E0,9.709360123E0
4.446674051E1,2.890695035E-1,1.216315508E0,9.436272621E0
4.447179140E1,2.627190053E-1,1.158823490E0,9.266192436E0
4.447684228E1,1.788765043E-1,1.070189953E0,9.208700180E0
4.448189322E1,1.118025035E-1,1.017488956E0,9.239842415E0
4.448694593E1,6.628800184E-2,9.791610241E-1,9.290147781E0
4.449199682E1,3.035550006E-2,9.959294796E-1,9.400340080E0
4.449704770E1,8.795999922E-3,1.003116012E0,9.493764877E0
4.450209859E1,1.609500032E-3,1.012698054E0,9.527301788E0
4.450714947E1,4.004999995E-3,1.029466510E0,9.503347397E0
4.451220041E1,4.472849891E-2,1.096540451E0,9.419504166E0
4.451726015E1,9.742949903E-2,1.194756031E0,9.309311867E0
4.452231103E1,1.429439932E-1,1.314530969E0,9.136835098E0
4.452736192E1,2.028315067E-1,1.384000540E0,8.767928123E0
4.453241280E1,1.836674958E-1,1.496588945E0,8.394230843E0
4.453746369E1,1.860630065E-1,1.592409015E0,8.025323868E0
4.454251463E1,1.740854979E-1,1.695415497E0,7.618088722E0
4.454753286E1,1.668989956E-1,1.831959009E0,7.263554573E0
4.455258374E1,1.692945063E-1,1.877473474E0,6.944952965E0
4.455763458E1,1.118025035E-1,1.978084445E0,6.691030025E0
4.456268551E1,8.066099882E-2,2.045158386E0,6.425129414E0
4.456773635E1,4.712399840E-2,2.088277578E0,6.286190510E0
4.457278723E1,1.837800071E-2,2.145769596E0,6.219116688E0
4.457786682E1,-7.859999896E-4,2.148164988E0,6.185579300E0
4.458291770E1,4.233299941E-2,2.150560617E0,6.180788517E0
4.458796859E1,3.993749991E-2,2.114628077E0,6.226303101E0
4.459301947E1,1.405484974E-1,2.114628077E0,6.264630795E0
4.459807036E1,2.675099969E-1,2.112232447E0,6.247862339E0
4.460312129E1,3.681209981E-1,2.112232447E0,6.175997734E0
4.460817114E1,4.471724927E-1,2.112232447E0,6.017894268E0
4.461322202E1,4.759185016E-1,2.188888550E0,5.912492275E0
4.461827291E1,4.831050038E-1,2.217634439E0,5.744807720E0
4.462332385E1,4.375905097E-1,2.243984938E0,5.534003735E0
4.462837468E1,3.800984919E-1,2.299081564E0,5.359131813E0
4.463342556E1,4.088445008E-1,2.356573582E0,5.155514717E0
4.463847718E1,3.369795084E-1,2.373342037E0,4.990224838E0
4.464352806E1,2.986514866E-1,2.344595909E0,4.868054390E0
4.464857895E1,2.531369925E-1,2.315850019E0,4.736301899E0
4.465362984E1,1.740854979E-1,2.291894913E0,4.674018860E0
4.465868072E1,1.309664994E-1,2.279917479E0,4.695578575E0
4.466373166E1,1.070114970E-1,2.287103891E0,4.724324703E0
4.466877999E1,-1.276350021E-2,2.335014105E0,4.817749023E0
4.467383088E1,-1.421204954E-1,2.370946407E0,4.930337429E0
4.467888176E1,-2.882460058E-1,2.390110493E0,5.114790916E0
4.468393265E1,-4.056254923E-1,2.461975574E0,5.311222076E0
4.468898353E1,-4.319759905E-1,2.488326073E0,5.524421692E0
4.469403447E1,-4.798859954E-1,2.521862984E0,5.819067955E0
4.469909166E1,-4.607219994E-1,2.507489920E0,6.154438019E0
4.470414254E1,-4.128119946E-1,2.505094528E0,6.528135777E0
4.470919343E1,-3.816705048E-1,2.521862984E0,6.899438381E0
4.471424432E1,-3.864614964E-1,2.517071962E0,7.270740986E0
4.471929520E1,-3.744840026E-1,2.567377567E0,7.608506680E0
4.472434614E1,-3.385514915E-1,2.636847019E0,7.898362160E0
4.472939640E1,-3.888570070E-1,2.665592909E0,8.195404053E0
4.473444728E1,-4.152075052E-1,2.641638041E0,8.552333832E0
4.473949817E1,-5.158184767E-1,2.644033432E0,8.811047554E0
4.474454906E1,-5.924745202E-1,2.627264977E0,8.985918999E0
4.474959994E1,-6.092429757E-1,2.605705500E0,9.187141418E0
4.475465082E1,-5.900790095E-1,2.576959610E0,9.290147781E0
4.475969572E1,-6.379889846E-1,2.521862984E0,9.400340080E0
4.476474661E1,-7.122495174E-1,2.493117094E0,9.465019226E0
4.476979749E1,-7.913010120E-1,2.485930443E0,9.587189674E0
4.477484838E1,-9.086804986E-1,2.507489920E0,9.769247055E0
4.477989926E1,-9.517995119E-1,2.569772959E0,9.788411140E0
4.478495015E1,-9.470084906E-1,2.641638041E0,9.819553375E0
4.478999385E1,-9.230535030E-1,2.691943407E0,9.910581589E0
4.479504473E1,-8.416064978E-1,2.802136421E0,1.009024429E1
4.480009562E1,-7.098540068E-1,2.883583546E0,1.021001911E1
4.480514650E1,-5.948699713E-1,2.991380930E0,1.036333179E1
4.481019739E1,-4.679085016E-1,3.084805489E0,1.061006832E1
4.481524827E1,-3.217830062E-1,3.159065962E0,1.080410385E1
4.482030827E1,-1.972170025E-1,3.266863585E0,1.107479477E1
4.482535916E1,-1.852394938E-1,3.329146385E0,1.132392693E1
4.483041004E1,-1.445160061E-1,3.386638403E0,1.144849300E1
4.483546093E1,-9.421049803E-2,3.355496883E0,1.155149937E1
4.484051182E1,-9.421049803E-2,3.288423061E0,1.160659599E1
4.484556275E1,-1.660754979E-1,3.199789524E0,1.155389500E1
4.485061635E1,-2.235675007E-1,3.089596510E0,1.155389500E1
4.485566723E1,-2.978279889E-1,2.988985538E0,1.154431343E1
4.486071812E1,-3.457379937E-1,2.780576944E0,1.165450573E1
4.486576900E1,-4.080210030E-1,2.588937044E0,1.184854126E1
4.487081989E1,-4.104165137E-1,2.438020468E0,1.211923313E1
4.487587082E1,-3.625065088E-1,2.291894913E0,1.251688576E1
4.488092708E1,-3.217830062E-1,2.126605511E0,1.291693497E1
4.488597796E1,-3.553200066E-1,2.047554016E0,1.334572887E1
4.489102885E1,-3.505289853E-1,2.033180952E0,1.372421837E1
4.489607973E1,-3.960435092E-1,2.021203518E0,1.403323746E1
4.490113062E1,-3.696930110E-1,2.102650404E0,1.417936325E1
4.490618156E1,-2.523134947E-1,2.217634439E0,1.417457199E1
4.491122744E1,-1.205610037E-1,2.344595909E0,1.384399319E1
4.491627832E1,2.796000056E-2,2.488326073E0,1.330740070E1
4.492132921E1,1.261754930E-1,2.658406496E0,1.267738438E1
4.492638010E1,1.597124934E-1,2.854837418E0,1.198508453E1
4.493143098E1,1.621080041E-1,3.099178553E0,1.140297890E1
4.493648187E1,1.213845015E-1,3.415384531E0,1.113947392E1
4.494152348E1,1.213845015E-1,3.647747993E0,1.093346024E1
4.494657437E1,1.668989956E-1,3.870529413E0,1.066516495E1
4.495162525E1,1.740854979E-1,3.959162951E0,1.052143478E1
4.495667614E1,2.076224983E-1,3.978327036E0,1.038489056E1
4.496172702E1,3.633300066E-1,3.918439388E0,1.024116135E1
4.496677791E1,4.280084968E-1,3.710031033E0,1.015252781E1
4.497183327E1,4.088445008E-1,3.331542015E0,1.030104828E1
4.497688416E1,2.555325031E-1,2.857233047E0,1.074421597E1
4.498193504E1,1.118025035E-1,2.414065599E0,1.137423229E1
4.498698593E1,-5.827800184E-2,1.992457509E0,1.209767342E1
4.499203682E1,-2.115900069E-1,1.566058517E0,1.271810818E1
4.499708770E1,-3.888570070E-1,1.199547052E0,1.298161316E1
4.500214140E1,-6.930854917E-1,8.641769886E-1,1.331937885E1
4.500719228E1,-9.446129799E-1,6.102539897E-1,1.358048820E1
4.501224317E1,-1.090738535E0,3.778904974E-1,1.367151737E1
4.501729406E1,-1.251237035E0,2.269739956E-1,1.352060032E1
4.502234494E1,-1.392571449E0,1.239674985E-1,1.309180641E1
4.502739588E1,-1.478809476E0,1.383405030E-1,1.246178913E1
4.503244832E1,-1.497973442E0,2.605110109E-1,1.161857319E1
4.503749921E1,-1.466832042E0,4.234049916E-1,1.075858879E1
4.504255010E1,-1.466832042E0,5.982764959E-1,1.006149864E1
4.504760098E1,-1.387780547E0,8.761544824E-1,9.560838699E0
4.505265187E1,-1.215304494E0,1.187569499E0,8.863748550E0
4.505770280E1,-1.136252999E0,1.518148541E0,8.312783241E0
4.506275499E1,-1.045223951E0,1.793630958E0,7.843265533E0
4.506780588E1,-8.775389791E-1,2.021203518E0,7.433635235E0
4.507285676E1,-7.481819987E-1,2.246380568E0,7.198875904E0
4.507790765E1,-6.691305041E-1,2.392505884E0,7.019213676E0
4.508295853E1,-6.403844953E-1,2.426043034E0,6.935370922E0
4.508800947E1,-6.691305041E-1,2.373342037E0,6.928184509E0
4.509305728E1,-7.218315005E-1,2.217634439E0,7.067123413E0
4.509810817E1,-7.793235183E-1,2.057136059E0,7.352188110E0
4.510315906E1,-7.889055014E-1,1.872682452E0,7.721095085E0
4.510820994E1,-7.481819987E-1,1.666669488E0,8.066046715E0
4.511326082E1,-7.865099907E-1,1.455865502E0,8.406208038E0
4.511831171E1,-8.104649782E-1,1.266620994E0,8.633780479E0
4.512336103E1,-8.487930298E-1,1.029466510E0,8.758346558E0
4.512841192E1,-9.422175288E-1,8.474084735E-1,8.779906273E0
4.513346280E1,-1.109902501E0,7.875210047E-1,8.748764038E0
4.513851369E1,-1.270401001E0,7.300289869E-1,8.791883469E0
4.514356463E1,-1.332684040E0,6.988875270E-1,8.846980095E0
4.514861546E1,-1.306333542E0,7.036784887E-1,8.835002899E0
4.515365796E1,-1.179371953E0,7.659615278E-1,8.796674728E0
4.515870885E1,-9.853364825E-1,9.025049806E-1,8.739182472E0
4.516375973E1,-7.170404792E-1,1.012698054E0,8.559519768E0
4.516881062E1,-4.679085016E-1,1.139659524E0,8.343925476E0
4.517386156E1,-2.786639929E-1,1.336090446E0,8.094793320E0
4.517891244E1,-1.277475059E-1,1.527730465E0,7.840869904E0
4.518395906E1,-5.588249862E-2,1.731348038E0,7.601319790E0
4.518900994E1,-1.036799978E-2,1.899032950E0,7.337814808E0
4.519406082E1,-5.576999858E-3,2.105046034E0,7.079101086E0
4.519911171E1,-6.785999984E-2,2.215239048E0,6.928184509E0
4.520416265E1,-1.301430017E-1,2.277522087E0,6.726962566E0
4.520921353E1,-1.804485023E-1,2.368551016E0,6.537717819E0
4.521426843E1,-2.067990005E-1,2.373342037E0,6.370032787E0
4.521931932E1,-2.978279889E-1,2.387715101E0,6.338891506E0
4.522437020E1,-3.553200066E-1,2.409274578E0,6.358055592E0
4.522942109E1,-4.152075052E-1,2.358968973E0,6.403570175E0
4.523447202E1,-4.990499914E-1,2.366155386E0,6.441897869E0
4.523952291E1,-5.158184767E-1,2.320641041E0,6.470643997E0
4.524453739E1,-5.828924775E-1,2.299081564E0,6.492203712E0
4.524958827E1,-6.331980228E-1,2.246380568E0,6.532927036E0
4.525463921E1,-6.930854917E-1,2.169724464E0,6.623956203E0
4.525969010E1,-7.457864881E-1,2.157747030E0,6.688634396E0
4.526474098E1,-8.440020084E-1,2.176911116E0,6.734148979E0
4.526979187E1,-9.134715199E-1,2.172120094E0,6.825178146E0
4.527487614E1,-9.494040012E-1,2.188888550E0,6.992863178E0
4.527992702E1,-9.038894773E-1,2.176911116E0,7.103055954E0
4.528497796E1,-8.751435280E-1,2.200865984E0,7.277927399E0
4.529002885E1,-8.919119835E-1,2.179306507E0,7.483940601E0
4.529507973E1,-8.751435280E-1,2.208052397E0,7.795355320E0
4.530013062E1,-8.943074942E-1,2.229612112E0,8.090002060E0
4.530517749E1,-9.302399755E-1,2.275126457E0,8.365484238E0
4.531022838E1,-9.326354861E-1,2.277522087E0,8.612220764E0
4.531527932E1,-9.350309968E-1,2.277522087E0,8.830211639E0
4.532033020E1,-9.709634781E-1,2.294290543E0,9.033828735E0
4.532538109E1,-9.709634781E-1,2.323036432E0,9.170372963E0
4.533043197E1,-9.901275039E-1,2.380528450E0,9.338057518E0
4.533548265E1,-9.925230145E-1,2.392505884E0,9.393154144E0
4.534053353E1,-9.949185252E-1,2.473953009E0,9.393154144E0
4.534558442E1,-9.901275039E-1,2.584146023E0,9.441063881E0
4.535063536E1,-9.541950226E-1,2.653615475E0,9.366803169E0
4.535568624E1,-9.517995119E-1,2.730271578E0,9.290147781E0
4.536073713E1,-9.470084906E-1,2.835673571E0,9.266192436E0
4.536576015E1,-9.086804986E-1,2.917120457E0,9.256610870E0
4.537081103E1,-8.368154764E-1,2.977008104E0,9.201514244E0
4.537586197E1,-7.841144800E-1,2.993776560E0,9.323684692E0
4.538091286E1,-7.338089943E-1,3.005753994E0,9.421899796E0
4.538596374E1,-7.098540068E-1,3.027313471E0,9.587189674E0
4.539101463E1,-7.002720237E-1,2.962635040E0,9.877044678E0
4.539607817E1,-6.978765130E-1,2.876396894E0,1.027230263E1
4.540112906E1,-7.266225219E-1,2.794950008E0,1.072744751E1
4.540617999E1,-7.457864881E-1,2.679965973E0,1.117301083E1
4.541123088E1,-6.595485210E-1,2.550609112E0,1.166887856E1
4.541628176E1,-5.661240220E-1,2.416460991E0,1.218870258E1
4.542133265E1,-4.822815061E-1,2.248775959E0,1.258395958E1
4.542636582E1,-4.463489950E-1,2.069113493E0,1.301275444E1
4.543141671E1,-4.319759905E-1,1.841541052E0,1.332656479E1
4.543646760E1,-4.199984968E-1,1.621155024E0,1.348227215E1
4.544151848E1,-4.271849990E-1,1.300158024E0,1.363558483E1
4.544656942E1,-4.391624928E-1,1.022279978E0,1.367151737E1
4.545162030E1,-5.349825025E-1,7.851254940E-1,1.372900867E1
4.545671312E1,-6.667349935E-1,5.982764959E-1,1.376254559E1
4.546176400E1,-7.960919738E-1,4.976654947E-1,1.375296402E1
4.546681489E1,-9.254490137E-1,5.096430182E-1,1.361402512E1
4.547186582E1,-9.446129799E-1,6.557685137E-1,1.335052013E1
4.547691666E1,-8.224424720E-1,9.120870233E-1,1.293130779E1
4.548196754E1,-5.014454722E-1,1.257038951E0,1.230847740E1
4.548701223E1,-5.109149963E-2,1.599595547E0,1.162336445E1
4.549206312E1,3.441660106E-1,1.911010504E0,1.104844475E1
4.549711400E1,5.813205242E-1,2.191283941E0,1.066516495E1
4.550216489E1,7.250505090E-1,2.442811489E0,1.059569454E1
4.550721577E1,9.071084857E-1,2.679965973E0,1.048310661E1
4.551226671E1,9.502274990E-1,2.943470955E0,1.038728619E1
4.551732843E1,9.023175240E-1,3.115947008E0,1.049029255E1
4.552237932E1,8.520119786E-1,3.154274940E0,1.071307468E1
4.552743020E1,7.777515054E-1,3.094387531E0,1.101251221E1
4.553248109E1,7.130730152E-1,2.931493521E0,1.137902355E1
4.553753197E1,6.699540019E-1,2.665592909E0,1.181739998E1
4.554258286E1,5.693429708E-1,2.397296906E0,1.232045460E1
4.554763317E1,4.232175052E-1,2.119419098E0,1.276841354E1
4.555268406E1,3.345839977E-1,1.834354520E0,1.305826855E1
4.555773499E1,1.357575059E-1,1.549289942E0,1.317085743E1
4.556278588E1,-1.421204954E-1,1.292971492E0,1.330740070E1
4.556783676E1,-3.457379937E-1,1.086958528E0,1.323314095E1
4.557288765E1,-4.391624928E-1,8.905274868E-1,1.305826855E1
4.557794640E1,-4.176029861E-1,8.665724993E-1,1.279476357E1
4.558299728E1,-3.122009933E-1,9.432284832E-1,1.253125858E1
4.558804822E1,-1.109789982E-1,1.036653042E0,1.222942638E1
4.559309911E1,1.477349997E-1,1.187569499E0,1.181500435E1
4.559814999E1,3.777030110E-1,1.374418497E0,1.124966621E1
4.560320088E1,6.436035037E-1,1.549289942E0,1.077775288E1
4.560825041E1,8.879445195E-1,1.812795043E0,1.031302643E1
4.561330129E1,1.115517020E0,2.066718102E0,9.901000023E0
4.561835223E1,1.264037967E0,2.296685934E0,9.673427582E0
4.562340312E1,1.309552550E0,2.423647404E0,9.659054756E0
4.562845400E1,1.268828988E0,2.490721464E0,9.762061119E0
4.563350489E1,1.165822506E0,2.445207119E0,9.936932564E0
4.563854385E1,1.000532985E0,2.277522087E0,1.022918320E1
4.564359473E1,8.232660294E-1,2.042762995E0,1.048310661E1
4.564864562E1,7.130730152E-1,1.774466991E0,1.060527706E1
4.565369650E1,5.166419744E-1,1.532521486E0,1.080410385E1
4.565874739E1,2.842785120E-1,1.273807526E0,1.098616123E1
4.566379827E1,1.405484974E-1,1.010302544E0,1.109156322E1
4.566885379E1,8.795999922E-3,7.444019914E-1,1.110114574E1
4.567390468E1,-1.109789982E-1,5.862990022E-1,1.112749577E1
4.567895562E1,-1.636800021E-1,5.048519969E-1,1.109875011E1
4.568400645E1,-2.067990005E-1,4.713149965E-1,1.107479477E1
4.568905734E1,-1.421204954E-1,5.264114738E-1,1.094304276E1
4.569410822E1,-1.181655005E-1,5.862990022E-1,1.072265625E1
4.569912499E1,-1.181655005E-1,6.677460074E-1,1.043998718E1
4.570417593E1,-1.277475059E-1,7.444019914E-1,1.003035736E1
4.570922676E1,-1.157699972E-1,8.593860269E-1,9.654263496E0
4.571427765E1,-1.061879992E-1,1.031862020E0,9.254215240E0
4.571932859E1,-1.732620001E-1,1.156427979E0,8.923636436E0
4.572437947E1,-2.211720049E-1,1.280994058E0,8.559519768E0
4.572946234E1,-2.618955076E-1,1.424723983E0,8.216963768E0
4.573451322E1,-2.882460058E-1,1.530125976E0,7.979808807E0
4.573956416E1,-2.738730013E-1,1.609177470E0,7.788168907E0
4.574461504E1,-2.139855027E-1,1.671460509E0,7.529455185E0
4.574966593E1,-1.493069977E-1,1.719370484E0,7.364165306E0
4.575471682E1,-7.504650205E-2,1.776862502E0,7.263554573E0
4.575977332E1,-1.036799978E-2,1.824772477E0,7.148570538E0
4.576482421E1,1.119150035E-2,1.925383449E0,7.057541370E0
4.576987515E1,6.389249861E-2,2.033180952E0,6.935370922E0
4.577492603E1,8.795999922E-3,2.121814489E0,6.829968929E0
4.577997692E1,-1.276350021E-2,2.210448027E0,6.760499477E0
4.578502780E1,-7.972500287E-3,2.287103891E0,6.664679527E0
4.579007859E1,3.035550006E-2,2.361364603E0,6.518554211E0
4.579512947E1,6.868349761E-2,2.382924080E0,6.326913834E0
4.580018041E1,9.982500225E-2,2.397296906E0,6.199952602E0
4.580523129E1,1.261754930E-1,2.414065599E0,6.010707855E0
4.581028218E1,1.165935025E-1,2.385319471E0,5.857396126E0
4.581533306E1,9.263850003E-2,2.414065599E0,5.763971329E0
4.582038119E1,1.070114970E-1,2.459579945E0,5.754389286E0
4.582543208E1,9.982500225E-2,2.521862984E0,5.744807720E0
4.583048296E1,5.910149962E-2,2.591332436E0,5.732830048E0
4.583553385E1,3.993749991E-2,2.639242411E0,5.704083920E0
4.584058473E1,2.077350020E-2,2.703921080E0,5.713665962E0
4.584563562E1,3.993749991E-2,2.744644403E0,5.706479549E0
4.585068395E1,4.233299941E-2,2.727875948E0,5.692106724E0
4.585573484E1,3.993749991E-2,2.723084927E0,5.744807720E0
4.586078572E1,4.472849891E-2,2.713502884E0,5.792717457E0
4.586583661E1,4.951950163E-2,2.763808489E0,5.814277172E0
4.587088749E1,1.094070002E-1,2.797345400E0,5.950820446E0
4.587593838E1,1.285710037E-1,2.794950008E0,6.178392887E0
4.588098619E1,1.141979992E-1,2.806927443E0,6.422733784E0
4.588603708E1,1.189889982E-1,2.799741030E0,6.798827648E0
4.589108796E1,1.692945063E-1,2.818905115E0,7.122220039E0
4.589613885E1,1.668989956E-1,2.797345400E0,7.407284737E0
4.590118973E1,1.094070002E-1,2.723084927E0,7.735467911E0
4.590624062E1,1.094070002E-1,2.634451389E0,8.015741348E0
4.591129582E1,1.094070002E-1,2.548213482E0,8.159471512E0
4.591634671E1,1.165935025E-1,2.476348400E0,8.334342957E0
4.592139765E1,8.066099882E-2,2.433229446E0,8.573892593E0
4.592644853E1,4.233299941E-2,2.380528450E0,8.760742188E0
4.593149942E1,-3.671849892E-2,2.327827454E0,9.005083084E0
4.593655030E1,-1.397249997E-1,2.327827454E0,9.155999184E0
4.594160994E1,-2.283585072E-1,2.277522087E0,9.342848778E0
4.594666082E1,-2.954325080E-1,2.270335436E0,9.479392052E0
4.595171176E1,-3.768795133E-1,2.344595909E0,9.608749390E0
4.595676265E1,-3.816705048E-1,2.387715101E0,9.716546059E0
4.596181353E1,-3.696930110E-1,2.473953009E0,9.805179596E0
4.596686442E1,-2.930369973E-1,2.593728065E0,9.812366486E0
4.597188541E1,-2.044035047E-1,2.675174952E0,9.836321831E0
4.597693629E1,-9.660600126E-2,2.718293905E0,9.766852379E0
4.598198718E1,1.609500032E-3,2.778181553E0,9.733315468E0
4.598703812E1,6.149699911E-2,2.842859983E0,9.685404778E0
4.599208900E1,1.405484974E-1,2.924307108E0,9.706964493E0
4.599713989E1,1.645034999E-1,3.005753994E0,9.745292664E0
4.600218551E1,1.836674958E-1,3.130320072E0,9.800389290E0
4.600723640E1,1.932494938E-1,3.226140022E0,9.850694656E0
4.601228728E1,1.860630065E-1,3.206975937E0,9.910581589E0
4.601733817E1,1.405484974E-1,3.084805489E0,1.010461712E1
4.602238906E1,1.070114970E-1,2.948261976E0,1.030104828E1
4.602743994E1,2.316899970E-2,2.763808489E0,1.053341198E1
4.603249640E1,-1.517024934E-1,2.569772959E0,1.085201359E1
4.603754728E1,-3.050144911E-1,2.332618475E0,1.122810745E1
4.604259812E1,-4.223940074E-1,2.097859383E0,1.170720673E1
4.604764900E1,-6.164295077E-1,1.872682452E0,1.219828415E1
4.605269994E1,-8.368154764E-1,1.671460509E0,1.274685383E1
4.605775082E1,-1.083552003E0,1.530125976E0,1.323793125E1
4.606282182E1,-1.279983044E0,1.501379967E0,1.365474892E1
4.606787270E1,-1.327893019E0,1.609177470E0,1.391825390E1
4.607292359E1,-1.157812476E0,1.803213000E0,1.397334957E1
4.607797447E1,-8.703525066E-1,2.083486557E0,1.372661304E1
4.608302536E1,-5.373780131E-1,2.272731066E0,1.320678997E1
