"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.034955058E1,2.066100016E-2,2.976009436E-2,3.636309505E-2
3.035460172E1,-4.430400208E-2,-4.319906235E-3,3.636309505E-2
3.035965292E1,-1.135290042E-1,-4.691990465E-2,3.210309148E-2
3.036471328E1,-1.763639897E-1,-9.590990841E-2,2.251809463E-2
3.036976448E1,-2.370689958E-1,-1.576799005E-1,1.506309398E-2
3.037481563E1,-2.892540097E-1,-2.130599022E-1,1.399809401E-2
3.037986683E1,-3.350490034E-1,-2.567249238E-1,2.038809471E-2
3.038491797E1,-3.744540215E-1,-2.886749208E-1,3.742809594E-2
3.038996917E1,-4.032090008E-1,-3.067799211E-1,5.553309619E-2
3.039502240E1,-4.117290080E-1,-3.099749088E-1,8.109309524E-2
3.040007355E1,-4.127939939E-1,-3.025199175E-1,1.034580916E-1
3.040512474E1,-4.053390026E-1,-2.971949279E-1,1.247580945E-1
3.041017594E1,-3.925590217E-1,-2.854799032E-1,1.396680921E-1
3.041522709E1,-3.723240197E-1,-2.663099170E-1,1.620330960E-1
3.042027829E1,-3.488940001E-1,-2.364899069E-1,1.886580884E-1
3.042532141E1,-3.212040067E-1,-2.045398951E-1,2.142180949E-1
3.043037256E1,-2.935140133E-1,-1.715248972E-1,2.397780865E-1
3.043542375E1,-2.658240199E-1,-1.310549080E-1,2.664030790E-1
3.044047490E1,-2.349389941E-1,-8.632490784E-2,2.908980846E-1
3.044552610E1,-2.083139867E-1,-4.052990675E-2,3.121981025E-1
3.045057730E1,-1.848839968E-1,9.525093250E-3,3.271080852E-1
3.045563037E1,-1.614539921E-1,4.999509454E-2,3.334980905E-1
3.046068151E1,-1.454789937E-1,7.768508792E-2,3.366930783E-1
3.046573271E1,-1.412189901E-1,9.153009206E-2,3.356280923E-1
3.047078386E1,-1.433489919E-1,9.366009384E-2,3.334980905E-1
3.047583506E1,-1.486739963E-1,9.046509117E-2,3.292380869E-1
3.048088625E1,-1.571939886E-1,8.727008849E-2,3.207180798E-1
3.048592547E1,-1.646489948E-1,8.301009238E-2,3.100681007E-1
3.049097662E1,-1.742339879E-1,6.171009317E-2,2.983531058E-1
3.049602782E1,-1.806239933E-1,4.467009380E-2,2.834430933E-1
3.050107896E1,-1.752989888E-1,2.017509378E-2,2.727930844E-1
3.050613016E1,-1.603889912E-1,-1.390490681E-2,2.568180859E-1
3.051118136E1,-1.433489919E-1,-4.798490554E-2,2.333880961E-1
3.051624589E1,-1.209840029E-1,-7.460991293E-2,2.056980878E-1
3.052129709E1,-9.861899912E-2,-9.271490574E-2,1.705530882E-1
3.052634828E1,-7.625400275E-2,-1.054949090E-1,1.375380903E-1
3.053139943E1,-5.921399966E-2,-1.097549126E-1,1.055880934E-1
3.053645063E1,-4.536899924E-2,-1.193399057E-1,8.002809435E-2
3.054150178E1,-3.471900150E-2,-1.182749122E-1,6.511808932E-2
3.054656136E1,-3.045899980E-2,-1.129499078E-1,5.446809530E-2
3.055161256E1,-3.045899980E-2,-1.108199060E-1,4.701309651E-2
3.055666375E1,-3.365400061E-2,-1.065599099E-1,4.168809205E-2
3.056171490E1,-4.110899940E-2,-1.001699120E-1,3.529809415E-2
3.056676610E1,-5.069399998E-2,-8.951991051E-2,2.358309366E-2
3.057181730E1,-5.708400160E-2,-8.419490606E-2,1.506309398E-2
3.057686985E1,-6.347399950E-2,-7.886990905E-2,8.673094213E-3
3.058192105E1,-6.453900039E-2,-7.141491026E-2,7.608093787E-3
3.058697224E1,-6.134400144E-2,-6.289491057E-2,8.673094213E-3
3.059202339E1,-6.027900055E-2,-4.904990643E-2,7.608093787E-3
3.059707459E1,-5.388899893E-2,-4.478990659E-2,6.543093827E-3
3.060212573E1,-4.430400208E-2,-3.946490586E-2,4.413093906E-3
3.060716730E1,-3.258899972E-2,-2.561990544E-2,-9.119062452E-4
3.061221849E1,-2.193900011E-2,-1.283990685E-2,-5.171906203E-3
3.061726969E1,-8.093999699E-3,-5.384906661E-3,-9.431906044E-3
3.062232084E1,1.490999945E-3,-2.189906314E-3,-9.431906044E-3
3.062737204E1,6.816000212E-3,-1.390490681E-2,-3.041906282E-3
3.063242323E1,1.001100056E-2,-2.029490471E-2,8.673094213E-3
3.063747547E1,1.640100032E-2,-2.029490471E-2,2.251809463E-2
3.064252667E1,2.385599911E-2,-1.390490681E-2,2.784309350E-2
3.064757787E1,3.770099953E-2,-8.579906076E-3,3.423309326E-2
3.065262901E1,5.474099889E-2,-2.189906314E-3,4.275309294E-2
3.065768021E1,7.284600288E-2,-2.189906314E-3,4.488309473E-2
3.066273141E1,9.414599836E-2,9.525093250E-3,4.381809384E-2
3.066776875E1,1.207709983E-1,2.763009444E-2,3.636309505E-2
3.067281990E1,1.452660114E-1,4.999509454E-2,2.358309366E-2
3.067787110E1,1.665660143E-1,5.638509616E-2,4.413093906E-3
3.068292224E1,1.772160083E-1,5.212509632E-2,-1.901690662E-2
3.068797344E1,1.825410128E-1,4.786509275E-2,-4.457690567E-2
3.069302464E1,1.857360005E-1,4.147509485E-2,-7.546190917E-2
3.069809428E1,1.825410128E-1,3.508509323E-2,-1.106069088E-1
3.070314547E1,1.729560047E-1,1.378509402E-2,-1.425569057E-1
3.070819667E1,1.601760089E-1,-2.029490471E-2,-1.745069027E-1
3.071324782E1,1.388760060E-1,-6.608990580E-2,-1.990019083E-1
3.071829901E1,1.111859977E-1,-1.172099113E-1,-2.213669121E-1
3.072335016E1,8.669099957E-2,-1.566148996E-1,-2.394719124E-1
3.072838735E1,7.071600109E-2,-1.821749061E-1,-2.501219213E-1
3.073343855E1,5.687100068E-2,-1.906948984E-1,-2.575769126E-1
3.073848974E1,4.409100115E-2,-1.779149026E-1,-2.575769126E-1
3.074354089E1,3.237599880E-2,-1.576799005E-1,-2.447969019E-1
3.074859209E1,2.705099992E-2,-1.342498958E-1,-2.160419077E-1
3.075364329E1,4.302600026E-2,-9.697490931E-2,-1.755719036E-1
3.075869469E1,7.817099988E-2,-3.733490407E-2,-1.212569103E-1
3.076374589E1,1.324860007E-1,3.082509525E-2,-5.948690325E-2
3.076879709E1,2.006460130E-1,9.153009206E-2,-9.119062452E-4
3.077384823E1,2.730659842E-1,1.234800890E-1,4.807809740E-2
3.077889943E1,3.348360062E-1,1.213500872E-1,7.683309168E-2
3.078395063E1,3.838259876E-1,9.366009384E-2,8.748309314E-2
3.078899761E1,4.061909914E-1,5.532009527E-2,8.428809047E-2
3.079404875E1,3.998009861E-1,1.272009313E-2,7.150809467E-2
3.079909995E1,3.657209873E-1,-3.200990707E-2,5.766309053E-2
3.080415110E1,3.039509952E-1,-7.993490994E-2,4.807809740E-2
3.080920230E1,2.198160142E-1,-1.161449105E-1,3.210309148E-2
3.081425349E1,1.229010001E-1,-1.342498958E-1,9.738094173E-3
3.081930428E1,2.385599911E-2,-1.512898952E-1,-1.795190573E-2
3.082435542E1,-6.453900039E-2,-1.651349068E-1,-5.309690535E-2
3.082940662E1,-1.348289996E-1,-1.693948954E-1,-9.250190854E-2
3.083445782E1,-1.816889942E-1,-1.576799005E-1,-1.372319013E-1
3.083950896E1,-2.093789876E-1,-1.342498958E-1,-1.840919107E-1
3.084456011E1,-2.168339938E-1,-1.033649072E-1,-2.203019112E-1
3.084964516E1,-2.040539980E-1,-7.141491026E-2,-2.384069115E-1
3.085469636E1,-1.763639897E-1,-5.117990449E-2,-2.373419106E-1
3.085974756E1,-1.465439945E-1,-4.265990481E-2,-2.203019112E-1
3.086479870E1,-1.209840029E-1,-4.691990465E-2,-1.894169152E-1
3.086984990E1,-1.082039997E-1,-6.928490847E-2,-1.478819102E-1
3.087490110E1,-1.060739979E-1,-1.076249108E-1,-1.074119061E-1
3.087991839E1,-1.167239994E-1,-1.448999047E-1,-6.161690503E-2
3.088496959E1,-1.369589865E-1,-1.704598963E-1,-1.475690585E-2
3.089002078E1,-1.635839939E-1,-1.832399070E-1,2.145309374E-2
3.089507193E1,-1.965989918E-1,-1.853699088E-1,3.849309683E-2
3.090012313E1,-2.370689958E-1,-1.864348948E-1,3.529809415E-2
3.090517428E1,-2.849940062E-1,-1.779149026E-1,1.293309405E-2
3.091022302E1,-3.307889998E-1,-1.576799005E-1,-2.647190541E-2
3.091527422E1,-3.765839934E-1,-1.289249063E-1,-8.078690618E-2
3.092032542E1,-4.213140011E-1,-7.780490816E-2,-1.382969022E-1
3.092537657E1,-4.553939998E-1,1.005093683E-3,-1.979369074E-1
3.093042776E1,-4.841490090E-1,9.259509295E-2,-2.554469109E-1
3.093547891E1,-5.054489970E-1,1.692751050E-1,-3.118919134E-1
3.094054667E1,-5.214239955E-1,2.235900909E-1,-3.566219211E-1
3.094559787E1,-5.235539675E-1,2.534100711E-1,-3.843119144E-1
3.095064907E1,-5.160989761E-1,2.704500854E-1,-3.970918953E-1
3.095570021E1,-4.990590215E-1,2.683200836E-1,-3.981569111E-1
3.096075136E1,-4.798890054E-1,2.502150834E-1,-3.864419162E-1
3.096580256E1,-4.532639980E-1,2.235900909E-1,-3.662069142E-1
3.097085287E1,-4.234440029E-1,1.980300993E-1,-3.385169208E-1
3.097590407E1,-3.946889937E-1,1.714050919E-1,-3.001769185E-1
3.098095526E1,-3.648689985E-1,1.426500976E-1,-2.597069144E-1
3.098600641E1,-3.275940120E-1,1.213500872E-1,-2.234969139E-1
3.099105761E1,-2.892540097E-1,1.075050905E-1,-1.830269098E-1
3.099610881E1,-2.519789934E-1,1.107000932E-1,-1.510769129E-1
3.100115162E1,-2.125739902E-1,1.266750991E-1,-1.201919094E-1
3.100620282E1,-1.752989888E-1,1.522351056E-1,-9.676190466E-2
3.101125401E1,-1.401539892E-1,1.788600981E-1,-8.291690797E-2
3.101630516E1,-1.071389988E-1,2.129400969E-1,-7.013690472E-2
3.102135636E1,-7.731900364E-2,2.459550947E-1,-6.161690503E-2
3.102640756E1,-5.069399998E-2,2.725800872E-1,-5.629190803E-2
3.103145183E1,-2.513400093E-2,3.045300841E-1,-5.629190803E-2
3.103650297E1,-7.029000204E-3,3.311550915E-1,-5.735690892E-2
3.104155417E1,8.946000598E-3,3.503250778E-1,-5.842190981E-2
3.104660532E1,2.598599903E-2,3.620400727E-1,-5.629190803E-2
3.105165651E1,3.344099969E-2,3.801450729E-1,-5.948690325E-2
3.105670771E1,3.450600058E-2,3.982500732E-1,-6.268190593E-2
3.106177099E1,3.131099790E-2,4.089000821E-1,-5.522690713E-2
3.106682214E1,2.385599911E-2,4.035750926E-1,-3.712190688E-2
3.107187329E1,8.946000598E-3,3.939900696E-1,-1.475690585E-2
3.107692438E1,-5.963999778E-3,3.748200834E-1,6.543093827E-3
3.108197552E1,-1.980900019E-2,3.492600918E-1,2.890809439E-2
3.108702667E1,-2.619899996E-2,3.258300722E-1,5.020809174E-2
3.109206646E1,-2.619899996E-2,2.960100770E-1,6.831309199E-2
3.109711761E1,-1.980900019E-2,2.661900818E-1,7.896309346E-2
3.110216875E1,-8.093999699E-3,2.342400998E-1,8.428809047E-2
3.110721985E1,5.750999786E-3,1.969650984E-1,8.215808868E-2
3.111227099E1,2.066100016E-2,1.586250961E-1,7.470308989E-2
3.111732214E1,3.557099774E-2,1.202850938E-1,5.872809142E-2
3.112238365E1,4.728600010E-2,8.940009028E-2,3.529809415E-2
3.112743480E1,6.326100230E-2,7.129509002E-2,1.080309413E-2
3.113248594E1,7.391099632E-2,6.490509212E-2,-1.795190573E-2
3.113753709E1,7.923600078E-2,6.171009317E-2,-4.990190268E-2
3.114258818E1,8.349599689E-2,5.745009333E-2,-8.185190707E-2
3.114763933E1,8.562599868E-2,5.319009349E-2,-1.116719097E-1
3.115269568E1,9.734100103E-2,3.615009412E-2,-1.329719126E-1
3.115774678E1,1.143810004E-1,2.124009468E-2,-1.446869075E-1
3.116279792E1,1.324860007E-1,7.395093795E-3,-1.521419138E-1
3.116784907E1,1.559160054E-1,1.005093683E-3,-1.553369015E-1
3.117290016E1,1.740210056E-1,-5.384906661E-3,-1.510769129E-1
3.117795131E1,1.921260059E-1,-4.319906235E-3,-1.457519084E-1
3.118299948E1,2.059710026E-1,1.005093683E-3,-1.372319013E-1
3.118805058E1,2.176860124E-1,5.265093409E-3,-1.351019144E-1
3.119310172E1,2.219460011E-1,1.911009476E-2,-1.319069117E-1
3.119815287E1,2.198160142E-1,3.295509517E-2,-1.255169064E-1
3.120320396E1,2.144910097E-1,5.851509422E-2,-1.148669049E-1
3.120825511E1,2.059710026E-1,8.620508760E-2,-1.020869091E-1
3.121331381E1,1.910610050E-1,1.085700914E-1,-9.250190854E-2
3.121836490E1,1.686960012E-1,1.181550920E-1,-8.185190707E-2
3.122341605E1,1.527210027E-1,1.256100982E-1,-7.546190917E-2
3.122846714E1,1.431360096E-1,1.277401000E-1,-6.694190949E-2
3.123351829E1,1.420710087E-1,1.266750991E-1,-5.735690892E-2
3.123856943E1,1.473960131E-1,1.256100982E-1,-5.096690357E-2
3.124361693E1,1.623060107E-1,1.213500872E-1,-5.096690357E-2
3.124866808E1,1.804110110E-1,1.138950884E-1,-5.203190446E-2
3.125371917E1,2.070360035E-1,9.472508729E-2,-5.522690713E-2
3.125877032E1,2.389860004E-1,7.768508792E-2,-5.842190981E-2
3.126382141E1,2.783910036E-1,6.916508824E-2,-5.948690325E-2
3.126887261E1,3.177959919E-1,5.319009349E-2,-6.268190593E-2
3.127392511E1,3.561359942E-1,2.656509541E-2,-6.907191128E-2
3.127897625E1,3.934109807E-1,-1.070990600E-2,-7.546190917E-2
3.128402735E1,4.285559952E-1,-5.437490717E-2,-7.865690440E-2
3.128907849E1,4.541159868E-1,-1.001699120E-1,-8.398190886E-2
3.129412964E1,4.690259993E-1,-1.470299065E-1,-9.250190854E-2
3.129918073E1,4.775460064E-1,-1.747198999E-1,-9.463191032E-2
3.130423464E1,4.754160047E-1,-1.874998957E-1,-9.676190466E-2
3.130928573E1,4.658309817E-1,-1.811099052E-1,-9.569691122E-2
3.131433688E1,4.477259815E-1,-1.534198970E-1,-8.930690587E-2
3.131938803E1,4.211010039E-1,-1.044299081E-1,-7.652691007E-2
3.132443917E1,3.987360001E-1,-4.159490392E-2,-5.522690713E-2
3.132949026E1,3.785009980E-1,2.869509533E-2,-2.753690630E-2
3.133450547E1,3.635909855E-1,8.833508939E-2,4.413093906E-3
3.133955662E1,3.508110046E-1,1.309351027E-1,3.103809431E-2
3.134460776E1,3.369659781E-1,1.426500976E-1,6.085809320E-2
3.134965886E1,3.188609779E-1,1.202850938E-1,8.961309493E-2
3.135471000E1,3.060809970E-1,8.301009238E-2,1.119780913E-1
3.135976115E1,2.922360003E-1,3.934509307E-2,1.417980939E-1
3.136482792E1,2.730659842E-1,1.005093683E-3,1.780080944E-1
3.136987907E1,2.517659962E-1,-2.668490633E-2,2.195430845E-1
3.137493016E1,2.272710055E-1,-3.200990707E-2,2.557530999E-1
3.137998131E1,1.974510103E-1,-2.242490463E-2,2.877030969E-1
3.138503245E1,1.633710116E-1,-2.242490463E-2,3.036780953E-1
3.139008360E1,1.239660010E-1,-3.307490423E-2,3.047430813E-1
3.139514547E1,7.923600078E-2,-5.650490522E-2,2.962231040E-1
3.140019657E1,2.279100008E-2,-8.099991083E-2,2.791830897E-1
3.140524771E1,-4.004400223E-2,-1.033649072E-1,2.568180859E-1
3.141029886E1,-1.156589985E-1,-1.129499078E-1,2.280630916E-1
3.141535000E1,-2.051189989E-1,-1.193399057E-1,1.971780956E-1
3.142040115E1,-2.967090011E-1,-1.182749122E-1,1.769430935E-1
3.142544099E1,-3.776490092E-1,-9.697490931E-2,1.716180891E-1
3.143049214E1,-4.415490031E-1,-6.076490507E-2,1.769430935E-1
3.143554323E1,-4.862790108E-1,-9.644906037E-3,1.918530911E-1
3.144059438E1,-5.097090006E-1,3.721509501E-2,2.142180949E-1
3.144564547E1,-5.086439848E-1,7.449009269E-2,2.461680919E-1
3.145069667E1,-4.820190072E-1,9.259509295E-2,2.855730951E-1
3.145575151E1,-4.319640100E-1,9.579008818E-2,3.303031027E-1
3.146080266E1,-3.616740108E-1,8.620508760E-2,3.878130913E-1
3.146585381E1,-2.764739990E-1,7.555509359E-2,4.463880956E-1
3.147090495E1,-1.848839968E-1,5.425509438E-2,5.007030964E-1
3.147595605E1,-1.018140018E-1,2.337009460E-2,5.475631356E-1
3.148100719E1,-3.471900150E-2,-2.029490471E-2,5.827081203E-1
3.148606474E1,1.001100056E-2,-6.076490507E-2,6.061381102E-1
3.149111589E1,2.918099985E-2,-9.377990663E-2,6.114631295E-1
3.149616704E1,2.492100000E-2,-1.140149087E-1,6.072031260E-1
3.150121818E1,-1.704000053E-3,-1.289249063E-1,5.954881310E-1
3.150626933E1,-4.004400223E-2,-1.417049021E-1,5.773831010E-1
3.151132042E1,-9.009899944E-2,-1.566148996E-1,5.571480989E-1
3.151636011E1,-1.401539892E-1,-1.832399070E-1,5.305231214E-1
3.152141125E1,-1.870139986E-1,-2.098648995E-1,5.007030964E-1
3.152646235E1,-2.221589983E-1,-2.396848947E-1,4.762080908E-1
3.153151349E1,-2.402639985E-1,-2.588549256E-1,4.570381045E-1
3.153656459E1,-2.370689958E-1,-2.663099170E-1,4.506480992E-1
3.154161573E1,-2.115089893E-1,-2.673749030E-1,4.581030905E-1
3.154666761E1,-1.678439975E-1,-2.631149292E-1,4.719480872E-1
3.155171870E1,-1.135290042E-1,-2.513999045E-1,4.889881015E-1
3.155676985E1,-5.708400160E-2,-2.311649024E-1,5.049631000E-1
3.156182099E1,-7.029000204E-3,-1.970849037E-1,5.262631178E-1
3.156687214E1,3.344099969E-2,-1.427699029E-1,5.464981198E-1
3.157192328E1,6.645599753E-2,-8.312991261E-2,5.731230974E-1
3.157698849E1,8.562599868E-2,-3.200990707E-2,5.986831188E-1
3.158203964E1,1.016009971E-1,1.911009476E-2,6.285031438E-1
3.158709078E1,1.101209968E-1,7.555509359E-2,6.583231091E-1
3.159214188E1,1.186409965E-1,1.256100982E-1,6.892081499E-1
3.159719303E1,1.324860007E-1,1.746000946E-1,7.147681117E-1
3.160224417E1,1.463310122E-1,2.299800962E-1,7.392631173E-1
3.160728938E1,1.548510045E-1,2.821650803E-1,7.658880949E-1
3.161234052E1,1.580460072E-1,3.173100948E-1,7.871881127E-1
3.161739167E1,1.591110080E-1,3.279600739E-1,8.084881306E-1
3.162244276E1,1.580460072E-1,3.279600739E-1,8.202031255E-1
3.162749391E1,1.537860036E-1,3.268950880E-1,8.276581168E-1
3.163254506E1,1.463310122E-1,3.162450790E-1,8.319181204E-1
3.163760334E1,1.452660114E-1,2.928150892E-1,8.340480924E-1
3.164265448E1,1.420710087E-1,2.629950941E-1,8.319181204E-1
3.164770563E1,1.399410069E-1,2.321100980E-1,8.287231326E-1
3.165275672E1,1.335510015E-1,1.990951002E-1,8.244631290E-1
3.165780787E1,1.314209998E-1,1.714050919E-1,8.212681413E-1
3.166285901E1,1.292910129E-1,1.458451003E-1,8.202031255E-1
3.166789886E1,1.218359992E-1,1.234800890E-1,8.233981133E-1
3.167295000E1,1.143810004E-1,1.043100879E-1,8.287231326E-1
3.167800115E1,1.037309989E-1,9.046509117E-2,8.351131082E-1
3.168305224E1,9.627600014E-2,8.620508760E-2,8.500231504E-1
3.168810339E1,8.988600224E-2,7.555509359E-2,8.670631051E-1
3.169315454E1,8.775600046E-2,6.277509034E-2,8.851681352E-1
3.169820990E1,9.734100103E-2,4.893009365E-2,9.085981250E-1
3.170326105E1,1.122509986E-1,3.082509525E-2,9.320281148E-1
3.170831214E1,1.335510015E-1,6.330093369E-3,9.533281326E-1
3.171336329E1,1.623060107E-1,-2.189906314E-3,9.703681469E-1
3.171841438E1,1.963860095E-1,1.485009398E-2,9.874081016E-1
3.172346552E1,2.347260118E-1,4.680009559E-2,9.916681051E-1
3.172850797E1,2.698709965E-1,6.597009301E-2,9.831480980E-1
3.173355907E1,2.943660021E-1,6.916508824E-2,9.597181082E-1
3.173861021E1,3.103410006E-1,6.810008734E-2,9.213781357E-1
3.174366136E1,3.231209815E-1,6.703509390E-2,8.745180964E-1
3.174871245E1,3.231209815E-1,7.555509359E-2,8.212681413E-1
3.175376365E1,3.146010041E-1,9.046509117E-2,7.594981194E-1
3.175882928E1,2.943660021E-1,1.053750888E-1,6.998581290E-1
3.176388042E1,2.709359825E-1,1.224150881E-1,6.444781423E-1
3.176893157E1,2.443110049E-1,1.501051039E-1,5.976181030E-1
3.177398266E1,2.155560106E-1,1.767300963E-1,5.656681061E-1
3.177903381E1,1.857360005E-1,1.905750930E-1,5.422381163E-1
3.178408495E1,1.623060107E-1,1.969650984E-1,5.326530933E-1
3.178913011E1,1.495260000E-1,1.969650984E-1,5.294581056E-1
3.179418125E1,1.442010105E-1,1.767300963E-1,5.337181091E-1
3.179923240E1,1.484610140E-1,1.501051039E-1,5.422381163E-1
3.180428349E1,1.633710116E-1,1.202850938E-1,5.582131147E-1
3.180933464E1,1.889310032E-1,9.472508729E-2,5.784481168E-1
3.181438579E1,2.155560106E-1,7.023008913E-2,5.986831188E-1
3.181944151E1,2.357910126E-1,4.786509275E-2,6.135931015E-1
3.182449266E1,2.560259998E-1,3.295509517E-2,6.306331158E-1
3.182954381E1,2.613509893E-1,2.124009468E-2,6.423481107E-1
3.183459495E1,2.549609840E-1,2.124009468E-2,6.508681178E-1
3.183964605E1,2.400510013E-1,1.911009476E-2,6.561931372E-1
3.184469719E1,2.144910097E-1,2.230509371E-2,6.583231091E-1
3.184974047E1,1.836060137E-1,2.656509541E-2,6.593881249E-1
3.185479162E1,1.516560018E-1,2.763009444E-2,6.583231091E-1
3.185984276E1,1.271610111E-1,3.295509517E-2,6.593881249E-1
3.186489391E1,1.143810004E-1,4.573509470E-2,6.657781005E-1
3.186994500E1,1.122509986E-1,5.745009333E-2,6.796231270E-1
3.187499615E1,1.175760031E-1,6.064509600E-2,6.966631413E-1
3.188003282E1,1.399410069E-1,4.680009559E-2,7.158331275E-1
3.188508391E1,1.676310003E-1,1.485009398E-2,7.403281331E-1
3.189013506E1,2.059710026E-1,-9.644906037E-3,7.658880949E-1
3.189518620E1,2.485710084E-1,-8.579906076E-3,7.946431041E-1
3.190023730E1,2.879759967E-1,2.070093527E-3,8.308531046E-1
3.190528844E1,3.146010041E-1,2.443509363E-2,8.670631051E-1
3.191034756E1,3.220559955E-1,5.745009333E-2,8.968831301E-1
3.191539865E1,3.060809970E-1,9.366009384E-2,9.149881005E-1
3.192044980E1,2.709359825E-1,1.288051009E-1,9.235081077E-1
3.192550094E1,2.102310061E-1,1.714050919E-1,9.139231443E-1
3.193055209E1,1.239660010E-1,2.182651013E-1,8.904930949E-1
3.193560323E1,2.066100016E-2,2.640600801E-1,8.521531224E-1
3.194065985E1,-1.018140018E-1,3.087900877E-1,8.052931428E-1
3.194571099E1,-2.360039949E-1,3.481950760E-1,7.477831244E-1
3.195076214E1,-3.723240197E-1,3.961200714E-1,6.892081499E-1
3.195581323E1,-5.011889935E-1,4.515000880E-1,6.295681000E-1
3.196086438E1,-6.162089705E-1,5.026201010E-1,5.699281096E-1
3.196591553E1,-7.120589614E-1,5.580000877E-1,5.198731422E-1
3.197097381E1,-7.802189589E-1,6.123151183E-1,4.857930839E-1
3.197602495E1,-8.249489665E-1,6.463950872E-1,4.687530994E-1
3.198107610E1,-8.515740037E-1,6.549150944E-1,4.708831012E-1
3.198612719E1,-8.568989635E-1,6.346800923E-1,4.815330803E-1
3.199117834E1,-8.473140001E-1,5.814301372E-1,5.070931315E-1
3.199622948E1,-8.174939752E-1,4.941000938E-1,5.454331040E-1
3.200127000E1,-7.685039639E-1,3.790800869E-1,5.965531468E-1
3.200632115E1,-7.003439665E-1,2.534100711E-1,6.583231091E-1
3.201137230E1,-6.162089705E-1,1.351950914E-1,7.296780944E-1
3.201642339E1,-5.246189833E-1,4.467009380E-2,8.052931428E-1
3.202147454E1,-4.383540154E-1,-2.029490471E-2,8.745180964E-1
3.202652568E1,-3.595440090E-1,-5.650490522E-2,9.298981428E-1
3.203158355E1,-3.030990064E-1,-6.395991147E-2,9.671730995E-1
3.203663469E1,-2.700839937E-1,-4.052990675E-2,9.756931067E-1
3.204168584E1,-2.615640163E-1,1.698009484E-2,9.714331031E-1
3.204673693E1,-2.732790112E-1,9.046509117E-2,9.554581046E-1
3.205178808E1,-3.073590100E-1,1.692751050E-1,9.320281148E-1
3.205683922E1,-3.574140072E-1,2.353051007E-1,9.107280970E-1
3.206188266E1,-4.085340202E-1,2.917500734E-1,8.968831301E-1
3.206693375E1,-4.511339962E-1,3.322200775E-1,8.936881423E-1
3.207198485E1,-4.798890054E-1,3.503250778E-1,9.032731056E-1
3.207703599E1,-4.894739985E-1,3.567150831E-1,9.171181321E-1
3.208208709E1,-4.873439968E-1,3.492600918E-1,9.384181499E-1
3.208713823E1,-4.756290019E-1,3.098550737E-1,9.618481398E-1
3.209218724E1,-4.511339962E-1,2.651250958E-1,9.937981367E-1
3.209723839E1,-4.170539975E-1,2.182651013E-1,1.032138109E0
3.210228948E1,-3.808439970E-1,1.618200988E-1,1.080063105E0
3.210734063E1,-3.414390087E-1,1.053750888E-1,1.125858068E0
3.211239167E1,-3.020340204E-1,5.745009333E-2,1.163133144E0
3.211744282E1,-2.700839937E-1,1.485009398E-2,1.201473117E0
3.212250839E1,-2.381339967E-1,-1.922990568E-2,1.235553145E0
3.212755954E1,-2.083139867E-1,-2.881490625E-2,1.263243079E0
3.213261063E1,-1.784939915E-1,-3.200990707E-2,1.290933132E0
3.213766178E1,-1.465439945E-1,-1.603490487E-2,1.315428138E0
3.214271287E1,-1.177890003E-1,1.272009313E-2,1.337793112E0
3.214776401E1,-9.222900122E-2,4.254009575E-2,1.355898142E0
3.215280105E1,-7.199399918E-2,7.236009091E-2,1.369743109E0
3.215785219E1,-5.708400160E-2,9.579008818E-2,1.380393147E0
3.216290328E1,-4.643400013E-2,1.234800890E-1,1.386783123E0
3.216795443E1,-4.110899940E-2,1.479751021E-1,1.388913155E0
3.217300552E1,-3.897900134E-2,1.724700928E-1,1.386783123E0
3.217805667E1,-3.258899972E-2,2.065500915E-1,1.376133084E0
3.218311521E1,-2.619899996E-2,2.459550947E-1,1.359093070E0
3.218816636E1,-2.193900011E-2,2.821650803E-1,1.337793112E0
3.219321745E1,-1.874400117E-2,3.002700806E-1,1.304778099E0
3.219826860E1,-1.980900019E-2,3.109200895E-1,1.269633174E0
3.220331969E1,-2.193900011E-2,3.066600859E-1,1.233423114E0
3.220837084E1,-2.619899996E-2,2.970750928E-1,1.195083141E0
3.221341855E1,-2.619899996E-2,2.800350785E-1,1.157808065E0
3.221846969E1,-1.980900019E-2,2.576700747E-1,1.119468093E0
3.222352084E1,-1.128899958E-2,2.193301022E-1,1.083258152E0
3.222857193E1,2.555999905E-3,1.650151014E-1,1.048113108E0
3.223362302E1,2.279100008E-2,1.128300875E-1,1.020423174E0
3.223867417E1,4.622099921E-2,7.342509180E-2,9.980581403E-1
3.224372891E1,7.923600078E-2,5.532009527E-2,9.884731174E-1
3.224878000E1,1.101209968E-1,5.212509632E-2,9.820831418E-1
3.225383115E1,1.356810033E-1,5.532009527E-2,9.820831418E-1
3.225888224E1,1.569810063E-1,6.703509390E-2,9.842131138E-1
3.226393339E1,1.793460101E-1,9.579008818E-2,9.948630929E-1
3.226898448E1,1.963860095E-1,1.373250932E-1,1.012968063E0
3.227402771E1,2.070360035E-1,1.788600981E-1,1.031073093E0
3.227907881E1,2.070360035E-1,2.076150924E-1,1.052373171E0
3.228412995E1,1.974510103E-1,2.342400998E-1,1.069413066E0
3.228918105E1,1.793460101E-1,2.459550947E-1,1.084323168E0
3.229423219E1,1.569810063E-1,2.395651042E-1,1.096038103E0
