"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.780680125E0,3.739826381E-2,-1.821633615E-2,-2.236666624E-3
3.790646125E0,1.432514563E-2,-1.893324079E-3,5.014793016E-3
3.800611125E0,-8.396144956E-3,2.187112719E-2,4.964458756E-3
3.810577125E0,-2.933279239E-2,3.797137365E-2,-5.387810525E-3
3.820542125E0,-3.894813359E-2,4.158102348E-2,-8.977485821E-3
3.830508125E0,-3.955439851E-2,4.332138225E-2,-6.666338537E-3
3.840473125E0,-2.479169890E-2,2.783456817E-2,4.400406033E-4
3.850439125E0,-7.720901631E-3,-6.250006612E-3,1.230285130E-2
3.860404125E0,9.908159263E-3,-3.434768692E-2,2.168490179E-2
3.870370125E0,2.435800061E-2,-4.679755867E-2,3.139704838E-2
3.880335125E0,2.664485760E-2,-4.563508928E-2,3.612948582E-2
3.890301125E0,1.828170754E-2,-2.976751141E-2,2.636878006E-2
3.900266125E0,2.127504442E-3,-1.449854486E-2,1.810578816E-2
3.910231125E0,-1.713949814E-2,9.010063950E-4,9.062613361E-3
3.920197125E0,-3.281033784E-2,7.219089661E-3,4.519793205E-3
3.930162125E0,-4.668017104E-2,2.019010484E-2,-6.921556778E-4
3.940128125E0,-4.753584415E-2,3.507291526E-2,5.264270585E-3
3.950093125E0,-3.990105912E-2,3.733960167E-2,1.526434813E-2
3.960059125E0,-2.825105935E-2,2.015262470E-2,2.784698829E-2
3.970024125E0,-5.467733834E-3,-6.000394933E-5,3.077634797E-2
3.979990125E0,2.803429961E-2,-1.063834596E-2,2.276556194E-2
3.989955125E0,5.320315063E-2,-3.472397802E-3,8.245307952E-3
3.999921125E0,5.457707867E-2,-1.291269204E-3,-3.576729679E-3
4.009886125E0,3.918568045E-2,1.997145824E-3,-1.637659781E-2
4.019852125E0,1.024937257E-2,2.029945515E-2,-1.828129031E-2
4.029817125E0,-1.738163829E-2,3.638269380E-2,-1.635046490E-2
4.039783125E0,-3.432866186E-2,4.308214039E-2,-1.132507995E-2
4.049748125E0,-3.475609049E-2,3.626714647E-2,-7.389084436E-3
4.059714125E0,-2.786676027E-2,1.086522709E-3,9.942804463E-4
4.069679125E0,-3.162332345E-3,-2.626172639E-2,1.847189851E-3
4.079644125E0,2.713405341E-2,-4.326414689E-2,4.720474593E-3
4.089610125E0,4.259816930E-2,-3.551471978E-2,5.923719145E-3
4.099575125E0,4.295849428E-2,-9.867413901E-3,4.967911169E-3
4.109541125E0,3.374146670E-2,1.220811438E-2,-2.649566857E-3
4.119506125E0,1.638671197E-2,2.659025043E-2,-5.583304912E-3
4.129472125E0,-5.304819439E-3,3.292256966E-2,-6.939952727E-3
4.139437125E0,-5.060608033E-3,1.935509779E-2,-6.785946898E-4
4.149403125E0,2.002142370E-3,4.396992270E-3,1.857262105E-4
4.159368125E0,2.191493288E-3,-1.283232868E-2,2.426243853E-3
4.169334125E0,8.157151751E-4,-3.096016496E-2,6.760915741E-3
4.179299125E0,-4.310870077E-3,-3.965725005E-2,2.813045867E-3
4.189265125E0,-8.656324819E-3,-4.013471678E-2,4.102878273E-3
4.199230125E0,-1.372751594E-2,-3.583078086E-2,-2.306551673E-3
4.209196125E0,-1.115861908E-2,-1.621923037E-2,-1.681188121E-2
4.219161125E0,-9.226761758E-3,4.320398904E-3,-3.218417987E-2
4.229126125E0,-8.589964360E-3,3.031105921E-2,-4.085392505E-2
4.239092125E0,-7.005383726E-3,4.748312011E-2,-2.467894927E-2
4.249057125E0,-1.260715071E-3,3.925867379E-2,-7.041541860E-3
4.259023125E0,8.735992014E-3,1.154289208E-2,2.467008308E-3
4.268988125E0,2.407954261E-2,-2.173620090E-2,1.199644431E-2
4.278954125E0,3.530503437E-2,-3.977591917E-2,1.631023176E-2
4.288919125E0,4.841992632E-2,-4.640820622E-2,1.463617850E-2
4.298885125E0,3.494965658E-2,-4.098148271E-2,1.251949836E-2
4.308850125E0,5.719212815E-3,-3.289423883E-2,4.454545677E-3
4.318816125E0,-1.330800727E-2,-1.742100902E-2,-1.012125053E-3
4.328781125E0,-2.864034474E-2,5.084069446E-3,-1.577258110E-2
4.338747125E0,-3.210298717E-2,2.180552483E-2,-2.275938541E-2
4.348712125E0,-1.996604353E-2,2.462789044E-2,-2.311657369E-2
4.358677125E0,7.203792222E-3,1.444582641E-2,-1.747173816E-2
4.368643125E0,4.329814762E-2,3.356690519E-3,-1.263650320E-2
4.378608125E0,6.545750797E-2,-6.580895744E-3,-1.935086399E-2
4.388574125E0,6.447064877E-2,-1.233660616E-2,-2.418115735E-2
4.398539125E0,4.427482933E-2,-2.885846421E-3,-2.831811272E-2
4.408505125E0,1.397640351E-2,1.864202879E-2,-2.801181376E-2
4.418470125E0,-1.366054919E-2,3.344201297E-2,-2.614493854E-2
4.428436125E0,-3.717163950E-2,4.105380550E-2,-2.769831941E-2
4.438401125E0,-4.364497960E-2,3.770834208E-2,-3.719382361E-2
4.448367125E0,-3.453259170E-2,3.061442822E-2,-4.421796650E-2
4.458332125E0,-3.263641894E-2,1.416434906E-2,-5.458112434E-2
4.468298125E0,-2.597608045E-2,-2.829743316E-3,-5.325362831E-2
4.478263125E0,-1.986226253E-2,-1.270128228E-2,-4.195197299E-2
4.488228125E0,-1.064484660E-2,-2.215903997E-2,-2.148224600E-2
4.498194125E0,4.395888187E-3,-1.466676779E-2,2.989489585E-4
4.508159125E0,2.250407636E-2,-1.138406340E-3,1.481084153E-2
4.518125125E0,2.637125179E-2,7.049748674E-3,1.849585772E-2
4.528090125E0,1.168337651E-2,1.209986676E-2,8.576272056E-3
4.538056125E0,5.168219097E-3,1.929812506E-2,-6.525981240E-3
4.548021125E0,-7.029763889E-3,1.069925539E-2,-1.475324668E-2
4.557987125E0,-1.878016256E-2,4.503677599E-3,-3.018626571E-2
4.567952125E0,-2.944773249E-2,5.287410691E-3,-4.308619350E-2
4.577918125E0,-4.130358994E-2,8.218485862E-3,-4.582898319E-2
4.587883125E0,-4.801650345E-2,1.909508370E-2,-3.992705420E-2
4.597849125E0,-4.644683748E-2,2.567921765E-2,-2.497899719E-2
4.607814125E0,-3.101191856E-2,2.957149968E-2,-1.277062576E-2
4.617780125E0,-3.726499621E-3,1.938011497E-2,-6.981978659E-3
4.627745125E0,3.095284477E-2,3.994623199E-3,-8.638015017E-3
4.637710625E0,5.285920948E-2,-1.018244866E-2,-9.408732876E-3
4.647676625E0,5.777430162E-2,-8.293805644E-3,-1.461325772E-2
4.657641625E0,4.812673479E-2,2.629948547E-3,-1.998671703E-2
4.667607625E0,3.132036328E-2,1.290369593E-2,-2.006777003E-2
4.677572625E0,9.207602590E-3,2.138479799E-2,-2.041930705E-2
4.687538625E0,-1.818970591E-2,1.732580364E-2,-1.343294419E-2
4.697503625E0,-2.717068046E-2,1.208470296E-2,-5.337467417E-3
4.707469625E0,-2.188710123E-2,7.085400634E-3,4.574340768E-3
4.717434625E0,-1.232075877E-2,3.101844108E-3,9.610378183E-3
4.727400625E0,3.782790154E-4,1.741837594E-3,5.105596036E-3
4.737365625E0,6.552285515E-3,2.077928511E-3,6.155947223E-3
4.747330625E0,9.743733332E-3,3.148874734E-3,-2.889673691E-3
4.757296625E0,2.374343760E-2,1.096152328E-2,-7.998415269E-3
4.767261625E0,2.309296466E-2,7.710054517E-3,-9.839668870E-3
4.777227625E0,1.427683607E-2,3.519570222E-3,-7.574117742E-3
4.787192625E0,4.724389408E-3,3.462417983E-3,-4.431304522E-3
4.797158625E0,-8.631097153E-3,1.213500183E-2,-7.774902973E-3
4.807123625E0,-2.719250321E-2,9.368546307E-3,-8.562866598E-3
4.817089625E0,-4.732493684E-2,8.573859930E-3,-4.093550146E-3
4.827054625E0,-4.498278722E-2,4.005560651E-3,1.983901486E-3
4.837020625E0,-3.413653001E-2,-5.447329488E-3,4.673427902E-3
4.846985625E0,-1.060929336E-2,-6.962260231E-3,5.777657032E-3
4.856951625E0,8.969734423E-3,-7.295154966E-3,1.292717922E-2
4.866916625E0,2.363020554E-2,-5.263357889E-3,1.621396095E-2
4.876881625E0,2.959036082E-2,-5.115020555E-3,1.229298860E-2
4.886847625E0,2.570696361E-2,-7.009522989E-3,8.287285455E-3
4.896812625E0,1.606525481E-2,-1.055227127E-3,4.938360304E-3
4.906778625E0,7.547820918E-3,4.451110028E-3,8.777050301E-3
4.916743625E0,-2.329576761E-3,6.085491739E-3,1.203249954E-2
4.926709625E0,-1.779005677E-2,9.646367282E-3,1.068993099E-2
4.936674625E0,-2.786586061E-2,1.007753331E-2,9.737052023E-3
4.946640625E0,-3.352249786E-2,1.368221082E-2,7.215113845E-3
4.956605625E0,-2.926516533E-2,6.959860213E-3,7.002614439E-6
4.966571625E0,-1.125181746E-2,-3.330028383E-3,5.088984035E-4
4.976536625E0,1.078960486E-4,-1.437016390E-2,-6.724513602E-3
4.986502625E0,4.960529506E-3,-1.695541665E-2,-1.970392652E-2
4.996467625E0,2.458223142E-3,-7.104383782E-3,-3.034325503E-2
5.006432625E0,-6.779171061E-3,5.246664397E-3,-3.315713257E-2
5.016398625E0,-1.298087463E-2,1.916114800E-2,-3.408204764E-2
5.026363625E0,-2.053494006E-2,2.697006986E-2,-3.133601323E-2
5.036329625E0,-2.492356300E-2,2.583023719E-2,-3.414405137E-2
5.046294625E0,-2.063811570E-2,2.310850471E-2,-3.190874308E-2
5.056260625E0,-1.160946675E-2,1.915957034E-2,-2.962801233E-2
5.066225625E0,-9.944118559E-3,4.755471833E-3,-2.721883543E-2
5.076191625E0,-9.646909311E-3,-1.266373228E-2,-3.819212317E-2
5.086156625E0,-9.664980695E-3,-1.001488045E-2,-5.249525234E-2
5.096122625E0,-6.861205678E-3,4.851645790E-4,-5.859309062E-2
5.106087625E0,-1.027335785E-2,1.829057932E-2,-5.689691752E-2
5.116053625E0,-8.890112862E-3,2.672587708E-2,-3.973976895E-2
5.126018625E0,9.275036864E-4,3.955187649E-2,-1.984333992E-2
5.135983625E0,7.849059999E-3,4.500123486E-2,-4.310719669E-3
5.145949625E0,1.003586315E-2,3.498849645E-2,-1.907985192E-3
5.155914625E0,1.062342431E-3,2.169772238E-2,-7.236437872E-3
5.165880625E0,-3.666105215E-3,2.312414534E-2,-1.814245805E-2
5.175845625E0,-1.396588050E-2,2.070066892E-2,-2.824036404E-2
5.185811625E0,-1.740775071E-2,1.733496599E-2,-3.034665808E-2
5.195776625E0,-1.444040611E-2,3.985409625E-3,-2.286518179E-2
5.205742625E0,-7.861782797E-3,-1.288340800E-2,-6.911588833E-3
5.215707625E0,4.894758575E-3,-3.069462813E-2,5.868388340E-3
5.225673625E0,2.090665698E-2,-4.240475968E-2,9.359225631E-3
5.235638625E0,3.829976171E-2,-2.506065741E-2,6.171954330E-3
5.245604625E0,4.521330073E-2,-4.405216314E-3,-2.965151332E-3
5.255569625E0,3.915673867E-2,2.741662972E-2,-1.544339210E-2
5.265534625E0,2.493723109E-2,5.221866816E-2,-1.804330945E-2
5.275500625E0,2.102078684E-2,4.869131371E-2,-1.480011269E-2
5.285465625E0,2.677721344E-2,3.907999769E-2,-6.353258155E-3
5.295431625E0,3.252404928E-2,3.157601133E-2,-7.351411041E-3
5.305396625E0,3.705215454E-2,2.516540512E-2,-1.744450070E-2
5.315362625E0,3.617490828E-2,2.078557014E-2,-3.132649511E-2
5.325327625E0,2.818941884E-2,1.479958370E-2,-4.343349114E-2
5.335293625E0,9.755284525E-3,1.693890244E-2,-3.637265041E-2
5.345258625E0,-3.282693215E-4,2.222577110E-2,-2.755152807E-2
5.355224625E0,-5.375492387E-3,2.354190499E-2,-2.419168502E-2
5.365189625E0,7.433330175E-4,2.446721494E-2,-3.172775730E-2
5.375154625E0,1.032538712E-2,2.757645398E-2,-3.907994926E-2
5.385120625E0,1.499129832E-2,2.547003329E-2,-3.431755304E-2
5.395085625E0,2.936757356E-2,3.395966068E-2,-2.407184243E-2
5.405051625E0,2.845557034E-2,5.123949423E-2,-1.526812091E-2
5.415016625E0,2.564647049E-2,6.335022300E-2,-1.298525929E-2
5.424982625E0,1.550481375E-2,6.402681768E-2,-1.672537997E-2
5.434947625E0,5.519025028E-3,4.730563238E-2,-1.935818046E-2
5.444913625E0,-1.328552887E-2,1.964401454E-2,-2.066333406E-2
5.454878625E0,-3.207306191E-2,-2.839989029E-3,-2.657395415E-2
5.464844625E0,-4.930514842E-2,-6.975058466E-3,-3.492524102E-2
5.474809625E0,-6.405693293E-2,-2.225577366E-3,-3.830745444E-2
5.484774625E0,-6.612917781E-2,1.892141439E-2,-2.623749152E-2
5.494740625E0,-5.602487922E-2,3.171018139E-2,-1.465753466E-2
5.504705625E0,-2.515786514E-2,2.937767282E-2,4.038457293E-3
5.514671625E0,1.375517901E-2,3.233847674E-4,1.710339449E-2
5.524636625E0,4.116860032E-2,-3.057375550E-2,1.880245283E-2
5.534602625E0,6.067678705E-2,-3.964181989E-2,1.880138740E-2
5.544567625E0,5.065745115E-2,-1.784993708E-2,1.688695140E-2
5.554533625E0,1.349064335E-2,6.440754980E-3,1.931948215E-2
5.564498625E0,-2.458648756E-2,3.227514029E-2,2.201474085E-2
5.574464625E0,-4.304059595E-2,4.164414480E-2,1.944851875E-2
5.584429625E0,-4.145711660E-2,2.208022214E-2,2.741892077E-2
5.594395625E0,-2.160964161E-2,-1.374328882E-2,2.915476821E-2
5.604360625E0,1.958911307E-2,-6.028300524E-2,2.904964611E-2
5.614325625E0,5.840202421E-2,-8.347886801E-2,2.206444368E-2
5.624291625E0,6.489583850E-2,-8.718153089E-2,1.250032429E-2
5.634260042E0,6.380207837E-2,-5.459775776E-2,4.239465110E-3
5.644226042E0,4.762949795E-2,-1.611964218E-2,2.113624010E-3
5.654191042E0,2.478063852E-2,1.691207848E-2,1.459551509E-3
5.664157042E0,6.578543223E-3,2.552758157E-2,-7.224560715E-3
5.674122042E0,-2.237851731E-3,1.779242977E-2,-2.181309089E-2
5.684088042E0,-4.839715548E-4,-4.074695520E-3,-3.388805315E-2
5.694053042E0,1.085124072E-2,-1.419763733E-2,-4.408450052E-2
5.704019042E0,1.535898354E-2,-2.273668721E-2,-4.771946743E-2
5.713984042E0,1.390383206E-2,-2.370714396E-2,-4.896795750E-2
5.723949042E0,1.167199574E-2,-8.657898754E-3,-3.833255544E-2
5.733915042E0,1.319585554E-2,5.074956920E-3,-3.078941628E-2
5.743880042E0,1.468322892E-2,1.149224117E-2,-2.579637244E-2
5.753846042E0,1.204483490E-2,2.246545162E-3,-3.223243356E-2
5.763811042E0,1.244827360E-2,4.423642065E-3,-4.061106965E-2
5.773777042E0,9.105473757E-3,2.310225554E-2,-4.652968049E-2
5.783742042E0,6.709229201E-3,2.624675632E-2,-4.657444730E-2
5.793708042E0,1.215406135E-2,1.804502122E-2,-4.340076074E-2
5.803673042E0,9.014647454E-3,-5.816037301E-4,-3.867340833E-2
5.813639042E0,1.871251035E-3,-2.540466189E-2,-3.392153233E-2
5.823604042E0,1.323605888E-3,-3.685556725E-2,-3.052087873E-2
5.833569042E0,2.360108308E-3,-2.560610883E-2,-2.828941680E-2
5.843535042E0,3.871095600E-3,-9.334438480E-3,-1.827447303E-2
5.853500042E0,1.102274843E-2,2.275877865E-3,-1.461821795E-2
5.863466042E0,1.800461113E-2,-3.262151033E-3,-4.404257517E-3
5.873431042E0,2.397808060E-2,-2.551445924E-2,9.705340490E-4
5.883397042E0,3.317047656E-2,-3.089811094E-2,-7.903560065E-3
5.893362042E0,3.470658883E-2,-1.516229101E-2,-2.425403707E-2
5.903328042E0,1.524504367E-2,1.455626078E-2,-3.399091214E-2
5.913293042E0,-6.367168389E-4,3.135335073E-2,-2.752102725E-2
5.923259042E0,-4.134246148E-3,3.176640719E-2,-1.146642864E-2
5.933224042E0,1.075388864E-2,8.768945932E-3,2.562305424E-3
5.943189042E0,3.483859822E-2,-2.685298026E-2,4.303275142E-3
5.953155042E0,5.802088603E-2,-5.072848499E-2,6.427597255E-4
5.963120042E0,6.473152339E-2,-6.562803686E-2,-1.093362831E-2
5.973086042E0,5.269829184E-2,-4.461782798E-2,-1.776330546E-2
5.983051042E0,2.985400148E-2,-6.387813017E-3,-2.476138622E-2
5.993017042E0,4.894540180E-4,3.675326332E-2,-1.926968060E-2
6.002982042E0,-1.386110298E-2,6.140087545E-2,-1.393482834E-2
6.012948042E0,-1.636713743E-2,6.260595471E-2,-1.302216295E-2
6.022913042E0,-1.686157193E-3,3.252935037E-2,-2.021358907E-2
6.032879042E0,1.397615951E-2,-1.166527532E-2,-2.684619091E-2
6.042844042E0,3.389146924E-2,-4.560860246E-2,-2.926857024E-2
6.052809042E0,5.664312094E-2,-5.898459628E-2,-2.957190387E-2
6.062775042E0,6.430105120E-2,-5.883901939E-2,-2.568129823E-2
6.072740042E0,5.635923147E-2,-4.427499324E-2,-2.183223329E-2
6.082706042E0,3.413689509E-2,-2.393724397E-2,-2.735636756E-2
6.092671042E0,-6.041948218E-3,-6.009378470E-3,-3.962182626E-2
6.102637042E0,-3.417488933E-2,1.325761341E-2,-4.885861650E-2
6.112602042E0,-4.604140297E-2,2.580722794E-2,-5.191166326E-2
6.122568042E0,-4.032986984E-2,2.576992474E-2,-4.671547189E-2
6.132533042E0,-1.711456105E-2,1.561289467E-2,-4.002960399E-2
6.142499042E0,1.486154366E-2,-8.079110645E-3,-2.969048917E-2
6.152464042E0,4.072403163E-2,-3.356716037E-2,-2.831070498E-2
6.162429042E0,6.589303166E-2,-5.369476229E-2,-2.376218885E-2
6.172395042E0,7.093919069E-2,-5.048911646E-2,-2.739340998E-2
6.182360042E0,5.052804202E-2,-2.955988795E-2,-2.661992796E-2
6.192326042E0,1.653518900E-2,7.724899799E-3,-3.016859107E-2
6.202291042E0,-1.793637499E-2,4.103044420E-2,-3.451695293E-2
6.212257042E0,-3.550790995E-2,4.256974906E-2,-4.077511281E-2
6.222222042E0,-3.702184930E-2,2.139027044E-2,-5.058009923E-2
6.232188042E0,-2.603285015E-2,-1.771718636E-2,-5.086798966E-2
6.242153042E0,-1.031796075E-2,-5.537623540E-2,-4.940123484E-2
6.252119042E0,5.732645281E-3,-6.905528903E-2,-4.691118002E-2
6.262084042E0,1.807879284E-2,-5.421456322E-2,-4.474815726E-2
6.272049042E0,3.392966092E-2,-3.206185624E-2,-3.620500490E-2
6.282015042E0,3.786307573E-2,-7.987353951E-3,-2.817186899E-2
6.291980042E0,3.060170077E-2,2.215481829E-3,-3.203851357E-2
6.301946042E0,1.356808469E-2,2.433323069E-3,-3.183155134E-2
6.311911042E0,4.606547300E-3,8.564718999E-3,-3.324462473E-2
6.321877042E0,-7.218416315E-3,7.659944706E-3,-3.485055640E-2
6.331842042E0,-1.672643423E-2,-4.619891755E-3,-3.497705609E-2
6.341808042E0,-1.790576242E-2,-1.288056187E-2,-3.999113292E-2
6.351773042E0,-1.777154021E-2,-2.112544142E-2,-4.098715633E-2
6.361738042E0,-1.535841078E-2,-2.321651950E-2,-3.901581466E-2
6.371704042E0,-6.497541443E-3,-1.590294391E-2,-3.754495084E-2
6.381669042E0,-7.204760797E-3,-2.029934153E-2,-3.567808121E-2
6.391635042E0,-3.011614084E-3,-1.854298823E-2,-2.999436110E-2
6.401600042E0,1.961383270E-3,-1.003271434E-2,-2.873726562E-2
6.411566042E0,2.714791568E-3,5.263151601E-3,-3.205449879E-2
6.421531042E0,-3.359690774E-3,1.803905703E-2,-3.549810871E-2
6.431497042E0,-1.122373901E-2,2.628660016E-2,-3.778496385E-2
6.441462042E0,-1.316837221E-2,2.016149834E-2,-3.268425539E-2
6.451428042E0,-1.918258891E-2,1.707123592E-3,-3.545713797E-2
6.461393042E0,-1.180263236E-2,-1.148776710E-2,-3.179426119E-2
6.471358042E0,-4.658219405E-4,-9.573486634E-3,-2.678831667E-2
6.481324042E0,1.446860610E-3,1.368278405E-3,-1.801218092E-2
6.491289042E0,-6.897888612E-3,9.358027950E-3,-8.660225198E-3
6.501255042E0,-1.014176942E-2,7.365665399E-3,-6.605868228E-3
6.511220042E0,-7.196045946E-3,6.153660361E-3,-8.350504562E-3
6.521186042E0,1.792688854E-4,-5.599408410E-3,-1.243203599E-2
6.531151042E0,4.139922094E-3,-1.797058992E-2,-1.830909960E-2
6.541117042E0,1.217370294E-2,-9.782388806E-3,-1.405731775E-2
6.551082042E0,9.743035771E-3,9.157950990E-4,-9.584272280E-3
6.561047042E0,8.636481129E-3,5.140697584E-3,8.640438318E-4
6.571013042E0,6.662546191E-3,4.736430012E-3,1.027561724E-3
6.580978042E0,1.562782330E-3,3.553577233E-3,-8.870694786E-3
6.590944042E0,-7.762722671E-4,6.015403196E-3,-1.267928071E-2
6.600909042E0,-1.027849130E-2,9.320413694E-3,-2.132828347E-2
6.610875042E0,-2.884924412E-2,1.111964509E-2,-1.849254966E-2
6.620840042E0,-3.607023507E-2,9.800768457E-3,-1.383003872E-2
6.630806042E0,-3.537274897E-2,7.518972270E-3,-7.414483931E-3
6.640771250E0,-2.604951896E-2,-9.076145478E-3,-3.526256653E-3
6.650736250E0,-1.688265242E-2,-2.482394874E-2,-4.631734919E-3
6.660702250E0,-4.705614876E-3,-3.462754562E-2,-4.977309145E-3
6.670667250E0,-1.291708555E-3,-3.362486511E-2,2.851052675E-3
6.680633250E0,2.445175778E-4,-2.268788218E-2,8.018007502E-3
6.690598250E0,5.612917710E-3,-4.838043358E-3,1.310624368E-2
6.700564250E0,1.124266163E-2,1.372320391E-2,1.749475114E-2
6.710529250E0,6.925677881E-3,1.650034823E-2,2.276488021E-2
6.720495250E0,-3.255521879E-4,4.853713326E-3,1.822333783E-2
6.730460250E0,-1.628028229E-2,-5.276951939E-3,-2.068351023E-3
6.740426250E0,-3.408861533E-2,-1.689692773E-2,-1.935537159E-2
6.750391250E0,-5.755718797E-2,-1.347796060E-2,-2.237646095E-2
6.760356250E0,-7.168023288E-2,-4.169284366E-3,-1.721643470E-2
6.770322250E0,-6.077857688E-2,1.211221702E-2,-1.575689763E-3
6.780287250E0,-3.722467273E-2,2.593087219E-2,1.171698235E-2
6.790253250E0,-2.346852794E-3,2.469010651E-2,2.118931524E-2
6.800218250E0,2.719589695E-2,4.631022457E-4,2.801373601E-2
6.810184250E0,3.782403842E-2,-2.298736200E-2,2.197048999E-2
6.820149250E0,3.963673860E-2,-2.380436845E-2,1.761729456E-2
6.830115250E0,3.455143422E-2,-9.537547827E-3,1.784179918E-2
6.840080250E0,2.190842479E-2,-7.173467893E-4,2.723864280E-2
6.850045250E0,1.049172133E-2,1.611649431E-2,3.304752707E-2
6.860011250E0,5.503997672E-4,2.254862711E-2,3.717190400E-2
6.869976250E0,1.664400101E-3,2.527517080E-2,3.731784597E-2
6.879942250E0,8.147714660E-3,1.725447550E-2,3.282721713E-2
6.889907250E0,1.622508094E-2,8.779231459E-3,2.432880364E-2
6.899873250E0,2.317422256E-2,1.132349949E-3,1.381086651E-2
6.909838250E0,1.971823908E-2,-5.551384762E-3,8.241930045E-3
6.919804250E0,1.378753316E-2,-4.016819410E-3,7.392122410E-3
6.929769250E0,1.134514809E-2,6.475502625E-3,5.841097794E-3
6.939734250E0,1.777641103E-2,7.342860568E-3,-6.350176409E-4
6.949700250E0,2.647056617E-2,-7.603396662E-4,-5.884108134E-3
6.959665250E0,2.375749871E-2,-3.415323794E-3,-5.111131817E-3
6.969631250E0,1.939870417E-2,7.392316591E-3,-2.680198289E-3
6.979596250E0,9.352529421E-3,2.217712812E-2,-2.818718320E-3
6.989562250E0,-7.460006047E-3,2.579077147E-2,-4.190779291E-3
6.999527250E0,-2.241806872E-2,2.249712311E-2,-1.144224871E-2
7.009493250E0,-2.585993893E-2,1.185060386E-2,-1.960723475E-2
7.019458250E0,-2.007174678E-2,-1.985341543E-3,-2.290382981E-2
7.029423250E0,-7.595636416E-3,-1.246195100E-2,-2.324684709E-2
7.039389250E0,7.902136073E-3,-1.664500497E-2,-1.444097329E-2
7.049354250E0,2.000886574E-2,-1.743090339E-2,-1.806138083E-3
7.059320250E0,2.298685163E-2,-4.601188470E-3,6.204710808E-3
7.069285250E0,2.065632120E-2,3.966200631E-3,2.042572573E-2
7.079251250E0,1.194446906E-2,4.830615129E-3,1.656276546E-2
7.089216250E0,1.386898803E-3,8.719628677E-3,8.780210279E-3
7.099182250E0,-8.417207748E-3,1.617752016E-2,4.494258203E-3
7.109147250E0,-1.505007595E-2,1.757355034E-2,4.491833970E-4
7.119113250E0,-2.716686763E-2,1.492713951E-2,4.378524609E-4
7.129078250E0,-2.986305207E-2,4.463845864E-3,-6.268792786E-4
7.139043250E0,-1.849770546E-2,-1.011502557E-2,1.869477797E-3
7.149009250E0,-2.254554071E-3,-2.564365044E-2,8.935110644E-3
7.158974250E0,1.078873314E-2,-2.698070183E-2,1.486828085E-2
7.168940250E0,2.553625405E-2,-2.537508123E-2,1.805741712E-2
7.178905250E0,2.107363380E-2,-1.615587994E-2,1.535469200E-2
7.188871250E0,9.422037750E-3,-8.624992333E-3,7.615013979E-3
7.198836250E0,1.771877403E-3,5.288198590E-3,-5.898860749E-3
7.208802250E0,-1.128373668E-2,2.268636227E-2,-1.658985391E-2
7.218767250E0,-2.060753107E-2,2.871871740E-2,-1.922278106E-2
7.228732250E0,-2.898556925E-2,1.950524375E-2,-9.766427800E-3
7.238698250E0,-1.997051202E-2,-2.563793678E-4,7.195435464E-4
7.248663250E0,4.344149027E-3,-1.145204250E-2,6.785159465E-3
7.258629250E0,2.996185794E-2,-2.814727090E-2,1.035474520E-2
7.268594250E0,4.234076291E-2,-3.953334689E-2,8.219155483E-3
7.278560250E0,3.735075891E-2,-3.637411445E-2,7.866110653E-3
7.288525250E0,1.834271476E-2,-2.576940507E-2,-1.802228857E-3
7.298491250E0,9.996115696E-4,-8.679840714E-3,-1.542857848E-2
7.308456250E0,-2.485195920E-2,1.310215332E-2,-2.116076648E-2
7.318421250E0,-3.614046425E-2,2.092952654E-2,-2.119818144E-2
7.328387250E0,-3.697829694E-2,3.330028150E-3,-1.388434134E-2
7.338352250E0,-2.685763687E-2,-2.351311967E-3,-1.639054529E-2
7.348318250E0,-4.031681921E-3,-4.694361240E-3,-1.297876984E-2
7.358283250E0,1.921657845E-2,-3.241183003E-3,-1.272388175E-2
7.368249250E0,2.100222930E-2,-6.496365182E-3,-1.585629210E-2
7.378214250E0,3.784619505E-3,-1.761409827E-2,-1.818234660E-2
7.388180250E0,-2.511733770E-2,-2.510556951E-2,-2.324741334E-2
7.398145250E0,-4.211198911E-2,-1.514370926E-2,-3.411277011E-2
7.408110250E0,-5.095102265E-2,-2.470258856E-3,-3.666221350E-2
