"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.518566983E1,-3.720884919E-1,1.233083963E0,9.163186073E0
9.519072035E1,-8.462850004E-2,1.328904033E0,8.921240807E0
9.519581285E1,2.339729965E-1,1.431910515E0,8.758346558E0
9.520086326E1,5.932980180E-1,1.549289942E0,8.652944565E0
9.520591373E1,8.232660294E-1,1.688228965E0,8.561915398E0
9.521096420E1,9.909510016E-1,1.829563498E0,8.444536209E0
9.521601467E1,1.024487972E0,1.903823972E0,8.451722145E0
9.522106514E1,9.190859795E-1,1.896637559E0,8.619407654E0
9.522607556E1,8.136839867E-1,1.827167988E0,8.686481476E0
9.523112602E1,6.507899761E-1,1.728952527E0,8.717622757E0
9.523617649E1,4.639410079E-1,1.508566499E0,8.751159668E0
9.524122696E1,3.034425080E-1,1.369627476E0,8.614616394E0
9.524627743E1,1.429439932E-1,1.259434462E0,8.456513405E0
9.525132790E1,-7.504650205E-2,1.096540451E0,8.387043953E0
9.525637696E1,-3.313649893E-1,9.192734957E-1,8.324761391E0
9.526142738E1,-4.726994932E-1,8.090804815E-1,8.281641960E0
9.526647785E1,-5.900790095E-1,7.779390216E-1,8.343925476E0
9.527152837E1,-7.026674747E-1,7.971029878E-1,8.449327469E0
9.527657884E1,-7.721369863E-1,8.210579753E-1,8.537960052E0
9.528162931E1,-7.625550032E-1,8.234534860E-1,8.449327469E0
9.528667795E1,-7.481819987E-1,8.330355287E-1,8.355902672E0
9.529172837E1,-7.745324969E-1,8.833410144E-1,8.226545334E0
9.529677884E1,-7.745324969E-1,9.791610241E-1,8.058860779E0
9.530182931E1,-7.529730201E-1,1.007907033E0,7.840869904E0
9.530687977E1,-7.625550032E-1,1.125286460E0,7.618088722E0
9.531193024E1,-7.409955263E-1,1.182778478E0,7.457590103E0
9.531698269E1,-6.643394828E-1,1.233083963E0,7.385725021E0
9.532203321E1,-6.212205291E-1,1.328904033E0,7.366560936E0
9.532708368E1,-5.972654819E-1,1.431910515E0,7.361770153E0
9.533213415E1,-5.757060051E-1,1.496588945E0,7.428843975E0
9.533718457E1,-5.206094980E-1,1.613968492E0,7.551014423E0
9.534223503E1,-4.798859954E-1,1.726557016E0,7.601319790E0
9.534728566E1,-4.942589998E-1,1.762489557E0,7.527059555E0
9.535233613E1,-4.798859954E-1,1.817585945E0,7.445612431E0
9.535738660E1,-4.798859954E-1,1.860705018E0,7.309069157E0
9.536243707E1,-4.607219994E-1,1.870286942E0,7.107847214E0
9.536748753E1,-4.822815061E-1,1.863100529E0,6.841946602E0
9.537253800E1,-5.038409829E-1,1.858309507E0,6.487412453E0
9.537762774E1,-4.870724976E-1,1.858309507E0,6.111319065E0
9.538267821E1,-4.080210030E-1,1.906219482E0,5.761576176E0
9.538772868E1,-3.409470022E-1,2.033180952E0,5.430996895E0
9.539277910E1,-2.355449945E-1,2.097859383E0,5.102813721E0
9.539782962E1,-1.517024934E-1,2.203261614E0,4.844099522E0
9.540288003E1,-5.827800184E-2,2.303872585E0,4.709951401E0
9.540789269E1,-3.192749992E-2,2.433229446E0,4.743488312E0
9.541294316E1,9.982500225E-2,2.608100891E0,4.908778191E0
9.541799363E1,1.908539981E-1,2.766204119E0,5.069276333E0
9.542304410E1,2.315775007E-1,2.924307108E0,5.308826447E0
9.542809457E1,2.890695035E-1,3.041686535E0,5.610659599E0
9.543314503E1,2.794874907E-1,3.077619076E0,5.993939400E0
9.543819738E1,2.291820049E-1,3.048872948E0,6.439502716E0
9.544324785E1,1.716900021E-1,3.003358603E0,6.909020424E0
9.544829832E1,8.305650204E-2,2.919516087E0,7.328232765E0
9.545334878E1,5.670600012E-2,2.850046396E0,7.661207676E0
9.545839925E1,-7.859999896E-4,2.816509485E0,7.939085484E0
9.546344972E1,-3.671849892E-2,2.792554617E0,8.248105049E0
9.546849634E1,-3.432299942E-2,2.739853382E0,8.597847939E0
9.547354681E1,-1.995000057E-2,2.727875948E0,8.820629120E0
9.547859727E1,-3.181499895E-3,2.715898514E0,9.110485077E0
9.548364774E1,1.358699985E-2,2.763808489E0,9.261401176E0
9.548869821E1,-3.192749992E-2,2.818905115E0,9.539279938E0
9.549374868E1,-6.785999984E-2,2.814114094E0,9.809970856E0
9.549880352E1,-4.869600013E-2,2.790158987E0,9.989633560E0
9.550385399E1,-7.972500287E-3,2.790158987E0,1.016450500E1
9.550890446E1,1.609500032E-3,2.770994902E0,1.032021236E1
9.551395493E1,-1.036799978E-2,2.675174952E0,1.048071098E1
9.551900540E1,-5.827800184E-2,2.672779560E0,1.069391060E1
9.552405587E1,-1.564934999E-1,2.670383930E0,1.072505188E1
9.552911488E1,-2.355449945E-1,2.672779560E0,1.094064713E1
9.553416535E1,-2.571044862E-1,2.691943407E0,1.118259239E1
9.553921582E1,-2.810595036E-1,2.653615475E0,1.140297890E1
9.554426628E1,-3.193874955E-1,2.591332436E0,1.164013290E1
9.554931675E1,-3.457379937E-1,2.586541414E0,1.196352577E1
9.555436722E1,-4.056254923E-1,2.548213482E0,1.218630695E1
9.555942342E1,-4.703040123E-1,2.574563980E0,1.238513374E1
9.556447394E1,-5.230050087E-1,2.536236048E0,1.249053574E1
9.556952436E1,-6.260114908E-1,2.509885550E0,1.253844547E1
9.557457488E1,-7.433909774E-1,2.519467592E0,1.257437801E1
9.557962535E1,-7.362045050E-1,2.509885550E0,1.247855759E1
9.558467582E1,-7.218315005E-1,2.459579945E0,1.229650021E1
9.558970467E1,-6.667349935E-1,2.363759995E0,1.213121033E1
9.559475514E1,-6.068475246E-1,2.241589546E0,1.193238354E1
9.559980561E1,-5.541465282E-1,2.109837055E0,1.181260872E1
9.560485608E1,-5.852879882E-1,2.028389931E0,1.179104996E1
9.560990654E1,-5.637285113E-1,2.090672970E0,1.191561508E1
9.561495701E1,-5.804970264E-1,2.217634439E0,1.203539085E1
9.562001498E1,-6.499664783E-1,2.330223083E0,1.207371807E1
9.562506545E1,-6.523619890E-1,2.440416098E0,1.210006905E1
9.563011592E1,-5.948699713E-1,2.517071962E0,1.208809185E1
9.563516639E1,-5.349825025E-1,2.538631439E0,1.206892776E1
9.564021686E1,-4.703040123E-1,2.481139421E0,1.206653214E1
9.564526727E1,-4.080210030E-1,2.483535051E0,1.209767342E1
9.565031337E1,-3.960435092E-1,2.471557617E0,1.205215931E1
9.565536384E1,-3.936479986E-1,2.466766596E0,1.201383114E1
9.566041430E1,-3.912524879E-1,2.500303507E0,1.199945831E1
9.566546477E1,-3.720884919E-1,2.567377567E0,1.190124226E1
9.567051524E1,-3.122009933E-1,2.572168589E0,1.181739998E1
9.567556571E1,-2.211720049E-1,2.531445026E0,1.171199799E1
9.568062259E1,-2.355449945E-1,2.481139421E0,1.159222317E1
9.568567306E1,-3.002234995E-1,2.404483557E0,1.149640274E1
9.569072352E1,-3.840659857E-1,2.229612112E0,1.141016483E1
9.569577399E1,-5.134230256E-1,1.980479956E0,1.149640274E1
9.570082446E1,-6.284070015E-1,1.733743548E0,1.175511742E1
9.570587493E1,-7.577639818E-1,1.518148541E0,1.214797878E1
9.571091806E1,-8.823300004E-1,1.264225483E0,1.257198238E1
9.571596852E1,-1.054805994E0,1.082167506E0,1.304389572E1
9.572101899E1,-1.227282047E0,9.671834707E-1,1.341040707E1
9.572606946E1,-1.382989526E0,9.552059770E-1,1.342238522E1
9.573111993E1,-1.627330542E0,8.474084735E-1,1.359006977E1
9.573617045E1,-1.699195504E0,6.581640244E-1,1.363798046E1
9.574125488E1,-1.694404483E0,4.425689876E-1,1.352539158E1
9.574630540E1,-1.715963960E0,2.605110109E-1,1.325709534E1
9.575135587E1,-1.711173058E0,1.263629943E-1,1.277320480E1
9.575640634E1,-1.723150492E0,5.928900093E-2,1.207371807E1
9.576145681E1,-1.720754981E0,1.359450072E-1,1.125685310E1
9.576650727E1,-1.715963960E0,2.940480113E-1,1.042561436E1
9.577151649E1,-1.696799994E0,4.689194858E-1,9.747688293E0
9.577656696E1,-1.665658474E0,6.964920163E-1,9.328475952E0
9.578161743E1,-1.497973442E0,9.120870233E-1,9.012269974E0
9.578666790E1,-1.268005490E0,1.082167506E0,8.621803284E0
9.579171837E1,-1.047619462E0,1.211524487E0,8.269664764E0
9.579676884E1,-8.919119835E-1,1.360045552E0,7.991786480E0
9.580182816E1,-7.433909774E-1,1.506170988E0,7.797750950E0
9.580687863E1,-6.499664783E-1,1.654692054E0,7.697140217E0
9.581192904E1,-5.301914811E-1,1.736139059E0,7.673184872E0
9.581697957E1,-4.271849990E-1,1.803213000E0,7.699535370E0
9.582203003E1,-3.145965040E-1,1.853518486E0,7.814519405E0
9.582708050E1,-1.780530065E-1,1.855913997E0,8.063651085E0
9.583213003E1,-7.025550306E-2,1.867891550E0,8.387043953E0
9.583718056E1,-4.390500113E-2,1.776862502E0,8.640967369E0
9.584223097E1,-1.349339932E-1,1.702602029E0,8.835002899E0
9.584728144E1,-2.427314967E-1,1.613968492E0,8.988314629E0
9.585233191E1,-3.625065088E-1,1.515753031E0,9.086529732E0
9.585738238E1,-5.325869918E-1,1.395977974E0,9.074552536E0
9.586244285E1,-6.715260148E-1,1.328904033E0,9.007478714E0
9.586749337E1,-7.170404792E-1,1.302553535E0,8.868539810E0
9.587254384E1,-7.649505138E-1,1.266620994E0,8.698458672E0
9.587759430E1,-7.817190289E-1,1.245061517E0,8.533169746E0
9.588264477E1,-7.074584961E-1,1.290575981E0,8.406208038E0
9.588769524E1,-5.733104944E-1,1.343276978E0,8.166658401E0
9.589274259E1,-4.942589998E-1,1.434306026E0,7.833683491E0
9.589779306E1,-3.792749941E-1,1.546894550E0,7.555805683E0
9.590284352E1,-2.331494987E-1,1.748116493E0,7.337814808E0
9.590789399E1,-1.660754979E-1,1.937361002E0,7.076705456E0
9.591294451E1,-6.546449661E-2,2.059531450E0,6.858715057E0
9.591799493E1,2.077350020E-2,2.097859383E0,6.655097485E0
9.592303201E1,8.305650204E-2,2.174515486E0,6.465853214E0
9.592808248E1,2.411594987E-1,2.313454390E0,6.312541008E0
9.593313295E1,3.753075004E-1,2.457184553E0,6.020289898E0
9.593818337E1,3.657254875E-1,2.610496521E0,5.819067955E0
9.594323389E1,4.160310030E-1,2.780576944E0,5.720852375E0
9.594828436E1,4.088445008E-1,2.943470955E0,5.644196510E0
9.595334597E1,3.657254875E-1,3.027313471E0,5.634614468E0
9.595839644E1,2.866739929E-1,3.161461592E0,5.711270332E0
9.596344691E1,2.387640029E-1,3.262072563E0,5.910097122E0
9.596849738E1,2.100179940E-1,3.293214083E0,6.173602104E0
9.597354785E1,1.621080041E-1,3.269258976E0,6.547299862E0
9.597859832E1,1.405484974E-1,3.166252613E0,6.990467548E0
9.598365644E1,8.784750104E-2,3.034499884E0,7.416866302E0
9.598870691E1,2.796000056E-2,2.936284542E0,7.802542210E0
9.599375738E1,-4.869600013E-2,2.840464592E0,8.130725861E0
9.599880785E1,-1.493069977E-1,2.780576944E0,8.437349319E0
9.600385832E1,-1.972170025E-1,2.768599510E0,8.662526131E0
9.600890878E1,-3.217830062E-1,2.744644403E0,8.813443184E0
9.601395477E1,-3.792749941E-1,2.775785923E0,8.882912636E0
9.601900524E1,-4.056254923E-1,2.811718464E0,9.005083084E0
9.602405571E1,-4.032300115E-1,2.854837418E0,9.103298187E0
9.602910618E1,-3.816705048E-1,2.907538414E0,9.273379326E0
9.603415670E1,-2.978279889E-1,2.998567581E0,9.467414856E0
9.603920712E1,-3.481335044E-1,3.084805489E0,9.687800407E0
9.604425316E1,-3.816705048E-1,3.154274940E0,9.956096649E0
9.604930363E1,-4.391624928E-1,3.132715464E0,1.029865265E1
9.605435410E1,-5.134230256E-1,3.147088528E0,1.065558243E1
9.605940457E1,-5.277959704E-1,3.127924442E0,1.103407192E1
9.606445503E1,-4.918634892E-1,3.120738029E0,1.133350945E1
9.606950550E1,-4.822815061E-1,3.048872948E0,1.152275372E1
9.607457180E1,-5.301914811E-1,2.921911478E0,1.157305908E1
9.607962227E1,-6.547574997E-1,2.826091528E0,1.140776920E1
9.608467274E1,-7.960919738E-1,2.768599510E0,1.120415211E1
9.608972321E1,-9.398220181E-1,2.744644403E0,1.091669178E1
9.609477368E1,-1.004500508E0,2.761413097E0,1.055976295E1
9.609982415E1,-1.011687040E0,2.830882549E0,1.021481037E1
9.610487884E1,-8.703525066E-1,2.909934044E0,9.865067482E0
9.610992931E1,-6.643394828E-1,3.029709101E0,9.690196037E0
9.611497983E1,-5.086320043E-1,3.139902115E0,9.651867867E0
9.612003030E1,-4.056254923E-1,3.118342400E0,9.817157745E0
9.612508071E1,-2.642909884E-1,3.091991901E0,9.989633560E0
9.613013118E1,-1.900305003E-1,3.108760595E0,1.010701275E1
9.613516868E1,-4.869600013E-2,3.264467955E0,1.022439289E1
9.614021915E1,4.233299941E-2,3.331542015E0,1.044238281E1
9.614526962E1,9.982500225E-2,3.290818453E0,1.063881397E1
9.615032009E1,1.094070002E-1,3.202184916E0,1.089752769E1
9.615537050E1,1.429439932E-1,3.077619076E0,1.110114574E1
9.616042097E1,1.405484974E-1,2.926702499E0,1.127601719E1
9.616547462E1,6.149699911E-2,2.711107492E0,1.142932892E1
9.617052509E1,-1.037925035E-1,2.406878948E0,1.158503628E1
9.617557556E1,-3.313649893E-1,2.150560617E0,1.171918488E1
9.618062602E1,-5.325869918E-1,1.946943045E0,1.184614563E1
9.618567644E1,-7.505775094E-1,1.803213000E0,1.191082478E1
9.619072696E1,-9.086804986E-1,1.772071481E0,1.190124226E1
9.619576097E1,-9.733589888E-1,1.752907515E0,1.184614563E1
9.620081144E1,-9.853364825E-1,1.867891550E0,1.179344463E1
9.620586191E1,-9.470084906E-1,2.047554016E0,1.171439362E1
9.621091238E1,-8.296290040E-1,2.215239048E0,1.153712654E1
9.621596280E1,-6.331980228E-1,2.390110493E0,1.125924873E1
9.622101326E1,-3.864614964E-1,2.485930443E0,1.104125786E1
9.622606451E1,-1.205610037E-1,2.483535051E0,1.092148304E1
9.623111498E1,1.501304954E-1,2.461975574E0,1.078493977E1
9.623616540E1,4.423815012E-1,2.545818090E0,1.090950584E1
9.624121592E1,8.352435231E-1,2.639242411E0,1.072026062E1
9.624626634E1,1.074793458E0,2.838068962E0,1.052143478E1
9.625131680E1,1.153844953E0,2.996171951E0,1.046394253E1
9.625639660E1,1.122703552E0,3.070432425E0,1.032021236E1
9.626144707E1,1.048442960E0,3.130320072E0,1.012138557E1
9.626649753E1,8.831534982E-1,3.111155987E0,1.004473019E1
9.627154800E1,6.699540019E-1,2.984194517E0,1.017408657E1
9.627659847E1,3.944714963E-1,2.720689535E0,1.055018044E1
9.628164889E1,-5.576999858E-3,2.246380568E0,1.102209377E1
9.628667082E1,-3.601109982E-1,1.772071481E0,1.159461880E1
9.629172128E1,-6.954810023E-1,1.343276978E0,1.204497242E1
9.629677175E1,-9.757544994E-1,1.060608029E0,1.215995693E1
9.630182222E1,-1.299147010E0,7.827299833E-1,1.228212738E1
9.630687269E1,-1.524324059E0,4.617330134E-1,1.237315559E1
9.631192311E1,-1.608166456E0,2.437424958E-1,1.238752937E1
9.631699701E1,-1.579420447E0,1.287585050E-1,1.222223949E1
9.632204748E1,-1.440481544E0,1.191764995E-1,1.198029423E1
9.632709790E1,-1.169790030E0,2.197874933E-1,1.165450573E1
9.633214842E1,-8.248379827E-1,4.066365063E-1,1.120654774E1
9.633719884E1,-4.176029861E-1,6.581640244E-1,1.066755962E1
9.634224931E1,2.077350020E-2,9.480195045E-1,1.009024429E1
9.634726201E1,4.375905097E-1,1.297762513E0,9.419504166E0
9.635231248E1,8.759670258E-1,1.664273977E0,8.866144180E0
9.635736295E1,1.242478490E0,1.956524968E0,8.559519768E0
9.636241342E1,1.515565515E0,2.184097528E0,8.240918159E0
9.636746389E1,1.628154039E0,2.378133059E0,7.929503441E0
9.637251436E1,1.522752047E0,2.447602510E0,7.627670288E0
9.637759128E1,1.273620009E0,2.402087927E0,7.256368160E0
9.638264175E1,9.238770008E-1,2.267940044E0,6.990467548E0
9.638769227E1,5.980889797E-1,2.095463991E0,6.923393726E0
9.639274269E1,2.675099969E-1,1.915801525E0,6.988071918E0
9.639779316E1,6.389249861E-2,1.719370484E0,7.349792480E0
9.640284363E1,-6.546449661E-2,1.532521486E0,7.771400452E0
9.640789488E1,-2.403360009E-1,1.336090446E0,8.181031227E0
9.641294535E1,-5.206094980E-1,1.130077481E0,8.545146942E0
9.641799582E1,-7.338089943E-1,1.003116012E0,8.818234444E0
9.642304628E1,-9.158669710E-1,8.809455037E-1,8.823024750E0
9.642809675E1,-1.200931549E0,7.994984984E-1,8.916449547E0
9.643314722E1,-1.363825440E0,7.204470038E-1,9.026642799E0
9.643820280E1,-1.366220951E0,7.156559825E-1,9.064970970E0
9.644325326E1,-1.258423448E0,8.282445073E-1,9.170372963E0
9.644830373E1,-1.038037539E0,1.106122494E0,9.235051155E0
9.645335420E1,-7.170404792E-1,1.391186953E0,9.189536095E0
9.645840467E1,-4.391624928E-1,1.566058517E0,9.091320992E0
9.646345514E1,-2.044035047E-1,1.812795043E0,8.849375725E0
9.646849238E1,-9.900149703E-2,1.994853020E0,8.511610031E0
9.647354285E1,2.077350020E-2,2.160142422E0,8.135516167E0
9.647859332E1,6.868349761E-2,2.337409496E0,7.752236366E0
9.648364373E1,1.046160012E-1,2.416460991E0,7.414471149E0
9.648869420E1,1.357575059E-1,2.435625076E0,7.091078281E0
9.649374467E1,1.860630065E-1,2.459579945E0,6.901834011E0
9.649879358E1,2.196000069E-1,2.445207119E0,6.681447983E0
9.650384405E1,1.573169976E-1,2.440416098E0,6.590418816E0
9.650889451E1,3.035550006E-2,2.430834055E0,6.540113449E0
9.651394493E1,-1.133745015E-1,2.385319471E0,6.475434780E0
9.651899540E1,-3.026190102E-1,2.346991539E0,6.477830410E0
9.652404587E1,-3.912524879E-1,2.291894913E0,6.530531406E0
9.652909181E1,-4.559310079E-1,2.217634439E0,6.631142616E0
9.653414227E1,-5.206094980E-1,2.193679571E0,6.853923798E0
9.653919274E1,-5.421689749E-1,2.138582945E0,7.071914673E0
9.654424321E1,-4.391624928E-1,2.145769596E0,7.321046352E0
9.654929368E1,-3.792749941E-1,2.164933443E0,7.555805683E0
9.655434415E1,-3.145965040E-1,2.188888550E0,7.723490715E0
9.655940540E1,-2.642909884E-1,2.200865984E0,7.879198074E0
9.656445587E1,-2.331494987E-1,2.205657005E0,7.881593704E0
9.656950634E1,-1.996124983E-1,2.210448027E0,7.895966530E0
9.657455680E1,-7.744199783E-2,2.279917479E0,7.917525768E0
9.657960727E1,9.263850003E-2,2.375737429E0,7.929503441E0
9.658465774E1,2.315775007E-1,2.464370966E0,7.864824772E0
9.658970811E1,2.986514866E-1,2.526654005E0,7.747445583E0
9.659475858E1,3.968670070E-1,2.608100891E0,7.591738224E0
9.659980904E1,4.375905097E-1,2.665592909E0,7.476754189E0
9.660485951E1,3.441660106E-1,2.684756994E0,7.455194473E0
9.660990998E1,3.010469973E-1,2.749435425E0,7.536641598E0
9.661496045E1,2.411594987E-1,2.739853382E0,7.649230003E0
9.662001910E1,2.004359961E-1,2.679965973E0,7.814519405E0
9.662506957E1,2.052270025E-1,2.641638041E0,8.039696693E0
9.663012003E1,2.124135047E-1,2.667988539E0,8.298410416E0
9.663517050E1,2.219955027E-1,2.687152386E0,8.552333832E0
9.664022097E1,2.339729965E-1,2.699130058E0,8.808651924E0
9.664527144E1,2.555325031E-1,2.656011105E0,9.021851540E0
9.665032446E1,1.932494938E-1,2.641638041E0,9.275774956E0
9.665537493E1,1.357575059E-1,2.670383930E0,9.486578941E0
9.666042540E1,7.826550305E-2,2.667988539E0,9.630308151E0
9.666547587E1,4.004999995E-3,2.720689535E0,9.809970856E0
9.667052628E1,-2.953200042E-2,2.706316471E0,9.960887909E0
9.667557675E1,-1.755449921E-2,2.648824453E0,1.007347584E1
9.668062608E1,6.400499959E-3,2.636847019E0,1.017648220E1
9.668567649E1,6.628800184E-2,2.588937044E0,1.025553417E1
9.669072701E1,1.405484974E-1,2.632055998E0,1.031542110E1
9.669577748E1,1.333619952E-1,2.584146023E0,1.041363716E1
9.670082790E1,5.191500112E-2,2.596123457E0,1.050706196E1
9.670587837E1,-7.983750105E-2,2.617682934E0,1.058850861E1
9.671094670E1,-2.355449945E-1,2.634451389E0,1.062683678E1
9.671599722E1,-3.864614964E-1,2.605705500E0,1.071307468E1
9.672104769E1,-5.565419793E-1,2.617682934E0,1.080649853E1
9.672609816E1,-6.260114908E-1,2.588937044E0,1.091908741E1
9.673114858E1,-6.499664783E-1,2.555399895E0,1.097897530E1
9.673619904E1,-6.763169765E-1,2.466766596E0,1.107000446E1
9.674123196E1,-7.362045050E-1,2.387715101E0,1.122092056E1
9.674628243E1,-8.056740165E-1,2.255962610E0,1.139579201E1
9.675133290E1,-9.206579924E-1,2.157747030E0,1.167606544E1
9.675638337E1,-1.050014973E0,2.169724464E0,1.199706268E1
9.676143384E1,-1.002104998E0,2.176911116E0,1.227254486E1
9.676648430E1,-9.014940262E-1,2.232007504E0,1.254084110E1
9.677153436E1,-7.601594925E-1,2.296685934E0,1.271092129E1
9.677658483E1,-5.900790095E-1,2.349386930E0,1.262707901E1
9.678163530E1,-3.409470022E-1,2.402087927E0,1.246897602E1
9.678668576E1,-1.828439981E-1,2.485930443E0,1.227254486E1
9.679173623E1,-9.421049803E-2,2.517071962E0,1.208569622E1
9.679678665E1,-2.713650092E-2,2.543422461E0,1.184135532E1
9.680181925E1,4.004999995E-3,2.641638041E0,1.164252853E1
9.680686972E1,3.993749991E-2,2.713502884E0,1.151796246E1
9.681192019E1,1.573169976E-1,2.723084927E0,1.139100075E1
9.681697066E1,2.603234947E-1,2.694339037E0,1.144130611E1
9.682202113E1,4.423815012E-1,2.605705500E0,1.156108189E1
9.682707160E1,5.956935287E-1,2.512280941E0,1.166648388E1
9.683211498E1,6.148574948E-1,2.313454390E0,1.182458687E1
9.683716545E1,4.615454972E-1,2.172120094E0,1.204018116E1
9.684221592E1,2.555325031E-1,2.016412497E0,1.234201431E1
9.684726634E1,1.022204980E-1,1.848727465E0,1.257677364E1
9.685231680E1,-1.205610037E-1,1.762489557E0,1.264384747E1
9.685736727E1,-3.888570070E-1,1.613968492E0,1.288339710E1
9.686241550E1,-4.199984968E-1,1.376814008E0,1.300556755E1
9.686746597E1,-5.014454722E-1,1.154032469E0,1.315169334E1
9.687251644E1,-6.068475246E-1,9.863474965E-1,1.328105068E1
9.687756691E1,-6.020565033E-1,8.330355287E-1,1.327865505E1
9.688261733E1,-6.619439721E-1,7.707524896E-1,1.335770607E1
9.688766780E1,-7.721369863E-1,6.964920163E-1,1.337926579E1
9.689273493E1,-8.416064978E-1,6.701415181E-1,1.325469971E1
9.689778540E1,-8.895164728E-1,6.988875270E-1,1.299838161E1
9.690283587E1,-9.038894773E-1,7.875210047E-1,1.256240082E1
9.690788634E1,-8.080695271E-1,9.623925090E-1,1.194436169E1
9.691293680E1,-7.338089943E-1,1.161219001E0,1.125445747E1
9.691798727E1,-7.266225219E-1,1.348067999E0,1.054059887E1
9.692303092E1,-6.619439721E-1,1.494193554E0,1.001119328E1
9.692808144E1,-5.781015158E-1,1.551685452E0,9.745292664E0
9.693313186E1,-3.792749941E-1,1.618759513E0,9.290147781E0
9.693818233E1,-2.379405051E-1,1.726557016E0,8.815838814E0
9.694323280E1,-1.253519952E-1,1.853518486E0,8.418185234E0
9.694828326E1,-1.036799978E-2,2.002039433E0,8.121143341E0
9.695333337E1,-3.911399841E-2,2.112232447E0,7.967831612E0
9.695838384E1,-1.109789982E-1,2.241589546E0,7.860033989E0
9.696343430E1,-2.307540029E-1,2.306267977E0,7.855243206E0
9.696848477E1,-3.313649893E-1,2.351782560E0,7.931899071E0
9.697353524E1,-4.080210030E-1,2.337409496E0,8.121143341E0
9.697858571E1,-4.655129910E-1,2.260753393E0,8.358298302E0
9.698363363E1,-5.158184767E-1,2.117023468E0,8.684085846E0
9.698868410E1,-6.164295077E-1,1.901428461E0,9.048201561E0
9.699373457E1,-7.146450281E-1,1.666669488E0,9.335661888E0
9.699878498E1,-8.655614853E-1,1.503775477E0,9.544070244E0
9.700383545E1,-9.589859843E-1,1.395977974E0,9.747688293E0
9.700888592E1,-1.014082551E0,1.266620994E0,9.836321831E0
9.701393795E1,-1.050014973E0,1.182778478E0,9.807575226E0
9.701898842E1,-1.047619462E0,1.163614511E0,9.716546059E0
9.702403889E1,-1.002104998E0,1.194756031E0,9.584794044E0
9.702908936E1,-9.589859843E-1,1.254643559E0,9.417108536E0
9.703413977E1,-8.943074942E-1,1.331299543E0,9.237446785E0
9.703919024E1,-8.008829951E-1,1.424723983E0,9.088925362E0
9.704424170E1,-7.146450281E-1,1.590013504E0,8.892494202E0
9.704929212E1,-5.565419793E-1,1.726557016E0,8.652944565E0
9.705434264E1,-4.056254923E-1,1.793630958E0,8.422976494E0
9.705939306E1,-2.786639929E-1,1.867891550E0,8.207381248E0
9.706444352E1,-1.612845063E-1,1.939756513E0,7.924712658E0
9.706949399E1,-1.133745015E-1,1.997248530E0,7.711513042E0
9.707457358E1,-9.660600126E-2,1.987666488E0,7.529455185E0
9.707962404E1,-6.306900084E-2,1.997248530E0,7.517477512E0
9.708467451E1,1.119150035E-2,2.047554016E0,7.380933762E0
9.708972498E1,1.609500032E-3,2.078695536E0,7.153361320E0
9.709477545E1,-7.265099883E-2,2.117023468E0,6.990467548E0
9.709982592E1,-1.061879992E-1,2.119419098E0,6.856319427E0
9.710484410E1,-8.941949904E-2,2.174515486E0,6.719776154E0
9.710989457E1,-9.421049803E-2,2.184097528E0,6.621560574E0
9.711494503E1,-1.181655005E-1,2.179306507E0,6.499390125E0
9.711999545E1,-1.876350045E-1,2.179306507E0,6.372428417E0
9.712504592E1,-2.139855027E-1,2.212843418E0,6.372428417E0
9.713009639E1,-1.804485023E-1,2.234402895E0,6.300563335E0
9.713514832E1,-2.044035047E-1,2.284708500E0,6.307750225E0
9.714019878E1,-1.517024934E-1,2.289499521E0,6.386801720E0
9.714524925E1,-1.181655005E-1,2.332618475E0,6.446689129E0
9.715029972E1,-1.036799978E-2,2.373342037E0,6.511367321E0
9.715535019E1,3.754200041E-2,2.457184553E0,6.607187271E0
9.716040066E1,3.754200041E-2,2.541027069E0,6.703007698E0
9.716546285E1,2.316899970E-2,2.612891912E0,6.760499477E0
9.717051332E1,-7.025550306E-2,2.639242411E0,6.875483513E0
9.717556378E1,-1.540980041E-1,2.694339037E0,6.978489876E0
9.718061425E1,-2.163809985E-1,2.720689535E0,7.045564175E0
9.718566472E1,-3.050144911E-1,2.759017467E0,7.155756950E0
9.719071519E1,-3.433425128E-1,2.811718464E0,7.270740986E0
9.719575347E1,-3.553200066E-1,2.835673571E0,7.428843975E0
9.720080389E1,-3.768795133E-1,2.902747393E0,7.639647961E0
9.720585436E1,-3.936479986E-1,2.969821453E0,7.862429619E0
9.721090483E1,-3.529244959E-1,3.048872948E0,8.099583626E0
9.721595530E1,-3.241784871E-1,3.168648005E0,8.334342957E0
9.722100576E1,-2.642909884E-1,3.233326435E0,8.561915398E0
9.722607535E1,-1.612845063E-1,3.326750994E0,8.767928123E0
9.723112582E1,-1.421204954E-1,3.444130421E0,8.983523369E0
9.723617628E1,-1.013970003E-1,3.575882912E0,9.270983696E0
9.724122675E1,-1.660754979E-1,3.705240011E0,9.510533333E0
9.724627722E1,-2.714774907E-1,3.702844381E0,9.742897034E0
9.725132769E1,-3.888570070E-1,3.733985901E0,1.000400639E1
9.725637233E1,-5.277959704E-1,3.638165951E0,1.036093616E1
9.726142280E1,-5.493555069E-1,3.597442389E0,1.068911934E1
9.726647326E1,-5.254005194E-1,3.595046997E0,1.112749577E1
