"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.462700630E0,2.752692252E-2,-1.657905430E-2,-2.721241303E-2
5.467748286E0,2.326692268E-2,-1.125405543E-2,-3.360241279E-2
5.472799068E0,1.900692284E-2,-4.864055198E-3,-3.679741547E-2
5.477849797E0,1.794192195E-2,2.590944991E-3,-3.360241279E-2
5.482900578E0,1.581192203E-2,8.980944753E-3,-3.147241473E-2
5.487951359E0,9.421922266E-3,1.643594541E-2,-3.147241473E-2
5.493002141E0,1.966922078E-3,2.282594517E-2,-3.040741384E-2
5.498057349E0,-9.748077951E-3,2.495594509E-2,-3.147241473E-2
5.503108130E0,-1.933307946E-2,2.815094590E-2,-2.934241295E-2
5.508158911E0,-3.317807987E-2,2.921594493E-2,-2.934241295E-2
5.513209641E0,-4.169807956E-2,3.241094574E-2,-2.827741392E-2
5.518260422E0,-4.595807940E-2,3.454094380E-2,-2.082241327E-2
5.523311203E0,-4.808807746E-2,3.880094737E-2,-1.975741424E-2
5.528368547E0,-4.702308029E-2,3.347594291E-2,-1.762741432E-2
5.533419328E0,-3.850308061E-2,2.921594493E-2,-1.443241350E-2
5.538470057E0,-2.678807825E-2,1.856594533E-2,-1.230241358E-2
5.543520839E0,-1.294307783E-2,8.980944753E-3,-1.017241366E-2
5.548571620E0,1.966922078E-3,3.655944951E-3,-9.107413702E-3
5.553622401E0,1.581192203E-2,-6.040551234E-4,-1.017241366E-2
5.558700161E0,2.965692058E-2,-4.864055198E-3,-8.042413741E-3
5.563750995E0,3.817692026E-2,-1.669054851E-3,-8.042413741E-3
5.568801724E0,4.243692011E-2,-3.799055237E-3,-3.782414133E-3
5.573852505E0,4.563192278E-2,-3.799055237E-3,4.775859998E-4
5.578903286E0,4.563192278E-2,4.609450698E-4,2.607585862E-3
5.583954016E0,3.817692026E-2,6.850944832E-3,5.802586209E-3
5.588977714E0,2.859192342E-2,1.111094467E-2,5.802586209E-3
5.594028495E0,1.687692106E-2,1.430594455E-2,5.802586209E-3
5.599079276E0,9.019220597E-4,1.963094436E-2,5.802586209E-3
5.604130057E0,-1.400807779E-2,2.282594517E-2,2.607585862E-3
5.609180839E0,-2.678807825E-2,3.347594291E-2,-1.652413979E-3
5.614231568E0,-3.743807971E-2,3.667094558E-2,-1.652413979E-3
5.619273495E0,-4.808807746E-2,3.986594826E-2,-3.782414133E-3
5.624324276E0,-5.554307997E-2,4.519094527E-2,-4.847413860E-3
5.629375057E0,-5.660807714E-2,3.986594826E-2,-6.977413781E-3
5.634425839E0,-5.873807892E-2,3.241094574E-2,-1.017241366E-2
5.639476568E0,-5.234807730E-2,3.241094574E-2,-1.230241358E-2
5.644527349E0,-4.489307851E-2,2.921594493E-2,-1.549741346E-2
5.649580161E0,-3.530807793E-2,2.602094412E-2,-1.975741424E-2
5.654630943E0,-2.785307914E-2,2.815094590E-2,-2.082241327E-2
5.659681672E0,-1.400807779E-2,2.282594517E-2,-1.762741432E-2
5.664732453E0,-1.630779589E-4,1.643594541E-2,-1.123741362E-2
5.669783234E0,1.368192211E-2,1.217594463E-2,-8.042413741E-3
5.674834016E0,2.433192357E-2,5.785944872E-3,-5.912413821E-3
5.679891047E0,3.072192147E-2,-6.040551234E-4,-4.847413860E-3
5.684941828E0,3.604692221E-2,-1.669054851E-3,-5.912413821E-3
5.689992557E0,3.924192116E-2,-5.929054692E-3,-2.717413940E-3
5.695043339E0,3.817692026E-2,-4.864055198E-3,-1.652413979E-3
5.700094120E0,3.391692042E-2,-3.799055237E-3,-2.717413940E-3
5.705144901E0,2.752692252E-2,-2.734054811E-3,-4.847413860E-3
5.710186568E0,1.900692284E-2,-2.734054811E-3,-9.107413702E-3
5.715237349E0,9.421922266E-3,-1.669054851E-3,-1.443241350E-2
5.720288078E0,5.161922425E-3,-1.669054851E-3,-2.188741416E-2
5.725338859E0,-4.423077684E-3,1.525945030E-3,-2.508241311E-2
5.730389641E0,-9.748077951E-3,6.850944832E-3,-3.040741384E-2
5.735440422E0,-1.294307783E-2,1.537094545E-2,-3.147241473E-2
5.740498026E0,-1.613807678E-2,2.389094420E-2,-3.147241473E-2
5.745548807E0,-2.039807662E-2,3.241094574E-2,-3.147241473E-2
5.750599536E0,-2.252807841E-2,3.667094558E-2,-2.721241303E-2
5.755650318E0,-2.359307930E-2,4.306094348E-2,-2.082241327E-2
5.760701099E0,-2.359307930E-2,4.412594438E-2,-1.549741346E-2
5.765751880E0,-2.359307930E-2,3.773594648E-2,-9.107413702E-3
5.770787557E0,-2.359307930E-2,3.028094582E-2,-5.912413821E-3
5.775838339E0,-2.146307752E-2,2.176094428E-2,-2.717413940E-3
5.780889120E0,-2.039807662E-2,1.217594463E-2,-1.652413979E-3
5.785939901E0,-1.507307868E-2,5.785944872E-3,-5.874139606E-4
5.790990682E0,-6.553078070E-3,4.609450698E-4,1.542586018E-3
5.796041411E0,-1.228077803E-3,-6.994054653E-3,-5.874139606E-4
5.801117349E0,5.161922425E-3,-1.657905430E-2,-4.847413860E-3
5.806168078E0,1.261692215E-2,-2.722905576E-2,-5.912413821E-3
5.811218859E0,2.113692090E-2,-3.468405455E-2,-1.017241366E-2
5.816269641E0,2.965692058E-2,-3.681405634E-2,-1.549741346E-2
5.821320422E0,3.391692042E-2,-3.361905366E-2,-1.656241342E-2
5.826371203E0,3.924192116E-2,-3.148905188E-2,-1.869241334E-2
5.831392870E0,3.817692026E-2,-2.935905568E-2,-1.975741424E-2
5.836443599E0,3.604692221E-2,-2.403405495E-2,-1.975741424E-2
5.841494380E0,3.178692237E-2,-1.764405519E-2,-1.656241342E-2
5.846545161E0,2.326692268E-2,-1.444905438E-2,-1.123741362E-2
5.851595943E0,1.155192219E-2,-6.994054653E-3,-1.230241358E-2
5.856646724E0,-1.630779589E-4,-6.040551234E-4,-1.123741362E-2
5.861692193E0,-9.748077951E-3,-6.040551234E-4,-9.107413702E-3
5.866742922E0,-2.146307752E-2,-1.669054851E-3,-8.042413741E-3
5.871793703E0,-3.104807809E-2,-5.929054692E-3,-5.912413821E-3
5.876844484E0,-3.956807777E-2,-5.929054692E-3,-4.847413860E-3
5.881895266E0,-4.702308029E-2,-4.864055198E-3,-5.912413821E-3
5.886946047E0,-5.128308013E-2,-2.734054811E-3,-8.042413741E-3
5.892015526E0,-5.341307819E-2,5.785944872E-3,-9.107413702E-3
5.897066255E0,-5.767307803E-2,8.980944753E-3,-9.107413702E-3
5.902117036E0,-6.086808071E-2,7.915944792E-3,-1.123741362E-2
5.907167818E0,-6.086808071E-2,8.980944753E-3,-1.336741354E-2
5.912218599E0,-5.660807714E-2,3.655944951E-3,-1.336741354E-2
5.917269380E0,-5.341307819E-2,4.609450698E-4,-1.762741432E-2
5.922306359E0,-4.702308029E-2,-8.059054613E-3,-2.082241327E-2
5.927357193E0,-4.276308045E-2,-1.657905430E-2,-2.827741392E-2
5.932407922E0,-3.743807971E-2,-2.296905592E-2,-3.466741368E-2
5.937458703E0,-3.211307898E-2,-3.148905188E-2,-4.212241247E-2
5.942509484E0,-3.211307898E-2,-3.148905188E-2,-4.851241410E-2
5.947560266E0,-2.891807631E-2,-2.083905414E-2,-5.383741483E-2
5.952611099E0,-2.465807647E-2,-1.018905547E-2,-5.277241394E-2
5.957661932E0,-2.359307930E-2,4.720944911E-3,-4.957741499E-2
5.962712661E0,-2.252807841E-2,1.963094436E-2,-4.638241231E-2
5.967763443E0,-1.720307767E-2,3.241094574E-2,-4.105741531E-2
5.972814224E0,-9.748077951E-3,4.093094170E-2,-3.360241279E-2
5.977865005E0,-7.618078031E-3,5.051594228E-2,-3.147241473E-2
5.982929276E0,-6.553078070E-3,5.264594406E-2,-2.934241295E-2
5.987980109E0,-6.553078070E-3,5.264594406E-2,-1.975741424E-2
5.993030839E0,-7.618078031E-3,5.477594584E-2,-1.549741346E-2
5.998081620E0,-1.081307791E-2,5.797094852E-2,-1.230241358E-2
6.003132401E0,-1.507307868E-2,5.584094673E-2,-9.107413702E-3
6.008183182E0,-1.933307946E-2,5.690594763E-2,-9.107413702E-3
6.013211724E0,-2.785307914E-2,5.584094673E-2,-1.123741362E-2
6.018262505E0,-3.424307704E-2,5.903594196E-2,-9.107413702E-3
6.023313286E0,-3.637307882E-2,6.116594374E-2,-1.230241358E-2
6.028364016E0,-3.743807971E-2,4.838594794E-2,-1.549741346E-2
6.033414849E0,-3.850308061E-2,3.560594469E-2,-1.869241334E-2
6.038465578E0,-3.637307882E-2,2.815094590E-2,-2.188741416E-2
6.043518391E0,-3.104807809E-2,1.537094545E-2,-2.295241319E-2
6.048569172E0,-2.146307752E-2,7.915944792E-3,-2.295241319E-2
6.053619953E0,-9.748077951E-3,7.915944792E-3,-1.975741424E-2
6.058670734E0,3.031922039E-3,7.915944792E-3,-1.656241342E-2
6.063721516E0,1.155192219E-2,1.217594463E-2,-1.336741354E-2
6.068772245E0,1.474692207E-2,2.176094428E-2,-1.123741362E-2
6.073830995E0,1.474692207E-2,2.708594501E-2,-1.336741354E-2
6.078881776E0,9.421922266E-3,3.560594469E-2,-1.336741354E-2
6.083932557E0,-4.423077684E-3,5.264594406E-2,-1.443241350E-2
6.088983286E0,-2.359307930E-2,6.542594731E-2,-1.549741346E-2
6.094034120E0,-4.489307851E-2,7.820595056E-2,-1.443241350E-2
6.099084849E0,-6.725808233E-2,8.885594457E-2,-9.107413702E-3
6.104132401E0,-9.175308049E-2,1.069609448E-1,4.775859998E-4
6.109183182E0,-1.183780804E-1,1.261309385E-1,6.867586169E-3
6.114233964E0,-1.407430768E-1,1.431709379E-1,8.997586556E-3
6.119284693E0,-1.556530744E-1,1.580809355E-1,1.112758648E-2
6.124335474E0,-1.684330851E-1,1.751209348E-1,6.867586169E-3
6.129386255E0,-1.748230755E-1,1.879009455E-1,5.802586209E-3
6.134454641E0,-1.737580746E-1,1.942909360E-1,3.672586055E-3
6.139505370E0,-1.694980860E-1,1.942909360E-1,-1.652413979E-3
6.144556151E0,-1.599130780E-1,1.868359447E-1,-5.912413821E-3
6.149606880E0,-1.481980830E-1,1.729909331E-1,-9.107413702E-3
6.154657661E0,-1.343530715E-1,1.612759382E-1,-1.017241366E-2
6.159708443E0,-1.173130795E-1,1.484959424E-1,-1.230241358E-2
6.164737661E0,-1.013380811E-1,1.335859448E-1,-1.336741354E-2
6.169788443E0,-8.536307514E-2,1.165459454E-1,-1.549741346E-2
6.174839224E0,-7.151807845E-2,1.037659496E-1,-1.656241342E-2
6.179889953E0,-5.660807714E-2,9.311594814E-2,-2.295241319E-2
6.184940734E0,-4.595807940E-2,8.246594667E-2,-2.614741400E-2
6.189991516E0,-3.530807793E-2,6.436094642E-2,-2.827741392E-2
6.195045214E0,-2.465807647E-2,4.519094527E-2,-3.360241279E-2
6.200095995E0,-1.613807678E-2,2.921594493E-2,-3.892741352E-2
6.205146724E0,-9.748077951E-3,1.750094444E-2,-4.744741321E-2
6.210197505E0,-1.630779589E-4,7.915944792E-3,-5.703241378E-2
6.215248286E0,6.226921920E-3,1.525945030E-3,-6.555241346E-2
6.220299068E0,9.421922266E-3,-4.864055198E-3,-7.833241671E-2
6.225352818E0,1.261692215E-2,-8.059054613E-3,-8.791741729E-2
6.230403547E0,1.900692284E-2,-8.059054613E-3,-9.111241251E-2
6.235454328E0,2.113692090E-2,-1.231905539E-2,-9.111241251E-2
6.240505109E0,2.539692074E-2,-1.444905438E-2,-9.324241430E-2
6.245555891E0,2.965692058E-2,-1.870905422E-2,-9.643741697E-2
6.250606672E0,2.965692058E-2,-2.509905584E-2,-9.750241041E-2
6.255657245E0,3.072192147E-2,-3.468405455E-2,-9.537241608E-2
6.260707974E0,3.285191953E-2,-3.787905723E-2,-9.111241251E-2
6.265758755E0,3.178692237E-2,-4.533405602E-2,-8.578741550E-2
6.270809589E0,3.072192147E-2,-4.959405214E-2,-8.152741194E-2
6.275860318E0,3.604692221E-2,-5.811405182E-2,-7.726741582E-2
6.280911099E0,3.817692026E-2,-6.769905239E-2,-6.981241703E-2
6.285968807E0,4.243692011E-2,-8.047905564E-2,-6.448741257E-2
6.291019536E0,4.563192278E-2,-8.686905354E-2,-6.129241362E-2
6.296070318E0,5.095691979E-2,-9.325905144E-2,-5.596741289E-2
6.301121047E0,5.308692157E-2,-1.039090529E-1,-5.490241200E-2
6.306171828E0,5.521691963E-2,-1.124290526E-1,-5.277241394E-2
6.311222609E0,5.415192246E-2,-1.188190505E-1,-4.957741499E-2
6.316259745E0,4.456692189E-2,-1.220140532E-1,-4.957741499E-2
6.321310526E0,2.859192342E-2,-1.252090633E-1,-5.277241394E-2
6.326361307E0,1.261692215E-2,-1.252090633E-1,-5.809741467E-2
6.331412036E0,-7.618078031E-3,-1.284040660E-1,-6.129241362E-2
6.336462870E0,-3.104807809E-2,-1.252090633E-1,-5.916241556E-2
6.341513651E0,-5.021807924E-2,-1.198840514E-1,-5.383741483E-2
6.346575370E0,-6.619308144E-2,-1.198840514E-1,-4.638241231E-2
6.351626099E0,-7.897307724E-2,-1.230790541E-1,-4.105741531E-2
6.356676880E0,-8.323308080E-2,-1.262740642E-1,-3.999241441E-2
6.361727609E0,-8.323308080E-2,-1.294690669E-1,-3.679741547E-2
6.366778391E0,-7.045307755E-2,-1.326640546E-1,-3.253741562E-2
6.371829172E0,-4.915307835E-2,-1.326640546E-1,-3.147241473E-2
6.376873703E0,-1.933307946E-2,-1.337290555E-1,-2.827741392E-2
6.381924432E0,1.048692223E-2,-1.358590573E-1,-2.401741408E-2
6.386975214E0,4.350192100E-2,-1.369240582E-1,-2.295241319E-2
6.392025995E0,7.971192151E-2,-1.422490627E-1,-2.721241303E-2
6.397076776E0,1.105969176E-1,-1.390540600E-1,-2.827741392E-2
6.402127557E0,1.350919157E-1,-1.326640546E-1,-2.934241295E-2
6.407183182E0,1.542619169E-1,-1.284040660E-1,-3.147241473E-2
6.412233911E0,1.617169231E-1,-1.156240553E-1,-2.827741392E-2
6.417284693E0,1.595869213E-1,-1.092340499E-1,-3.040741384E-2
6.422335474E0,1.500019282E-1,-1.017790511E-1,-3.147241473E-2
6.427386255E0,1.329619139E-1,-1.007140502E-1,-3.040741384E-2
6.432437036E0,1.095319241E-1,-9.751905501E-2,-3.040741384E-2
6.437479484E0,8.397191763E-2,-9.219405055E-2,-3.573241457E-2
6.442530214E0,6.054192036E-2,-8.899905533E-2,-3.999241441E-2
6.447580995E0,4.243692011E-2,-9.325905144E-2,-4.638241231E-2
6.452631828E0,2.539692074E-2,-9.858405590E-2,-5.490241200E-2
6.457682557E0,1.474692207E-2,-1.060390547E-1,-6.022741273E-2
6.462733339E0,1.155192219E-2,-1.071040556E-1,-6.555241346E-2
6.467798026E0,1.155192219E-2,-1.134940535E-1,-7.194241136E-2
6.472848755E0,1.261692215E-2,-1.188190505E-1,-7.513741404E-2
6.477899536E0,1.581192203E-2,-1.188190505E-1,-7.726741582E-2
6.482950266E0,1.900692284E-2,-1.188190505E-1,-7.939741015E-2
6.488001099E0,2.113692090E-2,-1.113640517E-1,-8.259241283E-2
6.493051880E0,2.220192179E-2,-1.028440520E-1,-8.365741372E-2
6.498079589E0,2.007192373E-2,-9.751905501E-2,-8.472241461E-2
6.503130370E0,1.687692106E-2,-8.793405443E-2,-8.685241640E-2
6.508181151E0,1.155192219E-2,-7.834905386E-2,-9.004741162E-2
6.513231880E0,8.356922306E-3,-6.769905239E-2,-9.537241608E-2
6.518282661E0,-1.630779589E-4,-5.491905659E-2,-9.963241220E-2
6.523333443E0,-1.294307783E-2,-4.852905869E-2,-1.028274149E-1
6.528388651E0,-2.678807825E-2,-4.213905334E-2,-1.092174128E-1
6.533439432E0,-4.276308045E-2,-4.426905513E-2,-1.166724116E-1
6.538490214E0,-5.873807892E-2,-4.107405245E-2,-1.209324151E-1
6.543540943E0,-7.897307724E-2,-4.320405424E-2,-1.209324151E-1
6.548591776E0,-9.814307839E-2,-4.320405424E-2,-1.145424172E-1
6.553642505E0,-1.119880825E-1,-4.533405602E-2,-1.070874110E-1
6.558703391E0,-1.205080822E-1,-4.852905869E-2,-9.750241041E-2
6.563754120E0,-1.268980801E-1,-5.172405392E-2,-8.898241073E-2
6.568804901E0,-1.268980801E-1,-5.065905303E-2,-8.259241283E-2
6.573855682E0,-1.194430813E-1,-5.172405392E-2,-7.833241671E-2
6.578906464E0,-1.119880825E-1,-5.065905303E-2,-6.768241525E-2
6.583957245E0,-1.013380811E-1,-4.533405602E-2,-5.596741289E-2
6.589011568E0,-8.749307692E-2,-4.320405424E-2,-4.425241426E-2
6.594062297E0,-7.471308112E-2,-4.320405424E-2,-2.721241303E-2
6.599113078E0,-6.832307577E-2,-3.894405812E-2,-1.230241358E-2
6.604163859E0,-5.873807892E-2,-3.361905366E-2,4.775859998E-4
6.609214641E0,-5.873807892E-2,-3.042405657E-2,1.432258636E-2
6.614265422E0,-5.980307981E-2,-2.403405495E-2,2.177758701E-2
6.619314276E0,-6.938807666E-2,-1.977405511E-2,2.497258596E-2
6.624365005E0,-8.216807991E-2,-2.083905414E-2,2.816758677E-2
6.629415786E0,-9.814307839E-2,-1.870905422E-2,2.710258588E-2
6.634466568E0,-1.109230816E-1,-1.444905438E-2,2.497258596E-2
6.639517349E0,-1.290280819E-1,-8.059054613E-3,2.284258604E-2
6.644568130E0,-1.450030804E-1,-1.669054851E-3,2.284258604E-2
6.649611984E0,-1.535230726E-1,2.590944991E-3,1.751758531E-2
6.654662766E0,-1.577830762E-1,5.785944872E-3,1.645258628E-2
6.659713547E0,-1.620430797E-1,4.609450698E-4,1.751758531E-2
6.664764276E0,-1.641730815E-1,-1.125405543E-2,2.071258612E-2
6.669815109E0,-1.609780788E-1,-2.509905584E-2,2.284258604E-2
6.674865839E0,-1.588480771E-1,-4.533405602E-2,2.816758677E-2
6.679920005E0,-1.577830762E-1,-6.237405539E-2,2.923258580E-2
6.684970734E0,-1.535230726E-1,-8.260904998E-2,3.029758669E-2
6.690021516E0,-1.492630839E-1,-9.751905501E-2,3.455758467E-2
6.695072297E0,-1.450030804E-1,-1.028440520E-1,3.775258735E-2
6.700123078E0,-1.418080777E-1,-1.007140502E-1,4.307758436E-2
6.705173859E0,-1.407430768E-1,-8.793405443E-2,4.946758598E-2
6.710220214E0,-1.386130750E-1,-7.621905208E-2,5.585758761E-2
6.715270995E0,-1.332880855E-1,-6.024405360E-2,5.905258656E-2
6.720321724E0,-1.300930828E-1,-4.639905691E-2,6.011758745E-2
6.725372505E0,-1.268980801E-1,-3.042405657E-2,6.118258461E-2
6.730423286E0,-1.290280819E-1,-1.338405535E-2,5.692258477E-2
6.735474016E0,-1.258330792E-1,1.525945030E-3,5.798758566E-2
6.740515526E0,-1.226380765E-1,1.430594455E-2,6.011758745E-2
6.745566255E0,-1.162480786E-1,2.069594525E-2,6.331258267E-2
6.750617089E0,-1.077280790E-1,2.069594525E-2,6.970258802E-2
6.755667818E0,-1.002730802E-1,1.643594541E-2,7.396258414E-2
6.760718599E0,-9.068807960E-2,1.324094459E-2,7.822258770E-2
6.765769380E0,-7.897307724E-2,-6.040551234E-4,8.141758293E-2
6.770820995E0,-7.364808023E-2,-1.444905438E-2,7.822258770E-2
6.775871724E0,-7.258307934E-2,-2.722905576E-2,7.715758681E-2
6.780922505E0,-7.045307755E-2,-4.000905156E-2,7.609258592E-2
6.785973286E0,-6.619308144E-2,-4.426905513E-2,7.183258981E-2
6.791024068E0,-6.406307966E-2,-4.426905513E-2,6.437758356E-2
6.796074849E0,-6.832307577E-2,-4.533405602E-2,5.692258477E-2
6.801122766E0,-7.471308112E-2,-4.639905691E-2,4.733758792E-2
6.806173495E0,-8.216807991E-2,-4.320405424E-2,4.201258719E-2
6.811224276E0,-8.855807781E-2,-3.787905723E-2,3.881758451E-2
6.816275057E0,-9.601307660E-2,-2.722905576E-2,3.775258735E-2
6.821325839E0,-1.002730802E-1,-1.338405535E-2,4.201258719E-2
6.826376620E0,-1.066630781E-1,1.525945030E-3,4.414258525E-2
6.831427505E0,-1.034680754E-1,2.069594525E-2,4.840258509E-2
6.836478286E0,-9.281808138E-2,4.306094348E-2,5.266258493E-2
6.841529068E0,-8.110307902E-2,5.797094852E-2,5.372758582E-2
6.846579797E0,-6.193307787E-2,7.501094788E-2,5.692258477E-2
6.851630578E0,-4.169807956E-2,8.459594846E-2,5.585758761E-2
6.856681359E0,-1.507307868E-2,8.885594457E-2,5.692258477E-2
6.861717922E0,1.261692215E-2,9.311594814E-2,6.118258461E-2
6.866768651E0,4.137192294E-2,9.311594814E-2,6.863758713E-2
6.871819432E0,6.799691916E-2,9.311594814E-2,7.502758503E-2
6.876870214E0,9.462191910E-2,9.524594992E-2,8.248258382E-2
6.881920995E0,1.180519238E-1,9.631094337E-2,9.206758440E-2
6.886971724E0,1.393519193E-1,9.844094515E-2,1.037825868E-1
6.892031620E0,1.574569196E-1,1.037659496E-1,1.091075838E-1
6.897082401E0,1.744969189E-1,1.058959439E-1,1.154975891E-1
6.902133182E0,1.862119138E-1,1.101559475E-1,1.208225861E-1
6.907183911E0,1.968619227E-1,1.122859493E-1,1.250825822E-1
6.912234745E0,2.043169141E-1,1.176109463E-1,1.250825822E-1
6.917285474E0,2.053819150E-1,1.282609403E-1,1.261475831E-1
6.922333026E0,2.107069194E-1,1.357159466E-1,1.314725727E-1
6.927383703E0,2.128369212E-1,1.474309415E-1,1.314725727E-1
6.932434380E0,2.096419185E-1,1.580809355E-1,1.293425858E-1
6.937485057E0,2.075119168E-1,1.644709408E-1,1.272125840E-1
6.942535682E0,2.043169141E-1,1.687309444E-1,1.293425858E-1
6.947586359E0,1.979269236E-1,1.602109373E-1,1.346675754E-1
6.952630109E0,1.904719174E-1,1.495609432E-1,1.399925798E-1
6.957680786E0,1.872769147E-1,1.410409361E-1,1.346675754E-1
6.962731464E0,1.840819269E-1,1.293259412E-1,1.367975771E-1
6.967782089E0,1.894069165E-1,1.186759472E-1,1.325375736E-1
6.972832766E0,1.947319210E-1,1.112209484E-1,1.282775849E-1
6.977883443E0,1.968619227E-1,1.080259457E-1,1.282775849E-1
6.982941724E0,2.064469159E-1,1.016359478E-1,1.325375736E-1
6.987992401E0,2.149669230E-1,9.950594604E-2,1.410575807E-1
6.993043078E0,2.288119197E-1,9.950594604E-2,1.559675783E-1
6.998093703E0,2.469169199E-1,1.016359478E-1,1.762025803E-1
7.003144380E0,2.682169080E-1,1.058959439E-1,1.975025833E-1
7.008195057E0,2.927119136E-1,1.112209484E-1,2.134775817E-1
7.013257974E0,3.204019070E-1,1.165459454E-1,2.241275758E-1
7.018308651E0,3.427669108E-1,1.133509502E-1,2.305175811E-1
7.023359328E0,3.683269322E-1,1.112209484E-1,2.358425856E-1
7.028410005E0,3.928219080E-1,1.101559475E-1,2.422325760E-1
7.033460682E0,4.130569100E-1,1.122859493E-1,2.496875823E-1
7.038511307E0,4.343569279E-1,1.101559475E-1,2.507525980E-1
7.043558078E0,4.460719228E-1,1.027009487E-1,2.507525980E-1
7.048608755E0,4.503319263E-1,8.779094368E-2,2.475575805E-1
7.053659432E0,4.482019246E-1,6.223094463E-2,2.432975769E-1
7.058710109E0,4.343569279E-1,3.560594469E-2,2.337125838E-1
7.063760786E0,4.098619223E-1,-6.040551234E-4,2.251925766E-1
7.068811411E0,3.768469095E-1,-3.894405812E-2,2.166725844E-1
7.073871203E0,3.406369090E-1,-8.154405653E-2,2.092175782E-1
7.078921880E0,3.012319207E-1,-1.220140532E-1,2.060225755E-1
7.083972557E0,2.607619166E-1,-1.571590602E-1,2.028275728E-1
7.089023182E0,2.266819179E-1,-1.933690608E-1,1.964375824E-1
7.094073859E0,2.053819150E-1,-2.242540568E-1,1.857875735E-1
7.099124536E0,1.904719174E-1,-2.380990535E-1,1.751375794E-1
7.104176047E0,1.862119138E-1,-2.412940562E-1,1.666175723E-1
7.109226724E0,1.894069165E-1,-2.263840586E-1,1.612925828E-1
7.114277401E0,2.000569254E-1,-2.061490566E-1,1.570325792E-1
7.119328078E0,2.160319239E-1,-1.763290614E-1,1.570325792E-1
7.124378755E0,2.373319268E-1,-1.401190609E-1,1.612925828E-1
7.129429380E0,2.628919184E-1,-9.006405622E-2,1.730075777E-1
7.134460995E0,2.884519100E-1,-3.468405455E-2,1.868525743E-1
7.139511620E0,3.161419332E-1,2.708594501E-2,2.017625719E-1
7.144562297E0,3.406369090E-1,8.140094578E-2,2.145425826E-1
7.149612974E0,3.576769233E-1,1.229359433E-1,2.166725844E-1
7.154663651E0,3.661969304E-1,1.474309415E-1,2.156075835E-1
7.159714328E0,3.661969304E-1,1.591459364E-1,2.060225755E-1
7.164799745E0,3.587419093E-1,1.634059399E-1,1.985675842E-1
7.169850422E0,3.395719230E-1,1.708609462E-1,1.932425797E-1
7.174901047E0,3.108169138E-1,1.687309444E-1,1.900475770E-1
7.179951724E0,2.756719291E-1,1.495609432E-1,1.879175752E-1
7.185002401E0,2.309419215E-1,1.293259412E-1,1.879175752E-1
7.190053078E0,1.862119138E-1,1.048309505E-1,1.900475770E-1
7.195078495E0,1.425469220E-1,7.820595056E-2,1.889825761E-1
7.200129120E0,1.042069197E-1,5.797094852E-2,1.879175752E-1
7.205179797E0,6.799691916E-2,3.773594648E-2,1.825925857E-1
7.210230474E0,3.924192116E-2,2.282594517E-2,1.772675812E-1
7.215281151E0,1.687692106E-2,1.537094545E-2,1.698125750E-1
7.220331828E0,-1.228077803E-3,2.282594517E-2,1.591625810E-1
7.225396255E0,-1.613807678E-2,3.347594291E-2,1.453175843E-1
7.230446880E0,-3.104807809E-2,4.519094527E-2,1.336025745E-1
7.235497557E0,-5.234807730E-2,5.264594406E-2,1.186925843E-1
7.240548234E0,-7.151807845E-2,6.116594374E-2,1.016525850E-1
7.245598859E0,-8.962307870E-2,6.649094820E-2,8.248258382E-2
7.250649536E0,-1.119880825E-1,6.010094285E-2,6.863758713E-2
7.255703339E0,-1.311580837E-1,4.945094138E-2,5.479258671E-2
7.260754016E0,-1.471330822E-1,3.880094737E-2,4.733758792E-2
7.265804693E0,-1.652380824E-1,3.986594826E-2,4.627258703E-2
7.270855370E0,-1.726930737E-1,4.732094705E-2,4.414258525E-2
7.275905995E0,-1.737580746E-1,5.797094852E-2,4.414258525E-2
7.280956672E0,-1.705630720E-1,6.862094998E-2,4.946758598E-2
7.286011984E0,-1.620430797E-1,7.820595056E-2,5.798758566E-2
7.291062661E0,-1.450030804E-1,9.098594636E-2,6.970258802E-2
7.296113339E0,-1.183780804E-1,1.058959439E-1,8.248258382E-2
7.301164016E0,-8.429808170E-2,1.229359433E-1,9.313258529E-2
7.306214641E0,-4.915307835E-2,1.389109343E-1,1.027175859E-1
7.311265318E0,-1.400807779E-2,1.538209468E-1,1.080425829E-1
7.316323495E0,2.113692090E-2,1.676659435E-1,1.101725847E-1
7.321374172E0,5.202192068E-2,1.761859357E-1,1.112375855E-1
7.326424849E0,7.332192361E-2,1.857709438E-1,1.069775894E-1
7.331475526E0,8.823192120E-2,1.868359447E-1,9.845758975E-2
7.336526151E0,9.142692387E-2,1.793809384E-1,8.461258560E-2
7.341576828E0,8.610191941E-2,1.666009426E-1,7.076758891E-2
7.346622297E0,7.971192151E-2,1.474309415E-1,5.372758582E-2
7.351672974E0,6.267192215E-2,1.303909421E-1,3.562258556E-2
7.356723599E0,3.604692221E-2,1.133509502E-1,1.858258620E-2
7.361774328E0,6.226921920E-3,1.027009487E-1,-4.847413860E-3
7.366824953E0,-3.317807987E-2,9.311594814E-2,-2.508241311E-2
7.371875630E0,-7.471308112E-2,8.353094757E-2,-4.638241231E-2
7.376911359E0,-1.194430813E-1,7.607594877E-2,-6.768241525E-2
7.381961984E0,-1.620430797E-1,7.714094967E-2,-8.152741194E-2
