"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.495618381E1,-3.911399841E-2,2.222425461E0,1.038968182E1
3.496123495E1,-5.588249862E-2,2.023598909E0,1.051903915E1
3.496628610E1,-1.780530065E-1,1.877473474E0,1.082566261E1
3.497133443E1,-3.265739977E-1,1.740929961E0,1.122810745E1
3.497638553E1,-5.685194731E-1,1.544499040E0,1.161617756E1
3.498143662E1,-8.248379827E-1,1.355254531E0,1.193717480E1
3.498648776E1,-1.119484544E0,1.225897551E0,1.209288216E1
3.499153886E1,-1.368616462E0,1.187569499E0,1.211204624E1
3.499659000E1,-1.562651992E0,1.204337955E0,1.194436169E1
3.500165136E1,-1.737523556E0,1.264225483E0,1.158024597E1
3.500670250E1,-1.795015454E0,1.357650042E0,1.107000446E1
3.501175360E1,-1.727941513E0,1.496588945E0,1.047591972E1
3.501680474E1,-1.567443013E0,1.681042552E0,9.857880592E0
3.502185584E1,-1.347056985E0,1.812795043E0,9.311706543E0
3.502690698E1,-1.184162974E0,1.994853020E0,8.827816010E0
3.503194672E1,-1.141044021E0,2.148164988E0,8.427767754E0
3.503699787E1,-1.081156492E0,2.277522087E0,8.142703056E0
3.504204896E1,-8.487930298E-1,2.440416098E0,7.970226765E0
3.504710011E1,-7.242270112E-1,2.591332436E0,7.819310665E0
3.505215120E1,-6.523619890E-1,2.648824453E0,7.694744587E0
3.505720235E1,-5.254005194E-1,2.787763596E0,7.723490715E0
3.506225964E1,-3.744840026E-1,2.883583546E0,7.783378124E0
3.506731079E1,-2.067990005E-1,2.929097891E0,7.917525768E0
3.507236193E1,-1.421204954E-1,2.888374567E0,8.164262772E0
3.507741303E1,-1.996124983E-1,2.790158987E0,8.478073120E0
3.508246417E1,-2.786639929E-1,2.653615475E0,8.921240807E0
3.508751532E1,-3.840659857E-1,2.495512486E0,9.326080322E0
3.509255719E1,-4.080210030E-1,2.332618475E0,9.659054756E0
3.509760834E1,-5.110275149E-1,2.114628077E0,9.968073845E0
3.510265948E1,-6.379889846E-1,1.896637559E0,1.023157883E1
3.510771063E1,-7.146450281E-1,1.659482956E0,1.043040562E1
3.511276172E1,-7.984874845E-1,1.522939444E0,1.046633816E1
3.511781287E1,-8.799344897E-1,1.419932961E0,1.053580761E1
3.512286000E1,-9.565904737E-1,1.372022986E0,1.059809017E1
3.512791110E1,-9.685680270E-1,1.400768995E0,1.056215763E1
3.513296224E1,-7.673460245E-1,1.513357520E0,1.039447308E1
3.513801339E1,-6.308025122E-1,1.633132458E0,1.021001911E1
3.514306448E1,-6.212205291E-1,1.784049034E0,1.005670738E1
3.514811563E1,-5.230050087E-1,1.906219482E0,9.790806770E0
3.515316891E1,-2.690820098E-1,1.963711500E0,9.362012863E0
3.515822006E1,8.795999922E-3,2.085881948E0,8.820629120E0
3.516327120E1,7.826550305E-2,2.306267977E0,8.602639198E0
3.516832230E1,2.866739929E-1,2.533840418E0,8.037301064E0
3.517337344E1,4.926869869E-1,2.627264977E0,6.817991734E0
3.517842454E1,2.267864943E-1,2.766204119E0,6.348473549E0
3.518348026E1,-2.571044862E-1,2.852442026E0,6.262235641E0
3.518853141E1,-5.301914811E-1,2.818905115E0,6.358055592E0
3.519358256E1,-5.589374900E-1,2.725480556E0,6.604792118E0
3.519863370E1,-5.541465282E-1,2.600914478E0,6.746126652E0
3.520368480E1,-5.804970264E-1,2.536236048E0,6.971303463E0
3.520873594E1,-5.924745202E-1,2.569772959E0,7.285113811E0
3.521378026E1,-6.667349935E-1,2.656011105E0,7.577364922E0
3.521883141E1,-7.769280076E-1,2.766204119E0,7.771400452E0
3.522388250E1,-7.194359899E-1,2.881187916E0,7.780982494E0
3.522893365E1,-6.331980228E-1,2.984194517E0,7.872011662E0
3.523398474E1,-5.349825025E-1,3.051268578E0,7.900757313E0
3.523903589E1,-4.319759905E-1,3.096782923E0,7.900757313E0
3.524409756E1,-3.768795133E-1,3.154274940E0,7.998972893E0
3.524914870E1,-3.601109982E-1,3.178230047E0,7.965435982E0
3.525419980E1,-3.672975004E-1,3.233326435E0,7.910339355E0
3.525925094E1,-3.960435092E-1,3.286027431E0,7.979808807E0
3.526430209E1,-5.134230256E-1,3.180625439E0,8.020532608E0
3.526935318E1,-6.403844953E-1,3.077619076E0,8.025323868E0
3.527440802E1,-8.655614853E-1,2.941075563E0,7.869616032E0
3.527945917E1,-1.136252999E0,2.874001503E0,7.706721783E0
3.528451026E1,-1.284773946E0,2.864419460E0,7.522268295E0
3.528956141E1,-1.361430049E0,2.979403496E0,7.263554573E0
3.529461256E1,-1.430899501E0,3.113551617E0,7.031190872E0
3.529966365E1,-1.459645510E0,3.245304108E0,6.758103848E0
3.530469980E1,-1.421317458E0,3.415384531E0,6.600000858E0
3.530975094E1,-1.402153492E0,3.542346001E0,6.588023663E0
3.531480209E1,-1.442877054E0,3.578278542E0,6.837155342E0
3.531985318E1,-1.541092515E0,3.492040396E0,7.227622032E0
3.532490433E1,-1.624935031E0,3.377056599E0,7.706721783E0
3.532995547E1,-1.476413965E0,3.314773560E0,8.200195312E0
3.533500349E1,-1.222491026E0,3.336333036E0,8.530774117E0
3.534005464E1,-1.016477942E0,3.496831417E0,8.799070358E0
3.534510578E1,-9.517995119E-1,3.705240011E0,8.995500565E0
3.535015688E1,-8.895164728E-1,3.954371929E0,9.165581703E0
3.535520802E1,-8.320245147E-1,4.100497723E0,9.249423981E0
3.536025917E1,-8.224424720E-1,4.114870548E0,9.309311867E0
3.536531980E1,-7.338089943E-1,4.138825417E0,9.316497803E0
3.537037094E1,-5.924745202E-1,4.160385132E0,9.304520607E0
3.537542204E1,-5.709149837E-1,4.136429787E0,9.342848778E0
3.538047318E1,-5.924745202E-1,4.129243374E0,9.417108536E0
3.538552433E1,-6.691305041E-1,4.122056961E0,9.553652763E0
3.539057542E1,-5.996609926E-1,4.117266178E0,9.752478600E0
3.539562464E1,-5.996609926E-1,4.069355965E0,9.999215126E0
3.540067579E1,-6.403844953E-1,3.954371929E0,1.024116135E1
3.540572688E1,-7.146450281E-1,3.829806089E0,1.049508381E1
3.541077802E1,-7.529730201E-1,3.733985901E0,1.068432808E1
3.541582917E1,-7.553684711E-1,3.628583908E0,1.077296162E1
3.542088026E1,-7.817190289E-1,3.587860584E0,1.081128979E1
3.542594349E1,-7.673460245E-1,3.499227047E0,1.072026062E1
3.543099464E1,-6.739215255E-1,3.391429424E0,1.062204552E1
3.543604573E1,-6.212205291E-1,3.259676933E0,1.045675564E1
3.544109688E1,-6.164295077E-1,3.154274940E0,1.028907108E1
3.544614802E1,-6.068475246E-1,3.106364965E0,1.020522881E1
3.545119917E1,-5.277959704E-1,3.036895514E0,1.016690063E1
3.545625750E1,-4.846769869E-1,2.967426062E0,1.021720600E1
3.546130860E1,-4.894680083E-1,2.941075563E0,1.033458519E1
3.546635980E1,-4.631175101E-1,2.972217083E0,1.055257607E1
3.547141089E1,-4.894680083E-1,3.065641403E0,1.070588779E1
3.547646204E1,-4.176029861E-1,3.166252613E0,1.083284950E1
3.548151313E1,-2.499179989E-1,3.286027431E0,1.101011658E1
3.548653709E1,-5.348699912E-2,3.369869947E0,1.116103268E1
3.549158823E1,1.956450045E-1,3.384243011E0,1.125685310E1
3.549663933E1,3.920759857E-1,3.262072563E0,1.129039001E1
3.550169047E1,5.789250135E-1,3.139902115E0,1.136944103E1
3.550674162E1,7.585874796E-1,2.969821453E0,1.146765709E1
3.551179276E1,8.496165276E-1,2.792554617E0,1.145807457E1
3.551685209E1,8.424299955E-1,2.706316471E0,1.159940910E1
3.552190323E1,7.490054965E-1,2.658406496E0,1.175751209E1
3.552695433E1,6.340215206E-1,2.617682934E0,1.188207817E1
3.553200547E1,5.501790047E-1,2.644033432E0,1.186770535E1
3.553705662E1,5.358060002E-1,2.622473955E0,1.179823589E1
3.554210771E1,4.950824976E-1,2.603310108E0,1.166648388E1
3.554714891E1,3.657254875E-1,2.531445026E0,1.134069538E1
3.555220006E1,2.267864943E-1,2.457184553E0,1.100772095E1
3.555725115E1,9.503400326E-2,2.361364603E0,1.072026062E1
3.556230230E1,-1.109789982E-1,2.308663607E0,1.052862072E1
3.556735339E1,-3.050144911E-1,2.284708500E0,1.036093616E1
3.557240454E1,-4.559310079E-1,2.313454390E0,1.020522881E1
3.557745542E1,-5.277959704E-1,2.306267977E0,1.007826710E1
3.558250657E1,-4.990499914E-1,2.315850019E0,9.934536934E0
3.558755766E1,-3.816705048E-1,2.330223083E0,9.838717461E0
3.559260881E1,-2.786639929E-1,2.406878948E0,9.821948051E0
3.559765995E1,-1.373295039E-1,2.517071962E0,9.843507767E0
3.560271105E1,6.868349761E-2,2.553004503E0,1.002556610E1
3.560777980E1,3.417704999E-1,2.493117094E0,1.027948856E1
3.561283094E1,6.843270063E-1,2.414065599E0,1.054299355E1
3.561788209E1,1.024487972E0,2.299081564E0,1.082087231E1
3.562293318E1,1.309552550E0,2.227216482E0,1.102209377E1
3.562798433E1,1.482028484E0,2.208052397E0,1.112749577E1
3.563303547E1,1.575453043E0,2.265544415E0,1.121612930E1
3.563809110E1,1.597012520E0,2.291894913E0,1.140776920E1
3.564314230E1,1.541916013E0,2.284708500E0,1.149640274E1
3.564819339E1,1.450886965E0,2.220030069E0,1.152275372E1
3.565324448E1,1.333507538E0,2.105046034E0,1.134069538E1
3.565829563E1,1.158635974E0,1.980479956E0,1.116103268E1
3.566334678E1,8.711760044E-1,1.819981456E0,1.087357330E1
3.566839594E1,6.292304993E-1,1.796026468E0,1.055018044E1
3.567344704E1,3.537479937E-1,1.750512004E0,1.030104828E1
3.567849818E1,8.066099882E-2,1.700206518E0,1.013096809E1
3.568354928E1,-6.546449661E-2,1.630736947E0,9.970469475E0
3.568860042E1,-1.828439981E-1,1.558871984E0,9.795598030E0
3.569365157E1,-2.091944963E-1,1.453469992E0,9.678218842E0
3.569868698E1,-2.594999969E-1,1.441492558E0,9.580002785E0
3.570373808E1,-3.361560106E-1,1.436701536E0,9.467414856E0
3.570878928E1,-3.505289853E-1,1.463052034E0,9.290147781E0
3.571384037E1,-3.289695084E-1,1.467843056E0,9.048201561E0
3.571889151E1,-3.768795133E-1,1.525334954E0,8.858957291E0
3.572394261E1,-4.535354972E-1,1.537312508E0,8.715227127E0
3.572900323E1,-4.535354972E-1,1.530125976E0,8.638571739E0
3.573405438E1,-4.918634892E-1,1.566058517E0,8.559519768E0
3.573910552E1,-5.254005194E-1,1.604386449E0,8.420580864E0
3.574415662E1,-5.254005194E-1,1.707393050E0,8.367879868E0
3.574920776E1,-4.726994932E-1,1.839145541E0,8.173844337E0
3.575425891E1,-3.960435092E-1,1.908614993E0,7.922317028E0
3.575930667E1,-2.786639929E-1,2.025994539E0,7.706721783E0
3.576435782E1,-2.523134947E-1,2.152956009E0,7.481544971E0
3.576940896E1,-3.241784871E-1,2.208052397E0,7.333024025E0
3.577446006E1,-3.840659857E-1,2.289499521E0,7.275531769E0
3.577951120E1,-4.223940074E-1,2.373342037E0,7.297091484E0
3.578456235E1,-4.870724976E-1,2.390110493E0,7.366560936E0
3.578961860E1,-5.182139874E-1,2.373342037E0,7.392911434E0
3.579466974E1,-5.421689749E-1,2.387715101E0,7.457590103E0
3.579972089E1,-5.685194731E-1,2.351782560E0,7.512686729E0
3.580477198E1,-6.260114908E-1,2.351782560E0,7.505499840E0
3.580982313E1,-6.212205291E-1,2.394901514E0,7.483940601E0
3.581487428E1,-5.996609926E-1,2.438020468E0,7.474358559E0
3.581996818E1,-5.589374900E-1,2.488326073E0,7.421657562E0
3.582501933E1,-5.110275149E-1,2.569772959E0,7.349792480E0
3.583007042E1,-4.223940074E-1,2.576959610E0,7.280323029E0
3.583512151E1,-3.720884919E-1,2.629660606E0,7.234808445E0
3.584017271E1,-3.553200066E-1,2.713502884E0,7.294695854E0
3.584522381E1,-3.361560106E-1,2.770994902E0,7.292300701E0
3.585023828E1,-3.050144911E-1,2.770994902E0,7.275531769E0
3.585528943E1,-3.098055124E-1,2.799741030E0,7.321046352E0
3.586034058E1,-2.906414866E-1,2.869210482E0,7.359374523E0
3.586539167E1,-2.954325080E-1,2.874001503E0,7.409679890E0
3.587044282E1,-3.050144911E-1,2.914725065E0,7.500709057E0
3.587549396E1,-2.882460058E-1,2.929097891E0,7.601319790E0
3.588054693E1,-2.547090054E-1,2.957844019E0,7.790564537E0
3.588559808E1,-2.235675007E-1,2.991380930E0,8.013345718E0
3.589064922E1,-1.780530065E-1,3.058454990E0,8.260082245E0
3.589570032E1,-9.421049803E-2,3.111155987E0,8.437349319E0
3.590075141E1,-5.109149963E-2,3.175834417E0,8.660131454E0
3.590580256E1,7.347449660E-2,3.238117456E0,8.906867027E0
3.591085964E1,1.716900021E-1,3.254885912E0,9.158394814E0
3.591591078E1,2.291820049E-1,3.226140022E0,9.352430344E0
3.592096193E1,2.435549945E-1,3.187812090E0,9.407526970E0
3.592601302E1,2.962560058E-1,3.120738029E0,9.450646400E0
3.593106417E1,3.657254875E-1,3.101573944E0,9.455436707E0
3.593611526E1,3.441660106E-1,3.089596510E0,9.491369247E0
3.594114558E1,2.627190053E-1,3.125529051E0,9.515324593E0
3.594619672E1,1.453395039E-1,3.216557980E0,9.577607155E0
3.595124787E1,6.389249861E-2,3.329146385E0,9.548861504E0
3.595629896E1,-2.474099956E-2,3.379451990E0,9.615935326E0
3.596135011E1,-7.972500287E-3,3.441735029E0,9.584794044E0
3.596640125E1,9.024299681E-2,3.539950609E0,9.500951767E0
3.597145292E1,2.028315067E-1,3.599838018E0,9.354825974E0
3.597650407E1,3.202109933E-1,3.633374929E0,9.208700180E0
3.598155521E1,3.992624879E-1,3.671703100E0,9.074552536E0
3.598660631E1,4.375905097E-1,3.743567944E0,9.050597191E0
3.599165745E1,4.519635141E-1,3.793873549E0,9.103298187E0
3.599670860E1,4.687319994E-1,3.815433025E0,9.239842415E0
3.600181162E1,5.549700260E-1,3.810642004E0,9.397945404E0
3.600686271E1,6.507899761E-1,3.803455591E0,9.591980934E0
3.601191386E1,6.987000108E-1,3.825015068E0,9.766852379E0
3.601696500E1,6.579765081E-1,3.803455591E0,9.901000023E0
3.602201610E1,5.573654771E-1,3.698053598E0,1.004712582E1
3.602706730E1,3.800984919E-1,3.619002104E0,1.020522881E1
3.603207943E1,1.788765043E-1,3.470480919E0,1.034177208E1
3.603713052E1,-3.181499895E-3,3.309982538E0,1.045915127E1
3.604218172E1,-1.229564995E-1,3.156670570E0,1.059329987E1
3.604723282E1,-2.283585072E-1,3.003358603E0,1.074900723E1
3.605228391E1,-2.139855027E-1,2.933888912E0,1.092627430E1
3.605733506E1,-1.540980041E-1,2.838068962E0,1.110833168E1
3.606237771E1,-9.421049803E-2,2.862024069E0,1.126643467E1
3.606742881E1,-2.953200042E-2,2.895560980E0,1.139100075E1
3.607247995E1,-1.036799978E-2,2.936284542E0,1.155149937E1
3.607753105E1,2.077350020E-2,2.957844019E0,1.176469898E1
3.608258219E1,4.004999995E-3,2.991380930E0,1.190363789E1
3.608763328E1,-5.588249862E-2,2.977008104E0,1.192280197E1
3.609267907E1,-1.612845063E-1,3.008149385E0,1.187249660E1
3.609773021E1,-2.307540029E-1,3.046477556E0,1.165211010E1
3.610278131E1,-3.050144911E-1,3.089596510E0,1.140297890E1
3.610783245E1,-3.169920146E-1,3.171043396E0,1.112510014E1
3.611288360E1,-3.313649893E-1,3.240513086E0,1.083284950E1
3.611793469E1,-3.720884919E-1,3.298005104E0,1.051903915E1
3.612298490E1,-2.786639929E-1,3.312377930E0,1.023637009E1
3.612803605E1,-2.786639929E-1,3.355496883E0,1.000879765E1
3.613308714E1,-3.337605000E-1,3.377056599E0,9.841112137E0
3.613813829E1,-3.936479986E-1,3.362683535E0,9.668636322E0
3.614318943E1,-5.254005194E-1,3.338728428E0,9.467414856E0
3.614824053E1,-6.475710273E-1,3.269258976E0,9.330870628E0
3.615331318E1,-6.643394828E-1,3.163856983E0,9.175163269E0
3.615836428E1,-6.355934739E-1,3.008149385E0,9.182350159E0
3.616341542E1,-6.643394828E-1,2.847651005E0,9.433877945E0
3.616846657E1,-6.236159801E-1,2.639242411E0,9.786016464E0
3.617351766E1,-5.349825025E-1,2.493117094E0,1.027469826E1
3.617856881E1,-4.798859954E-1,2.358968973E0,1.066995525E1
3.618365042E1,-4.750950038E-1,2.255962610E0,1.094304276E1
3.618870151E1,-5.158184767E-1,2.232007504E0,1.113468266E1
3.619375261E1,-5.828924775E-1,2.253566980E0,1.116582394E1
3.619880381E1,-6.020565033E-1,2.282313108E0,1.107239914E1
3.620385490E1,-5.996609926E-1,2.361364603E0,1.073463440E1
3.620890599E1,-5.469599962E-1,2.406878948E0,1.033937645E1
3.621390214E1,-5.397735238E-1,2.392505884E0,9.853090286E0
3.621895323E1,-5.086320043E-1,2.423647404E0,9.405131340E0
3.622400438E1,-4.798859954E-1,2.418856382E0,9.052992821E0
3.622905552E1,-4.750950038E-1,2.399692535E0,8.856561661E0
3.623410662E1,-4.631175101E-1,2.397296906E0,8.691272736E0
3.623915776E1,-4.774905145E-1,2.433229446E0,8.547542572E0
3.624421073E1,-4.942589998E-1,2.409274578E0,8.480468750E0
3.624926188E1,-4.990499914E-1,2.344595909E0,8.545146942E0
3.625431297E1,-5.349825025E-1,2.311058998E0,8.722414017E0
3.625936407E1,-6.164295077E-1,2.239193916E0,9.050597191E0
3.626441521E1,-7.026674747E-1,2.160142422E0,9.362012863E0
3.626946631E1,-7.433909774E-1,2.071508884E0,9.558443069E0
3.627452735E1,-7.266225219E-1,2.028389931E0,9.786016464E0
3.627957849E1,-7.194359899E-1,1.985270977E0,9.989633560E0
3.628462959E1,-7.170404792E-1,1.946943045E0,1.010222244E1
3.628968073E1,-7.026674747E-1,1.932569981E0,1.024116135E1
3.629473188E1,-7.194359899E-1,1.872682452E0,1.027948856E1
3.629978297E1,-6.858990192E-1,1.819981456E0,1.020522881E1
3.630482724E1,-6.571530104E-1,1.779258013E0,1.010222244E1
3.630987839E1,-6.068475246E-1,1.755303025E0,9.992029190E0
3.631492948E1,-5.445644855E-1,1.793630958E0,9.941723824E0
3.631998063E1,-4.894680083E-1,1.819981456E0,9.992029190E0
3.632503178E1,-3.840659857E-1,1.858309507E0,9.987237930E0
3.633008287E1,-3.289695084E-1,1.853518486E0,9.975260735E0
3.633513084E1,-2.810595036E-1,1.887055516E0,9.833926201E0
3.634018198E1,-2.451270074E-1,1.920592546E0,9.661450386E0
3.634523308E1,-2.810595036E-1,1.949338555E0,9.443459511E0
3.635028422E1,-3.409470022E-1,1.990061998E0,9.247028351E0
3.635533537E1,-4.319759905E-1,2.035576582E0,9.000291824E0
3.636038651E1,-5.493555069E-1,2.083486557E0,8.763137817E0
3.636543959E1,-6.164295077E-1,2.196074963E0,8.573892593E0
3.637049068E1,-6.451755166E-1,2.200865984E0,8.387043953E0
3.637554183E1,-6.164295077E-1,2.236798525E0,8.109166145E0
3.638059292E1,-5.038409829E-1,2.289499521E0,7.857638359E0
3.638564407E1,-3.888570070E-1,2.330223083E0,7.625275135E0
3.639069521E1,-3.792749941E-1,2.375737429E0,7.392911434E0
3.639573865E1,-3.672975004E-1,2.404483557E0,7.174921036E0
3.640078980E1,-3.864614964E-1,2.447602510E0,6.978489876E0
3.640584089E1,-4.343715012E-1,2.497908115E0,6.798827648E0
3.641089204E1,-4.583264887E-1,2.488326073E0,6.650306702E0
3.641594318E1,-4.032300115E-1,2.495512486E0,6.633537769E0
3.642099428E1,-3.289695084E-1,2.526654005E0,6.638329029E0
3.642605141E1,-2.618955076E-1,2.541027069E0,6.722171307E0
3.643110256E1,-2.139855027E-1,2.603310108E0,6.906624794E0
3.643615365E1,-2.379405051E-1,2.622473955E0,7.150966167E0
3.644120480E1,-2.786639929E-1,2.651220083E0,7.527059555E0
3.644625594E1,-2.954325080E-1,2.713502884E0,7.907944202E0
3.645130704E1,-3.265739977E-1,2.747040033E0,8.171448708E0
3.645635110E1,-3.122009933E-1,2.775785923E0,8.375066757E0
3.646140219E1,-3.313649893E-1,2.749435425E0,8.509214401E0
3.646645334E1,-3.577154875E-1,2.742249012E0,8.636176109E0
3.647150448E1,-3.505289853E-1,2.751831055E0,8.717622757E0
3.647655558E1,-3.553200066E-1,2.720689535E0,8.722414017E0
3.648160672E1,-3.672975004E-1,2.715898514E0,8.617012024E0
3.648666058E1,-3.864614964E-1,2.684756994E0,8.516401291E0
3.649171167E1,-4.679085016E-1,2.646429062E0,8.363088608E0
3.649676282E1,-5.613330007E-1,2.622473955E0,8.322365761E0
3.650181396E1,-6.906899810E-1,2.617682934E0,8.315178871E0
3.650686506E1,-8.440020084E-1,2.620078564E0,8.389439583E0
3.651191620E1,-9.853364825E-1,2.608100891E0,8.614616394E0
3.651696381E1,-1.035642028E0,2.622473955E0,8.789487839E0
3.652201490E1,-1.038037539E0,2.648824453E0,8.978732109E0
3.652706605E1,-1.018873453E0,2.694339037E0,9.132044792E0
3.653211719E1,-1.002104998E0,2.763808489E0,9.323684692E0
3.653716828E1,-9.925230145E-1,2.845255613E0,9.505742073E0
3.654221943E1,-8.990985155E-1,2.859628439E0,9.608749390E0
3.654727120E1,-7.960919738E-1,2.917120457E0,9.685404778E0
3.655232235E1,-6.236159801E-1,2.996171951E0,9.728524208E0
3.655737344E1,-5.062364936E-1,3.053663969E0,9.685404778E0
3.656242459E1,-3.457379937E-1,3.173439026E0,9.594375610E0
3.656747573E1,-1.540980041E-1,3.254885912E0,9.496160507E0
3.657252683E1,2.077350020E-2,3.331542015E0,9.366803169E0
3.657758047E1,1.740854979E-1,3.415384531E0,9.244632721E0
3.658263157E1,2.866739929E-1,3.439339399E0,9.079343796E0
3.658768271E1,2.914650142E-1,3.412988901E0,9.036224365E0
3.659273386E1,2.459505051E-1,3.441735029E0,9.050597191E0
3.659778500E1,1.597124934E-1,3.434548616E0,9.110485077E0
3.660283610E1,7.347449660E-2,3.389034033E0,9.251819611E0
3.660789209E1,-1.755449921E-2,3.343519449E0,9.393154144E0
3.661294318E1,-1.036799978E-2,3.247699499E0,9.544070244E0
3.661799433E1,-2.234550007E-2,3.125529051E0,9.754874229E0
3.662304547E1,-2.713650092E-2,3.034499884E0,1.009982681E1
3.662809662E1,-7.025550306E-2,2.955448389E0,1.044477844E1
3.663314771E1,-7.859999896E-4,2.864419460E0,1.083284950E1
3.663818636E1,1.022204980E-1,2.818905115E0,1.120175648E1
3.664323745E1,2.124135047E-1,2.766204119E0,1.148442554E1
3.664828860E1,3.393749893E-1,2.687152386E0,1.162336445E1
3.665333969E1,4.351949990E-1,2.691943407E0,1.181739998E1
3.665839084E1,4.974780083E-1,2.720689535E0,1.193957043E1
3.666344193E1,5.214329958E-1,2.778181553E0,1.191801071E1
3.666850584E1,5.142465234E-1,2.847651005E0,1.183656406E1
3.667355698E1,5.238285065E-1,2.929097891E0,1.168085670E1
3.667860808E1,5.501790047E-1,3.056059599E0,1.145567989E1
3.668365922E1,6.052755117E-1,3.163856983E0,1.122331619E1
3.668871037E1,6.603720188E-1,3.240513086E0,1.101011658E1
3.669376146E1,7.681695223E-1,3.211766958E0,1.088794613E1
3.669881292E1,9.023175240E-1,3.053663969E0,1.081847668E1
3.670386407E1,1.062816024E0,2.931493521E0,1.062204552E1
3.670891516E1,1.182590961E0,2.862024069E0,1.047591972E1
3.671396631E1,1.170613527E0,2.761413097E0,1.034177208E1
3.671901745E1,1.098748446E0,2.653615475E0,1.012857246E1
3.672406860E1,1.053233981E0,2.555399895E0,9.929745674E0
3.672911537E1,1.026883483E0,2.399692535E0,9.750083923E0
3.673416651E1,8.999220133E-1,2.200865984E0,9.709360123E0
3.673921761E1,8.136839867E-1,1.954129457E0,9.740501404E0
3.674426870E1,7.178639770E-1,1.760094047E0,9.869858742E0
3.674931985E1,4.950824976E-1,1.649901032E0,1.000879765E1
3.675437099E1,2.555325031E-1,1.666669488E0,1.007826710E1
3.675942646E1,-7.972500287E-3,1.726557016E0,1.004233456E1
3.676447756E1,-1.684709936E-1,1.736139059E0,9.989633560E0
3.676952870E1,-2.810595036E-1,1.796026468E0,9.869858742E0
3.677457980E1,-3.169920146E-1,1.843936443E0,9.881835938E0
3.677963094E1,-2.307540029E-1,1.800817490E0,9.941723824E0
3.678468209E1,-1.133745015E-1,1.736139059E0,1.009743118E1
3.678974089E1,8.545199782E-2,1.597200036E0,1.037291336E1
3.679479198E1,3.537479937E-1,1.544499040E0,1.070588779E1
3.679984313E1,6.364169717E-1,1.542103529E0,1.109635448E1
3.680489422E1,9.646005034E-1,1.599595547E0,1.143651581E1
3.680994537E1,1.290388465E0,1.808004022E0,1.174313927E1
3.681499646E1,1.637735963E0,2.114628077E0,1.193477917E1
3.682004011E1,1.961128473E0,2.368551016E0,1.204018116E1
3.682509125E1,2.164746046E0,2.574563980E0,1.204976368E1
3.683014235E1,2.330035448E0,2.751831055E0,1.181979561E1
3.683519349E1,2.286916494E0,2.833277941E0,1.139100075E1
3.684024464E1,2.078507900E0,2.830882549E0,1.084243107E1
3.684529573E1,1.798234463E0,2.814114094E0,1.023157883E1
3.685034813E1,1.501192451E0,2.756622076E0,9.666240692E0
3.685539928E1,1.170613527E0,2.691943407E0,9.294938087E0
3.686045037E1,8.711760044E-1,2.598519087E0,8.990710258E0
3.686550151E1,6.795359850E-1,2.457184553E0,8.753555298E0
3.687055266E1,4.998734891E-1,2.315850019E0,8.657735825E0
3.687560375E1,3.992624879E-1,2.109837055E0,8.662526131E0
3.688066183E1,2.818830013E-1,1.915801525E0,8.657735825E0
3.688571297E1,1.501304954E-1,1.731348038E0,8.811047554E0
3.689076407E1,1.598249935E-2,1.587617993E0,9.057784081E0
3.689581521E1,-1.013970003E-1,1.491798043E0,9.359617233E0
3.690086636E1,-1.828439981E-1,1.412746549E0,9.683009148E0
3.690591745E1,-2.163809985E-1,1.393582463E0,1.004712582E1
3.691098078E1,-2.355449945E-1,1.400768995E0,1.029386234E1
3.691603193E1,-1.708665043E-1,1.412746549E0,1.049987507E1
3.692108302E1,-1.564934999E-1,1.455865502E0,1.068193340E1
3.692613417E1,-1.229564995E-1,1.546894550E0,1.074182034E1
3.693118532E1,-7.504650205E-2,1.611572981E0,1.065558243E1
3.693623641E1,1.598249935E-2,1.704997540E0,1.049987507E1
3.694129396E1,1.357575059E-1,1.822376966E0,1.020522881E1
3.694634511E1,2.938604951E-1,1.954129457E0,9.819553375E0
3.695139625E1,4.280084968E-1,2.102650404E0,9.376385689E0
3.695644735E1,5.453879833E-1,2.246380568E0,8.961963654E0
3.696149849E1,6.412079930E-1,2.368551016E0,8.549938202E0
3.696654959E1,7.178639770E-1,2.442811489E0,8.274455070E0
3.697159308E1,8.184750080E-1,2.461975574E0,7.917525768E0
3.697664417E1,9.430410266E-1,2.493117094E0,7.426448345E0
3.698169532E1,9.310634732E-1,2.517071962E0,7.055146217E0
3.698674641E1,8.472210169E-1,2.497908115E0,6.774872303E0
3.699179756E1,7.442144752E-1,2.519467592E0,6.465853214E0
3.699684865E1,5.813205242E-1,2.521862984E0,6.166415691E0
3.700187943E1,3.896805048E-1,2.509885550E0,5.941238403E0
3.700693058E1,1.453395039E-1,2.495512486E0,5.843022823E0
3.701198167E1,-8.941949904E-2,2.449997902E0,5.855000496E0
3.701703282E1,-2.834550142E-1,2.423647404E0,6.022685528E0
3.702208396E1,-4.583264887E-1,2.414065599E0,6.279004097E0
3.702713506E1,-5.421689749E-1,2.330223083E0,6.571255207E0
3.703219943E1,-5.613330007E-1,2.342200518E0,6.956930637E0
3.703725053E1,-5.038409829E-1,2.344595909E0,7.301882267E0
3.704230167E1,-3.601109982E-1,2.390110493E0,7.613297462E0
3.704735282E1,-2.475225031E-1,2.442811489E0,7.833683491E0
