"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.072334926E1,-4.223940074E-1,2.387715101E0,8.597847939E0
2.072840046E1,-3.409470022E-1,2.538631439E0,8.439744949E0
2.073345166E1,-2.427314967E-1,2.699130058E0,8.269664764E0
2.073850286E1,-2.187764943E-1,2.809323072E0,8.248105049E0
2.074355406E1,-1.876350045E-1,2.933888912E0,8.101979256E0
2.074860020E1,-2.451270074E-1,3.003358603E0,8.066046715E0
2.075365135E1,-2.379405051E-1,3.048872948E0,8.030114174E0
2.075870255E1,-2.235675007E-1,3.084805489E0,7.977413654E0
2.076375374E1,-1.924259961E-1,3.123133421E0,8.111561775E0
2.076880499E1,-1.780530065E-1,3.118342400E0,8.293619156E0
2.077385614E1,-1.636800021E-1,3.118342400E0,8.535565376E0
2.077887604E1,-1.804485023E-1,3.094387531E0,8.820629120E0
2.078392723E1,-1.924259961E-1,3.082410097E0,9.031433105E0
2.078897838E1,-1.708665043E-1,3.036895514E0,9.103298187E0
2.079402963E1,-1.804485023E-1,2.984194517E0,9.201514244E0
2.079908083E1,-1.924259961E-1,2.962635040E0,9.376385689E0
2.080413202E1,-2.163809985E-1,2.969821453E0,9.450646400E0
2.080918015E1,-2.547090054E-1,2.933888912E0,9.433877945E0
2.081423135E1,-3.385514915E-1,2.943470955E0,9.508137703E0
2.081928254E1,-4.247894883E-1,2.993776560E0,9.611144066E0
2.082433374E1,-4.056254923E-1,2.993776560E0,9.699777603E0
2.082938494E1,-3.864614964E-1,2.986589909E0,9.752478600E0
2.083443614E1,-2.834550142E-1,2.967426062E0,9.862671852E0
2.083951145E1,-1.421204954E-1,3.015336037E0,9.972865105E0
2.084456260E1,-3.911399841E-2,3.051268578E0,1.018366909E1
2.084961380E1,-1.036799978E-2,3.123133421E0,1.039207745E1
2.085466499E1,-8.223299682E-2,3.266863585E0,1.062683678E1
2.085971619E1,-1.756574959E-1,3.377056599E0,1.080889416E1
2.086476739E1,-2.810595036E-1,3.436944008E0,1.082805824E1
2.086980400E1,-4.223940074E-1,3.559114456E0,1.089034176E1
2.087485515E1,-5.445644855E-1,3.525577545E0,1.086878204E1
2.087990635E1,-6.787124872E-1,3.501622438E0,1.082566261E1
2.088495755E1,-8.200470209E-1,3.379451990E0,1.082326794E1
2.089000874E1,-8.847255111E-1,3.290818453E0,1.095262432E1
2.089505994E1,-9.565904737E-1,3.159065962E0,1.102928066E1
2.090012301E1,-1.033246517E0,3.048872948E0,1.125924873E1
2.090517416E1,-1.047619462E0,2.969821453E0,1.155629063E1
2.091022536E1,-1.057201505E0,2.876396894E0,1.175751209E1
2.091527656E1,-1.038037539E0,2.814114094E0,1.186530972E1
2.092032775E1,-1.011687040E0,2.749435425E0,1.188926506E1
2.092537900E1,-8.847255111E-1,2.634451389E0,1.193477917E1
2.093042426E1,-7.721369863E-1,2.509885550E0,1.199227142E1
2.093547541E1,-7.098540068E-1,2.382924080E0,1.206892776E1
2.094052661E1,-6.523619890E-1,2.265544415E0,1.224859047E1
2.094557781E1,-6.331980228E-1,2.174515486E0,1.244023037E1
2.095062906E1,-6.355934739E-1,2.083486557E0,1.257916927E1
2.095568020E1,-6.787124872E-1,2.006830454E0,1.275404072E1
2.096074562E1,-7.913010120E-1,1.982875466E0,1.291932964E1
2.096579682E1,-9.877319932E-1,1.939756513E0,1.288579273E1
2.097084801E1,-1.191349506E0,1.939756513E0,1.279476357E1
2.097589921E1,-1.325497508E0,1.961315989E0,1.260072803E1
2.098095041E1,-1.478809476E0,1.932569981E0,1.226535892E1
2.098600161E1,-1.517137527E0,1.903823972E0,1.177188587E1
2.099104791E1,-1.591398001E0,1.951733947E0,1.134548664E1
2.099609911E1,-1.658471942E0,1.949338555E0,1.096699715E1
2.100115031E1,-1.687217951E0,1.934965491E0,1.059090424E1
2.100620150E1,-1.727941513E0,1.946943045E0,1.019085503E1
2.101125270E1,-1.677636027E0,2.028389931E0,9.809970856E0
2.101630390E1,-1.610561967E0,2.109837055E0,9.512928963E0
2.102133380E1,-1.497973442E0,2.291894913E0,9.330870628E0
2.102638499E1,-1.268005490E0,2.497908115E0,9.139230728E0
2.103143624E1,-1.078760982E0,2.663197517E0,9.100902557E0
2.103648744E1,-8.895164728E-1,2.902747393E0,9.196722984E0
2.104153864E1,-6.715260148E-1,3.120738029E0,9.297333717E0
2.104658979E1,-4.487445056E-1,3.269258976E0,9.383571625E0
2.105165041E1,-2.523134947E-1,3.384243011E0,9.572816849E0
2.105670161E1,-1.325384974E-1,3.422570944E0,9.781225204E0
2.106175281E1,-4.630050063E-2,3.441735029E0,9.972865105E0
2.106680400E1,7.826550305E-2,3.468085527E0,1.011419964E1
2.107185520E1,1.141979992E-1,3.444130421E0,1.028667545E1
2.107690640E1,8.784750104E-2,3.345915079E0,1.032500362E1
2.108195942E1,1.358699985E-2,3.247699499E0,1.026032543E1
2.108701062E1,-7.972500287E-3,3.120738029E0,1.017408657E1
2.109206176E1,-3.911399841E-2,3.058454990E0,1.007108021E1
2.109711296E1,-1.157699972E-1,3.008149385E0,1.000400639E1
2.110216416E1,-1.445160061E-1,2.986589909E0,9.893813133E0
2.110721536E1,-1.325384974E-1,2.984194517E0,9.709360123E0
2.111226926E1,-3.671849892E-2,3.034499884E0,9.407526970E0
2.111732046E1,5.431050062E-2,3.053663969E0,9.017060280E0
2.112237166E1,1.213845015E-1,3.082410097E0,8.681690216E0
2.112742281E1,2.172044963E-1,3.096782923E0,8.329551697E0
2.113247400E1,3.082334995E-1,3.156670570E0,8.070837975E0
2.113752520E1,2.866739929E-1,3.178230047E0,7.919921398E0
2.114256765E1,2.507415116E-1,3.185416460E0,7.824101448E0
2.114761885E1,1.692945063E-1,3.221349001E0,7.711513042E0
2.115267004E1,1.237799972E-1,3.228535414E0,7.603715420E0
2.115772119E1,4.951950163E-2,3.168648005E0,7.615693092E0
2.116277239E1,4.712399840E-2,3.127924442E0,7.555805683E0
2.116782359E1,1.119150035E-2,3.036895514E0,7.529455185E0
2.117288124E1,1.609500032E-3,2.984194517E0,7.553410053E0
2.117793244E1,3.275100142E-2,2.912329435E0,7.591738224E0
2.118298359E1,-1.515899971E-2,2.847651005E0,7.615693092E0
2.118803484E1,-7.983750105E-2,2.773390532E0,7.680371284E0
2.119308598E1,-1.109789982E-1,2.778181553E0,7.725885868E0
2.119813713E1,-1.708665043E-1,2.732666969E0,7.718699455E0
2.120316765E1,-2.211720049E-1,2.703921080E0,7.625275135E0
2.120821890E1,-2.211720049E-1,2.730271578E0,7.591738224E0
2.121327004E1,-1.684709936E-1,2.773390532E0,7.572574139E0
2.121832124E1,-1.469115019E-1,2.811718464E0,7.483940601E0
2.122337244E1,-1.037925035E-1,2.840464592E0,7.378538609E0
2.122842359E1,-7.744199783E-2,2.888374567E0,7.244390488E0
2.123349025E1,2.316899970E-2,2.926702499E0,7.215644360E0
2.123854145E1,1.237799972E-1,3.015336037E0,7.222830772E0
2.124359265E1,1.740854979E-1,3.125529051E0,7.208457947E0
2.124864385E1,2.196000069E-1,3.216557980E0,7.232412815E0
2.125369499E1,2.507415116E-1,3.305191517E0,7.340210438E0
2.125874619E1,2.675099969E-1,3.403407097E0,7.527059555E0
2.126382145E1,2.411594987E-1,3.477667570E0,7.723490715E0
2.126887265E1,2.196000069E-1,3.539950609E0,7.850451946E0
2.127392385E1,1.740854979E-1,3.523181915E0,7.953458309E0
2.127897499E1,1.597124934E-1,3.511204481E0,8.056465149E0
2.128402619E1,9.503400326E-2,3.482458591E0,8.154680252E0
2.128907739E1,4.233299941E-2,3.453712463E0,8.106770515E0
2.129410906E1,-2.474099956E-2,3.448921442E0,8.116352081E0
2.129916025E1,-1.036799978E-2,3.451317072E0,8.243313789E0
2.130421145E1,4.712399840E-2,3.436944008E0,8.267269135E0
2.130926260E1,1.118025035E-1,3.494436026E0,8.267269135E0
2.131431380E1,2.028315067E-1,3.547137022E0,8.300806046E0
2.131936499E1,2.531369925E-1,3.642956972E0,8.300806046E0
2.132443348E1,2.890695035E-1,3.731590509E0,8.351111412E0
2.132948468E1,2.842785120E-1,3.832201481E0,8.384648323E0
2.133453588E1,2.818830013E-1,3.906461954E0,8.430163383E0
2.133958708E1,2.363685071E-1,3.980722427E0,8.401416779E0
2.134463822E1,1.788765043E-1,4.009468555E0,8.415789604E0
2.134968942E1,1.022204980E-1,3.971140385E0,8.422976494E0
2.135474239E1,7.586999983E-2,3.956767559E0,8.401416779E0
2.135979364E1,4.712399840E-2,3.882507086E0,8.408603668E0
2.136484479E1,1.609500032E-3,3.798664570E0,8.523587227E0
2.136989598E1,-3.911399841E-2,3.731590509E0,8.705645561E0
2.137494718E1,-6.785999984E-2,3.640561581E0,9.012269974E0
2.137999838E1,-1.373295039E-1,3.583069563E0,9.309311867E0
2.138502619E1,-2.044035047E-1,3.515995502E0,9.608749390E0
2.139007739E1,-2.762685120E-1,3.436944008E0,9.893813133E0
2.139512854E1,-2.906414866E-1,3.326750994E0,1.021241474E1
2.140017973E1,-2.427314967E-1,3.240513086E0,1.041842842E1
2.140523093E1,-9.421049803E-2,3.139902115E0,1.055257607E1
2.141028213E1,1.598249935E-2,3.068037033E0,1.077296162E1
2.141533926E1,9.742949903E-2,2.974612474E0,1.109635448E1
2.142039046E1,1.501304954E-1,2.864419460E0,1.134548664E1
2.142544166E1,1.213845015E-1,2.742249012E0,1.149161243E1
2.143049286E1,1.598249935E-2,2.684756994E0,1.164971542E1
2.143554406E1,-1.085835025E-1,2.684756994E0,1.171439362E1
2.144059525E1,-1.804485023E-1,2.744644403E0,1.167127419E1
2.144566505E1,-2.475225031E-1,2.792554617E0,1.161138725E1
2.145071624E1,-2.259629965E-1,2.866815090E0,1.148202991E1
2.145576744E1,-2.091944963E-1,2.919516087E0,1.130236721E1
2.146081864E1,-1.780530065E-1,2.900352001E0,1.108437729E1
2.146586979E1,-1.229564995E-1,2.864419460E0,1.083524513E1
2.147092098E1,5.191500112E-2,2.826091528E0,1.063162708E1
2.147597359E1,2.411594987E-1,2.874001503E0,1.063402271E1
2.148102479E1,3.441660106E-1,2.897956610E0,1.068432808E1
2.148607598E1,4.567545056E-1,2.845255613E0,1.074900723E1
2.149112713E1,5.142465234E-1,2.838068962E0,1.088794613E1
2.149617833E1,6.220440269E-1,2.845255613E0,1.110114574E1
2.150122953E1,7.298414707E-1,2.821300507E0,1.130715847E1
2.150625697E1,8.160794973E-1,2.749435425E0,1.148921680E1
2.151130817E1,9.023175240E-1,2.641638041E0,1.156347656E1
2.151635932E1,8.999220133E-1,2.555399895E0,1.163534164E1
2.152141051E1,9.358544946E-1,2.533840418E0,1.178625870E1
2.152646171E1,8.424299955E-1,2.562586546E0,1.190842915E1
2.153151291E1,7.130730152E-1,2.605705500E0,1.191082478E1
2.153655656E1,4.974780083E-1,2.691943407E0,1.176709461E1
2.154160775E1,3.082334995E-1,2.773390532E0,1.160180473E1
2.154665890E1,1.716900021E-1,2.838068962E0,1.130236721E1
2.155171010E1,7.586999983E-2,2.842859983E0,1.090711021E1
2.155676124E1,-6.785999984E-2,2.775785923E0,1.050945663E1
2.156181249E1,-1.732620001E-1,2.761413097E0,1.016450500E1
2.156686348E1,-1.732620001E-1,2.629660606E0,9.908186913E0
2.157191468E1,-8.462850004E-2,2.459579945E0,9.838717461E0
2.157696588E1,2.316899970E-2,2.344595909E0,9.944119453E0
2.158201708E1,8.784750104E-2,2.200865984E0,1.027230263E1
2.158706822E1,1.621080041E-1,2.109837055E0,1.064839554E1
2.159211942E1,2.603234947E-1,2.057136059E0,1.093825150E1
2.159717801E1,4.447770119E-1,2.023598909E0,1.134309101E1
2.160222926E1,6.843270063E-1,2.049949408E0,1.191322041E1
2.160728041E1,8.472210169E-1,2.021203518E0,1.223421669E1
2.161233161E1,8.831534982E-1,1.968502522E0,1.251688576E1
2.161738281E1,8.136839867E-1,1.966107011E0,1.269894409E1
2.162243400E1,6.891180277E-1,1.963711500E0,1.271810818E1
2.162750848E1,5.190374851E-1,1.944547534E0,1.269415283E1
2.163255968E1,3.010469973E-1,1.903823972E0,1.256479645E1
2.163761088E1,6.149699911E-2,1.793630958E0,1.230368614E1
2.164266202E1,-1.612845063E-1,1.678647041E0,1.198508453E1
2.164771322E1,-3.122009933E-1,1.578035951E0,1.150119400E1
2.165276442E1,-4.367670119E-1,1.513357520E0,1.096939278E1
2.165780942E1,-5.541465282E-1,1.451074481E0,1.049987507E1
2.166286062E1,-6.379889846E-1,1.398373485E0,1.013815403E1
2.166791182E1,-7.170404792E-1,1.391186953E0,9.697382927E0
2.167296301E1,-7.841144800E-1,1.431910515E0,9.227864265E0
2.167801421E1,-7.601594925E-1,1.487007022E0,8.863748550E0
2.168306536E1,-7.170404792E-1,1.573245049E0,8.607430458E0
2.168811426E1,-6.667349935E-1,1.661878467E0,8.224149704E0
2.169316546E1,-7.026674747E-1,1.784049034E0,7.977413654E0
2.169821666E1,-7.050629854E-1,1.899032950E0,7.848056316E0
2.170326786E1,-7.553684711E-1,2.021203518E0,7.689953327E0
2.170831906E1,-8.559795022E-1,2.143373966E0,7.649230003E0
2.171337020E1,-9.278445244E-1,2.198470592E0,7.685162544E0
2.171842510E1,-9.757544994E-1,2.248775959E0,7.675580502E0
2.172347630E1,-1.018873453E0,2.251171589E0,7.634857178E0
2.172852749E1,-1.057201505E0,2.263149023E0,7.742654324E0
2.173357869E1,-1.054805994E0,2.232007504E0,7.792960167E0
2.173862984E1,-1.021268964E0,2.224821091E0,7.728281498E0
2.174368109E1,-9.877319932E-1,2.200865984E0,7.627670288E0
2.174872296E1,-9.302399755E-1,2.246380568E0,7.546223640E0
2.175377416E1,-8.775389791E-1,2.270335436E0,7.527059555E0
2.175882536E1,-8.152559996E-1,2.308663607E0,7.450403690E0
2.176387656E1,-7.889055014E-1,2.323036432E0,7.325837612E0
2.176892770E1,-7.290179729E-1,2.344595909E0,7.160548210E0
2.177397890E1,-6.835035086E-1,2.435625076E0,7.103055954E0
2.177902359E1,-6.475710273E-1,2.442811489E0,7.131802082E0
2.178407478E1,-5.996609926E-1,2.471557617E0,7.088683128E0
2.178912598E1,-5.661240220E-1,2.476348400E0,7.021608829E0
2.179417718E1,-5.014454722E-1,2.514676571E0,7.004840374E0
2.179922833E1,-4.176029861E-1,2.548213482E0,6.971303463E0
2.180427953E1,-3.481335044E-1,2.574563980E0,7.026400089E0
2.180933801E1,-2.571044862E-1,2.646429062E0,7.218039989E0
2.181438926E1,-1.708665043E-1,2.701525450E0,7.400097847E0
2.181944041E1,-5.348699912E-2,2.747040033E0,7.630065918E0
2.182449161E1,2.316899970E-2,2.790158987E0,7.780982494E0
2.182954281E1,5.670600012E-2,2.838068962E0,7.888780117E0
2.183459395E1,8.305650204E-2,2.811718464E0,8.051673889E0
2.183964114E1,8.795999922E-3,2.742249012E0,8.147494316E0
2.184469234E1,-6.785999984E-2,2.708712101E0,8.238522530E0
2.184974354E1,-1.612845063E-1,2.691943407E0,8.276850700E0
2.185479468E1,-2.379405051E-1,2.636847019E0,8.420580864E0
2.185984588E1,-3.050144911E-1,2.610496521E0,8.600243568E0
2.186489708E1,-3.744840026E-1,2.596123457E0,8.753555298E0
2.186995531E1,-4.726994932E-1,2.586541414E0,8.839793205E0
2.187500650E1,-4.750950038E-1,2.617682934E0,8.954777718E0
2.188005770E1,-4.199984968E-1,2.667988539E0,9.067365646E0
2.188510885E1,-3.529244959E-1,2.739853382E0,9.079343796E0
2.189016005E1,-2.714774907E-1,2.828486919E0,9.120066643E0
2.189521124E1,-1.924259961E-1,2.864419460E0,9.103298187E0
2.190025671E1,-1.540980041E-1,2.965030432E0,9.038619995E0
2.190530791E1,-8.462850004E-2,3.080014467E0,9.045806885E0
2.191035911E1,-7.504650205E-2,3.197393894E0,9.136835098E0
2.191541025E1,-1.253519952E-1,3.271654606E0,9.160790443E0
2.192046145E1,-1.373295039E-1,3.331542015E0,9.012269974E0
2.192551265E1,-1.948215067E-1,3.432152987E0,8.880517006E0
2.193057791E1,-2.738730013E-1,3.508809090E0,8.846980095E0
2.193562911E1,-2.666864991E-1,3.556719065E0,8.832607269E0
2.194068031E1,-2.475225031E-1,3.587860584E0,8.866144180E0
2.194573145E1,-2.067990005E-1,3.571091890E0,8.839793205E0
2.195078265E1,-2.235675007E-1,3.547137022E0,8.813443184E0
2.195583385E1,-3.074100018E-1,3.556719065E0,8.837397575E0
2.196086781E1,-3.433425128E-1,3.592651606E0,8.808651924E0
2.196591895E1,-4.247894883E-1,3.595046997E0,8.772719383E0
2.197097020E1,-5.254005194E-1,3.592651606E0,8.902076721E0
2.197602135E1,-6.068475246E-1,3.585464954E0,9.029038429E0
2.198107249E1,-6.882944703E-1,3.532763958E0,9.134440422E0
2.198612369E1,-7.457864881E-1,3.458503485E0,9.366803169E0
2.199118656E1,-7.505775094E-1,3.341124058E0,9.589585304E0
2.199623775E1,-7.050629854E-1,3.216557980E0,9.896208763E0
2.200128895E1,-5.924745202E-1,3.056059599E0,1.020283318E1
2.200634010E1,-4.535354972E-1,2.905143023E0,1.053580761E1
2.201139130E1,-3.816705048E-1,2.782972574E0,1.097657967E1
2.201644249E1,-3.696930110E-1,2.699130058E0,1.139579201E1
2.202148656E1,-4.535354972E-1,2.663197517E0,1.188686943E1
2.202653770E1,-5.637285113E-1,2.610496521E0,1.230368614E1
2.203158895E1,-7.529730201E-1,2.519467592E0,1.263187027E1
2.203664010E1,-9.302399755E-1,2.490721464E0,1.286662865E1
2.204169130E1,-1.117089033E0,2.454788923E0,1.288100243E1
2.204674244E1,-1.208117962E0,2.387715101E0,1.266540718E1
2.205177786E1,-1.268005490E0,2.397296906E0,1.229650021E1
2.205682906E1,-1.306333542E0,2.442811489E0,1.180063152E1
2.206188025E1,-1.263214469E0,2.502698898E0,1.132871819E1
2.206693145E1,-1.260818958E0,2.588937044E0,1.092148304E1
2.207198260E1,-1.335079551E0,2.694339037E0,1.066276932E1
2.207703380E1,-1.299147010E0,2.842859983E0,1.051664352E1
2.208207025E1,-1.220095515E0,3.041686535E0,1.031781673E1
2.208712140E1,-1.095529556E0,3.281236410E0,1.018846035E1
2.209217254E1,-9.302399755E-1,3.456108093E0,1.001119328E1
2.209722369E1,-7.433909774E-1,3.592651606E0,9.932141304E0
2.210227484E1,-5.661240220E-1,3.707635403E0,9.869858742E0
2.210732598E1,-4.679085016E-1,3.803455591E0,9.817157745E0
2.211240703E1,-3.840659857E-1,3.793873549E0,9.862671852E0
2.211745817E1,-3.337605000E-1,3.820224047E0,1.000400639E1
2.212250937E1,-4.056254923E-1,3.772314072E0,1.016450500E1
2.212756051E1,-5.517510176E-1,3.633374929E0,1.020043755E1
2.213261166E1,-6.811079979E-1,3.465689898E0,1.026990700E1
2.213766281E1,-7.936965227E-1,3.274049997E0,1.031063080E1
2.214270369E1,-9.182624817E-1,3.051268578E0,1.027230263E1
2.214775484E1,-9.805455208E-1,2.842859983E0,1.018606472E1
2.215280604E1,-9.949185252E-1,2.701525450E0,1.002317047E1
2.215785718E1,-9.853364825E-1,2.600914478E0,9.841112137E0
2.216290833E1,-1.018873453E0,2.615287542E0,9.742897034E0
2.216795947E1,-9.805455208E-1,2.663197517E0,9.649472237E0
2.217302718E1,-9.973139763E-1,2.761413097E0,9.599166870E0
2.217807833E1,-9.302399755E-1,2.850046396E0,9.556048393E0
2.218312953E1,-8.535839915E-1,2.969821453E0,9.570421219E0
2.218818067E1,-7.649505138E-1,3.087201118E0,9.522510529E0
2.219323182E1,-6.763169765E-1,3.190207481E0,9.393154144E0
2.219828296E1,-6.331980228E-1,3.264467955E0,9.357221603E0
2.220332463E1,-6.475710273E-1,3.298005104E0,9.282960892E0
2.220837583E1,-6.595485210E-1,3.333937407E0,9.120066643E0
2.221342697E1,-6.978765130E-1,3.314773560E0,9.031433105E0
2.221847812E1,-6.954810023E-1,3.269258976E0,8.993105888E0
2.222352926E1,-7.625550032E-1,3.171043396E0,9.024247169E0
2.222858041E1,-7.841144800E-1,2.996171951E0,9.036224365E0
2.223363671E1,-7.841144800E-1,2.878792524E0,9.021851540E0
2.223868791E1,-8.272334933E-1,2.790158987E0,9.148813248E0
2.224373906E1,-8.871210217E-1,2.679965973E0,9.297333717E0
2.224879020E1,-8.943074942E-1,2.557795525E0,9.460227966E0
2.225384135E1,-9.062849879E-1,2.505094528E0,9.601562500E0
2.225889255E1,-9.110760093E-1,2.454788923E0,9.668636322E0
2.226394005E1,-8.990985155E-1,2.344595909E0,9.826739311E0
2.226899119E1,-9.134715199E-1,2.234402895E0,9.968073845E0
2.227404239E1,-9.158669710E-1,2.069113493E0,1.013336372E1
2.227909354E1,-8.967030048E-1,1.951733947E0,1.026990700E1
2.228414468E1,-8.583750129E-1,1.858309507E0,1.034177208E1
2.228919583E1,-8.775389791E-1,1.805608511E0,1.040645027E1
2.229424567E1,-8.823300004E-1,1.796026468E0,1.043280125E1
2.229929687E1,-8.871210217E-1,1.803213000E0,1.043040562E1
2.230434801E1,-8.392109871E-1,1.803213000E0,1.035135365E1
2.230939916E1,-7.625550032E-1,1.882264495E0,1.009743118E1
2.231445036E1,-6.284070015E-1,1.970898032E0,9.769247055E0
2.231950150E1,-4.774905145E-1,2.081090927E0,9.381176949E0
2.232455494E1,-2.786639929E-1,2.232007504E0,8.964359283E0
2.232960614E1,-8.702400327E-2,2.275126457E0,8.621803284E0
2.233465729E1,3.754200041E-2,2.378133059E0,8.216963768E0
2.233970843E1,1.429439932E-1,2.454788923E0,7.845661163E0
2.234475963E1,1.453395039E-1,2.524258614E0,7.591738224E0
2.234981078E1,1.668989956E-1,2.639242411E0,7.395307064E0
2.235486822E1,2.028315067E-1,2.775785923E0,7.222830772E0
2.235991942E1,2.076224983E-1,2.847651005E0,7.177316666E0
2.236497057E1,1.932494938E-1,2.897956610E0,7.040772915E0
2.237002176E1,1.237799972E-1,2.960239410E0,6.932975292E0
2.237507291E1,1.118025035E-1,2.981798887E0,6.846737385E0
2.238012406E1,5.670600012E-2,2.981798887E0,6.719776154E0
2.238517088E1,8.795999922E-3,3.012940407E0,6.655097485E0
2.239022208E1,-8.702400327E-2,3.027313471E0,6.616769314E0
2.239527322E1,-1.325384974E-1,2.984194517E0,6.556881905E0
2.240032437E1,-1.684709936E-1,2.938679934E0,6.520949364E0
2.240537557E1,-1.445160061E-1,2.895560980E0,6.513762951E0
2.241042671E1,-8.462850004E-2,2.840464592E0,6.516158581E0
2.241546682E1,-1.515899971E-2,2.792554617E0,6.518554211E0
2.242051796E1,-2.234550007E-2,2.826091528E0,6.611978531E0
2.242556911E1,-3.671849892E-2,2.828486919E0,6.765290737E0
2.243062031E1,-8.223299682E-2,2.869210482E0,6.909020424E0
2.243567145E1,-1.564934999E-1,2.948261976E0,7.148570538E0
2.244072260E1,-2.331494987E-1,2.986589909E0,7.462380886E0
2.244580390E1,-2.523134947E-1,3.039290905E0,7.747445583E0
2.245085504E1,-2.547090054E-1,3.091991901E0,8.039696693E0
2.245590619E1,-2.187764943E-1,3.089596510E0,8.394230843E0
2.246095739E1,-1.301430017E-1,3.123133421E0,8.648153305E0
2.246600854E1,-3.911399841E-2,3.156670570E0,8.882912636E0
2.247105968E1,2.077350020E-2,3.192603111E0,9.115276337E0
2.247609078E1,-3.671849892E-2,3.211766958E0,9.304520607E0
2.248114197E1,-1.349339932E-1,3.240513086E0,9.460227966E0
2.248619317E1,-2.235675007E-1,3.252490520E0,9.637495041E0
2.249124432E1,-3.098055124E-1,3.226140022E0,9.687800407E0
2.249629546E1,-3.145965040E-1,3.204580545E0,9.819553375E0
2.250134661E1,-2.858504951E-1,3.183021069E0,9.934536934E0
2.250640775E1,-2.786639929E-1,3.262072563E0,9.927350044E0
2.251145890E1,-1.924259961E-1,3.298005104E0,9.936932564E0
2.251651010E1,-3.671849892E-2,3.348310471E0,9.845903397E0
2.252156124E1,1.165935025E-1,3.408198118E0,9.730919838E0
2.252661239E1,2.387640029E-1,3.453712463E0,9.647076607E0
2.253166354E1,3.465614915E-1,3.511204481E0,9.544070244E0
2.253670666E1,3.824940026E-1,3.537554979E0,9.419504166E0
2.254175781E1,3.513525128E-1,3.590255976E0,9.330870628E0
2.254680900E1,2.531369925E-1,3.595046997E0,9.302124977E0
2.255186015E1,1.357575059E-1,3.607024431E0,9.350034714E0
2.255691130E1,-7.859999896E-4,3.547137022E0,9.467414856E0
2.256196244E1,-1.037925035E-1,3.475271940E0,9.594375610E0
2.256701828E1,-1.181655005E-1,3.393825054E0,9.735710144E0
2.257206942E1,-1.229564995E-1,3.223744392E0,9.989633560E0
2.257712057E1,-1.660754979E-1,3.046477556E0,1.029865265E1
2.258217176E1,-2.355449945E-1,2.857233047E0,1.067474651E1
2.258722291E1,-2.331494987E-1,2.715898514E0,1.103646660E1
2.259227411E1,-2.618955076E-1,2.560190916E0,1.144609737E1
2.259731984E1,-3.601109982E-1,2.507489920E0,1.175272179E1
2.260237098E1,-4.942589998E-1,2.541027069E0,1.199706268E1
2.260742218E1,-5.876834989E-1,2.600914478E0,1.208809185E1
2.261247333E1,-6.739215255E-1,2.701525450E0,1.202101707E1
2.261752447E1,-7.577639818E-1,2.761413097E0,1.190363789E1
2.262257562E1,-8.056740165E-1,2.809323072E0,1.174313927E1
2.262762505E1,-7.433909774E-1,2.864419460E0,1.156347656E1
2.263267619E1,-6.236159801E-1,2.847651005E0,1.138141918E1
2.263772739E1,-5.086320043E-1,2.773390532E0,1.122810745E1
2.264277854E1,-3.217830062E-1,2.696734428E0,1.110354137E1
2.264782968E1,-1.373295039E-1,2.679965973E0,1.102688503E1
2.265288088E1,6.400499959E-3,2.756622076E0,1.096699715E1
2.265791197E1,6.389249861E-2,2.862024069E0,1.094543839E1
2.266296317E1,1.022204980E-1,2.945866585E0,1.093585587E1
2.266801432E1,1.213845015E-1,2.998567581E0,1.096460247E1
2.267306546E1,1.573169976E-1,3.034499884E0,1.094304276E1
2.267811661E1,1.788765043E-1,2.984194517E0,1.100053406E1
2.268316775E1,1.597124934E-1,2.881187916E0,1.104604912E1
2.268824520E1,1.429439932E-1,2.768599510E0,1.110354137E1
2.269329635E1,3.035550006E-2,2.615287542E0,1.116821957E1
2.269834749E1,-9.660600126E-2,2.430834055E0,1.115863705E1
2.270339869E1,-2.403360009E-1,2.323036432E0,1.113707829E1
2.270844984E1,-4.152075052E-1,2.212843418E0,1.106042194E1
2.271350098E1,-5.900790095E-1,2.169724464E0,1.098376560E1
2.271855645E1,-7.242270112E-1,2.102650404E0,1.082805824E1
2.272360760E1,-7.026674747E-1,2.081090927E0,1.062923241E1
2.272865880E1,-6.763169765E-1,2.059531450E0,1.055018044E1
2.273370994E1,-5.924745202E-1,2.081090927E0,1.050945663E1
2.273876109E1,-4.631175101E-1,2.160142422E0,1.049029255E1
2.274381223E1,-2.355449945E-1,2.282313108E0,1.054059887E1
2.274888254E1,-2.953200042E-2,2.411669970E0,1.062444115E1
2.275393369E1,2.076224983E-1,2.509885550E0,1.070588779E1
2.275898484E1,4.950824976E-1,2.656011105E0,1.072744751E1
2.276403604E1,7.537965178E-1,2.780576944E0,1.076338005E1
2.276908718E1,1.043652058E0,2.826091528E0,1.075619316E1
2.277413833E1,1.194568515E0,2.876396894E0,1.071067905E1
2.277915661E1,1.237687469E0,2.847651005E0,1.059090424E1
2.278420775E1,1.213732481E0,2.802136421E0,1.043519688E1
2.278925895E1,1.093957543E0,2.723084927E0,1.028667545E1
2.279431010E1,8.448255062E-1,2.667988539E0,1.011659527E1
2.279936124E1,5.765295029E-1,2.574563980E0,9.939328194E0
2.280441239E1,3.417704999E-1,2.514676571E0,9.709360123E0
2.280946760E1,9.982500225E-2,2.445207119E0,9.515324593E0
